Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  552 12.842 12.842 12.842 12.842 12.842 12.842 12.842 12.842 12.842 12.842 12.842 12.842 12.842 12.842 11.193 9.755 8.362 6.476 2.805 0.000 0.000 0.000 0.000 0.000 0.000
  553 12.847 12.847 12.847 12.847 12.847 12.847 12.847 12.847 12.847 12.847 12.847 12.847 12.847 12.847 11.557 9.958 8.494 6.353 2.021 0.000 0.000 0.000 0.000 0.000 0.000
  554 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.036 10.187 8.670 6.319 0.498 0.000 0.000 0.000 0.000 0.000 0.000
  555 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 10.398 8.854 6.535 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  556 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 10.551 8.991 6.828 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  557 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 10.593 9.016 6.824 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  558 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 10.504 8.911 6.254 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  559 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.548 10.294 8.689 5.580 0.959 0.000 0.000 0.000 0.000 0.000 0.000
  560 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 12.854 11.768 10.016 8.439 5.833 2.329 0.000 0.000 0.000 0.000 0.000 0.000
  561 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 11.260 9.732 8.241 6.130 3.165 0.000 0.000 0.000 0.000 0.000 0.000
  562 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 10.857 9.493 8.123 6.385 3.835 0.000 0.000 0.000 0.000 0.000 0.000
  563 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.734 10.544 9.311 8.072 6.591 4.475 1.432 0.000 0.000 0.000 0.000 0.000
  564 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 11.791 10.316 9.189 8.054 6.745 4.988 2.190 0.000 0.000 0.000 0.000 0.000
  565 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 11.435 10.159 9.107 8.053 6.862 5.340 2.751 0.000 0.000 0.000 0.000 0.000
  566 12.829 12.829 12.829 12.829 12.829 12.829 12.829 12.829 12.829 12.829 12.829 12.829 12.829 11.226 10.054 9.055 8.054 6.942 5.549 3.264 0.000 0.000 0.000 0.000 0.000
  567 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 11.115 9.998 9.028 8.050 6.977 5.653 3.557 0.000 0.000 0.000 0.000 0.000
  568 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 11.081 9.978 9.014 8.043 6.970 5.657 3.585 0.000 0.000 0.000 0.000 0.000
  569 12.815 12.815 12.815 12.815 12.815 12.815 12.815 12.815 12.815 12.815 12.815 12.815 12.815 11.119 9.996 9.016 8.025 6.923 5.557 3.353 0.000 0.000 0.000 0.000 0.000
  570 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 11.245 10.055 9.034 8.003 6.830 5.335 3.001 0.000 0.000 0.000 0.000 0.000
  571 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 11.475 10.169 9.083 7.975 6.684 4.961 2.545 0.000 0.000 0.000 0.000 0.000
  572 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 11.901 10.351 9.177 7.952 6.460 4.436 2.023 0.000 0.000 0.000 0.000 0.000
  573 12.802 12.802 12.802 12.802 12.802 12.802 12.802 12.802 12.802 12.802 12.802 12.802 12.802 12.802 10.626 9.330 7.954 6.126 3.870 1.279 0.000 0.000 0.000 0.000 0.000
  574 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 11.007 9.574 8.022 5.618 3.236 0.000 0.000 0.000 0.000 0.000 0.000
  575 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 11.513 9.906 8.237 4.956 2.503 0.000 0.000 0.000 0.000 0.000 0.000
  576 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.215 10.277 8.625 4.197 1.385 0.000 0.000 0.000 0.000 0.000 0.000
  577 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 10.595 9.024 3.374 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  578 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 10.769 9.245 3.162 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  579 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 12.795 10.756 9.223 2.628 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  580 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 10.552 8.944 3.579 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  581 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.089 10.203 8.476 4.311 1.860 0.000 0.000 0.000 0.000 0.000 0.000
  582 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 11.393 9.799 8.069 5.021 2.812 0.000 0.000 0.000 0.000 0.000 0.000
  583 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 10.869 9.449 7.894 5.667 3.520 0.910 0.000 0.000 0.000 0.000 0.000
  584 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.409 10.475 9.208 7.854 6.152 4.108 1.975 0.000 0.000 0.000 0.000 0.000
  585 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 11.592 10.196 9.057 7.878 6.483 4.705 2.627 0.000 0.000 0.000 0.000 0.000
  586 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 11.215 10.014 8.978 7.916 6.715 5.201 3.133 0.000 0.000 0.000 0.000 0.000
  587 12.809 12.809 12.809 12.809 12.809 12.809 12.809 12.809 12.809 12.809 12.809 12.809 12.809 10.992 9.904 8.937 7.952 6.872 5.544 3.639 0.000 0.000 0.000 0.000 0.000
  588 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 10.872 9.841 8.918 7.984 6.964 5.746 4.024 0.000 0.000 0.000 0.000 0.000
  589 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 10.825 9.818 8.913 7.999 7.008 5.836 4.214 0.000 0.000 0.000 0.000 0.000
  590 12.821 12.821 12.821 12.821 12.821 12.821 12.821 12.821 12.821 12.821 12.821 12.821 12.821 10.848 9.829 8.918 7.998 6.999 5.823 4.189 0.000 0.000 0.000 0.000 0.000
  591 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 10.944 9.879 8.933 7.982 6.945 5.708 3.963 0.000 0.000 0.000 0.000 0.000
  592 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 11.134 9.973 8.965 7.951 6.835 5.469 3.552 0.000 0.000 0.000 0.000 0.000
  593 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 11.474 10.134 9.032 7.914 6.655 5.089 3.093 0.000 0.000 0.000 0.000 0.000
  594 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.164 10.389 9.147 7.875 6.387 4.572 2.524 0.000 0.000 0.000 0.000 0.000
  595 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 10.789 9.350 7.859 6.000 4.010 1.801 0.000 0.000 0.000 0.000 0.000
  596 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 11.412 9.696 7.916 5.452 3.352 0.000 0.000 0.000 0.000 0.000 0.000
  597 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 10.197 8.198 4.812 2.549 0.000 0.000 0.000 0.000 0.000 0.000
  598 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 10.755 8.814 4.068 1.223 0.000 0.000 0.000 0.000 0.000 0.000
  599 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 11.206 9.362 3.164 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  600 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 11.405 9.582 2.920 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  601 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 12.856 11.268 9.438 2.919 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  602 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 12.855 10.861 8.959 3.896 0.408 0.000 0.000 0.000 0.000 0.000 0.000
  603 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 12.853 10.328 8.353 4.644 2.289 0.000 0.000 0.000 0.000 0.000 0.000
  604 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 12.851 11.620 9.821 8.011 5.350 3.153 0.000 0.000 0.000 0.000 0.000 0.000
  605 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 12.848 10.946 9.451 7.910 5.933 3.792 1.384 0.000 0.000 0.000 0.000 0.000
  606 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 12.844 10.518 9.229 7.910 6.344 4.400 2.216 0.000 0.000 0.000 0.000 0.000
  607 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 11.703 10.241 9.099 7.941 6.618 4.941 2.790 0.000 0.000 0.000 0.000 0.000
  608 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 11.308 10.069 9.027 7.972 6.803 5.346 3.244 0.000 0.000 0.000 0.000 0.000
  609 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 11.096 9.970 8.987 8.003 6.919 5.602 3.660 0.000 0.000 0.000 0.000 0.000
  610 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 10.991 9.917 8.971 8.021 6.980 5.735 3.921 0.000 0.000 0.000 0.000 0.000
  611 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 10.965 9.906 8.967 8.022 6.992 5.755 3.957 0.000 0.000 0.000 0.000 0.000
  612 12.819 12.819 12.819 12.819 12.819 12.819 12.819 12.819 12.819 12.819 12.819 12.819 12.819 11.010 9.928 8.976 8.015 6.960 5.677 3.754 0.000 0.000 0.000 0.000 0.000
  613 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 11.137 9.993 9.001 8.000 6.884 5.488 3.325 0.000 0.000 0.000 0.000 0.000
  614 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 11.359 10.108 9.054 7.982 6.755 5.158 2.813 0.000 0.000 0.000 0.000 0.000
  615 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 11.732 10.286 9.147 7.968 6.573 4.669 2.205 0.000 0.000 0.000 0.000 0.000
  616 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.608 10.533 9.288 7.985 6.325 4.091 1.416 0.000 0.000 0.000 0.000 0.000
  617 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 10.866 9.502 8.061 5.979 3.427 0.000 0.000 0.000 0.000 0.000 0.000
  618 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 11.263 9.774 8.236 5.487 2.696 0.000 0.000 0.000 0.000 0.000 0.000
  619 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 11.704 10.068 8.513 4.855 1.714 0.000 0.000 0.000 0.000 0.000 0.000
  620 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.161 10.307 8.800 4.107 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  621 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.660 10.440 8.973 4.653 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  622 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.632 10.446 8.992 5.287 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  623 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.798 12.166 10.330 8.874 4.956 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  624 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 11.755 10.134 8.667 5.195 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  625 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 12.800 11.380 9.904 8.450 5.845 1.924 0.000 0.000 0.000 0.000 0.000 0.000
  626 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 11.054 9.687 8.290 6.181 2.724 0.000 0.000 0.000 0.000 0.000 0.000
  627 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 10.791 9.511 8.198 6.419 3.336 0.000 0.000 0.000 0.000 0.000 0.000
  628 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.732 10.585 9.387 8.151 6.598 3.953 0.000 0.000 0.000 0.000 0.000 0.000
  629 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.807 12.016 10.443 9.298 8.136 6.730 4.513 0.000 0.000 0.000 0.000 0.000 0.000
  630 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 11.774 10.350 9.249 8.130 6.821 4.904 0.000 0.000 0.000 0.000 0.000 0.000
  631 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 11.656 10.299 9.225 8.137 6.882 5.128 0.000 0.000 0.000 0.000 0.000 0.000
  632 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 12.816 11.619 10.285 9.218 8.146 6.919 5.234 0.000 0.000 0.000 0.000 0.000 0.000
  633 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 11.654 10.300 9.230 8.158 6.928 5.250 0.000 0.000 0.000 0.000 0.000 0.000
  634 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 11.751 10.345 9.259 8.171 6.923 5.184 0.000 0.000 0.000 0.000 0.000 0.000
  635 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 11.922 10.416 9.302 8.187 6.895 5.054 0.000 0.000 0.000 0.000 0.000 0.000
  636 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.188 10.504 9.359 8.210 6.866 4.838 0.000 0.000 0.000 0.000 0.000 0.000
  637 12.831 12.831 12.831 12.831 12.831 12.831 12.831 12.831 12.831 12.831 12.831 12.831 12.831 12.831 10.615 9.423 8.238 6.832 4.538 0.000 0.000 0.000 0.000 0.000 0.000
  638 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 10.733 9.497 8.278 6.794 4.121 0.000 0.000 0.000 0.000 0.000 0.000
  639 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 10.858 9.579 8.323 6.774 3.582 0.000 0.000 0.000 0.000 0.000 0.000
  640 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 10.976 9.656 8.370 6.757 3.022 0.000 0.000 0.000 0.000 0.000 0.000
  641 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 12.834 11.080 9.727 8.417 6.757 2.443 0.000 0.000 0.000 0.000 0.000 0.000
  642 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 11.169 9.784 8.461 6.769 1.857 0.000 0.000 0.000 0.000 0.000 0.000
  643 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 12.832 11.238 9.831 8.498 6.788 1.153 0.000 0.000 0.000 0.000 0.000 0.000
  644 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 11.293 9.868 8.531 6.810 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  645 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 12.828 11.334 9.899 8.560 6.832 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  646 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 12.826 11.363 9.919 8.579 6.851 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  647 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 12.823 11.380 9.933 8.594 6.866 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  648 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 11.380 9.936 8.600 6.868 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  649 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 11.363 9.932 8.596 6.860 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  650 12.814 12.814 12.814 12.814 12.814 12.814 12.814 12.814 12.814 12.814 12.814 12.814 12.814 12.814 11.323 9.904 8.571 6.832 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  651 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 12.811 11.250 9.862 8.535 6.789 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  652 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 12.808 11.146 9.795 8.482 6.736 1.295 0.000 0.000 0.000 0.000 0.000 0.000
  653 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 12.805 11.018 9.708 8.412 6.698 2.117 0.000 0.000 0.000 0.000 0.000 0.000
  654 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 10.871 9.604 8.338 6.685 2.751 0.000 0.000 0.000 0.000 0.000 0.000
  655 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 10.715 9.501 8.269 6.705 3.409 0.000 0.000 0.000 0.000 0.000 0.000
  656 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.384 10.566 9.402 8.213 6.750 4.059 0.000 0.000 0.000 0.000 0.000 0.000
  657 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 11.940 10.431 9.314 8.172 6.802 4.591 0.000 0.000 0.000 0.000 0.000 0.000
  658 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 11.677 10.320 9.243 8.145 6.854 4.955 0.000 0.000 0.000 0.000 0.000 0.000
  659 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 11.501 10.234 9.192 8.127 6.900 5.191 0.000 0.000 0.000 0.000 0.000 0.000
  660 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 12.796 11.392 10.176 9.156 8.118 6.934 5.332 0.000 0.000 0.000 0.000 0.000 0.000
  661 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 12.797 11.340 10.148 9.140 8.109 6.942 5.390 0.000 0.000 0.000 0.000 0.000 0.000
  662 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 12.799 11.355 10.151 9.136 8.105 6.928 5.361 1.241 0.000 0.000 0.000 0.000 0.000
  663 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 12.801 11.435 10.190 9.154 8.099 6.887 5.228 1.371 0.000 0.000 0.000 0.000 0.000
  664 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 12.803 11.609 10.272 9.195 8.097 6.813 4.972 1.194 0.000 0.000 0.000 0.000 0.000
  665 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 12.806 11.925 10.400 9.264 8.099 6.693 4.541 0.666 0.000 0.000 0.000 0.000 0.000
  666 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 12.810 10.596 9.376 8.123 6.532 3.995 0.000 0.000 0.000 0.000 0.000 0.000
  667 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 12.813 10.873 9.543 8.180 6.301 3.364 0.000 0.000 0.000 0.000 0.000 0.000
  668 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 12.817 11.234 9.773 8.306 5.974 2.673 0.000 0.000 0.000 0.000 0.000 0.000
  669 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 12.820 11.709 10.050 8.519 5.436 1.757 0.000 0.000 0.000 0.000 0.000 0.000
  670 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.824 12.425 10.337 8.790 4.534 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  671 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 12.827 10.564 9.020 4.514 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  672 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 12.830 10.669 9.119 4.958 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  673 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 12.833 10.612 9.028 3.576 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  674 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 12.835 10.396 8.772 4.413 0.284 0.000 0.000 0.000 0.000 0.000 0.000
  675 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 11.904 10.084 8.436 5.176 2.183 0.000 0.000 0.000 0.000 0.000 0.000
  676 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 11.318 9.752 8.184 5.775 3.062 0.000 0.000 0.000 0.000 0.000 0.000
  677 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 10.872 9.480 8.057 6.190 3.737 0.386 0.000 0.000 0.000 0.000 0.000
  678 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 10.533 9.284 8.015 6.481 4.388 1.751 0.000 0.000 0.000 0.000 0.000
  679 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 11.778 10.299 9.160 8.009 6.689 4.940 2.435 0.000 0.000 0.000 0.000 0.000
  680 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 12.840 11.422 10.142 9.084 8.026 6.839 5.329 2.962 0.000 0.000 0.000 0.000 0.000
  681 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 11.222 10.044 9.039 8.038 6.933 5.567 3.440 0.000 0.000 0.000 0.000 0.000
  682 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 12.839 11.129 10.000 9.023 8.046 6.980 5.678 3.715 0.000 0.000 0.000 0.000 0.000
  683 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 12.838 11.115 9.989 9.019 8.045 6.979 5.689 3.738 0.000 0.000 0.000 0.000 0.000
  684 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 12.837 11.188 10.027 9.029 8.034 6.936 5.586 3.506 0.000 0.000 0.000 0.000 0.000
  685 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 12.836 11.353 10.102 9.063 8.009 6.843 5.359 3.117 0.000 0.000 0.000 0.000 0.000
