Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  362 9.704 9.704 9.704 9.704 9.704 9.411 8.962 8.624 8.300 7.977 7.637 7.276 6.891 6.473 6.012 5.499 4.919 4.242 3.409 2.273 0.000 0.000 0.000 0.000 0.000
  363 9.704 9.704 9.704 9.704 9.704 9.399 8.961 8.628 8.309 7.987 7.650 7.290 6.902 6.484 6.023 5.506 4.923 4.235 3.387 2.219 0.000 0.000 0.000 0.000 0.000
  364 9.705 9.705 9.705 9.705 9.705 9.382 8.960 8.631 8.314 7.994 7.658 7.302 6.917 6.496 6.035 5.521 4.935 4.247 3.400 2.223 0.000 0.000 0.000 0.000 0.000
  365 9.705 9.705 9.705 9.705 9.705 9.362 8.954 8.628 8.316 7.999 7.663 7.309 6.929 6.513 6.052 5.538 4.959 4.274 3.442 2.289 0.000 0.000 0.000 0.000 0.000
  366 9.705 9.705 9.705 9.705 9.705 9.339 8.944 8.625 8.315 7.997 7.667 7.315 6.935 6.522 6.067 5.563 4.990 4.323 3.502 2.398 0.000 0.000 0.000 0.000 0.000
  367 9.706 9.706 9.706 9.706 9.706 9.315 8.935 8.617 8.310 7.996 7.670 7.319 6.944 6.536 6.087 5.589 5.026 4.373 3.583 2.534 0.000 0.000 0.000 0.000 0.000
  368 9.706 9.706 9.706 9.706 9.706 9.294 8.923 8.610 8.304 7.994 7.666 7.321 6.951 6.546 6.105 5.613 5.064 4.426 3.665 2.673 0.863 0.000 0.000 0.000 0.000
  369 9.707 9.707 9.707 9.707 9.707 9.275 8.912 8.601 8.299 7.989 7.667 7.322 6.954 6.558 6.120 5.641 5.098 4.478 3.744 2.796 1.246 0.000 0.000 0.000 0.000
  370 9.707 9.707 9.707 9.707 9.707 9.261 8.904 8.594 8.295 7.985 7.663 7.325 6.960 6.564 6.135 5.662 5.130 4.520 3.805 2.893 1.495 0.000 0.000 0.000 0.000
  371 9.707 9.707 9.707 9.707 9.707 9.250 8.896 8.591 8.290 7.982 7.662 7.324 6.961 6.570 6.144 5.674 5.148 4.553 3.849 2.970 1.648 0.000 0.000 0.000 0.000
  372 9.707 9.707 9.707 9.707 9.707 9.244 8.893 8.587 8.288 7.982 7.662 7.324 6.964 6.572 6.149 5.683 5.160 4.568 3.872 3.004 1.725 0.000 0.000 0.000 0.000
  373 9.707 9.707 9.707 9.707 9.707 9.244 8.893 8.588 8.287 7.982 7.662 7.324 6.964 6.576 6.150 5.683 5.161 4.569 3.877 3.005 1.734 0.000 0.000 0.000 0.000
  374 9.707 9.707 9.707 9.707 9.707 9.249 8.896 8.589 8.290 7.981 7.663 7.323 6.961 6.572 6.143 5.676 5.154 4.555 3.855 2.975 1.666 0.000 0.000 0.000 0.000
  375 9.707 9.707 9.707 9.707 9.707 9.259 8.901 8.593 8.292 7.986 7.664 7.324 6.959 6.564 6.136 5.666 5.133 4.527 3.816 2.912 1.531 0.000 0.000 0.000 0.000
  376 9.707 9.707 9.707 9.707 9.707 9.271 8.909 8.600 8.297 7.989 7.665 7.322 6.957 6.558 6.126 5.647 5.108 4.491 3.757 2.825 1.317 0.000 0.000 0.000 0.000
  377 9.706 9.706 9.706 9.706 9.706 9.288 8.920 8.607 8.302 7.992 7.665 7.323 6.953 6.551 6.110 5.625 5.076 4.448 3.688 2.716 1.008 0.000 0.000 0.000 0.000
  378 9.706 9.706 9.706 9.706 9.706 9.307 8.928 8.613 8.308 7.994 7.668 7.319 6.946 6.538 6.095 5.603 5.044 4.394 3.619 2.594 0.519 0.000 0.000 0.000 0.000
  379 9.706 9.706 9.706 9.706 9.706 9.325 8.938 8.618 8.311 7.997 7.667 7.318 6.938 6.530 6.081 5.577 5.010 4.354 3.552 2.484 0.000 0.000 0.000 0.000 0.000
  380 9.705 9.705 9.705 9.705 9.705 9.343 8.945 8.623 8.313 7.995 7.663 7.314 6.931 6.521 6.066 5.558 4.986 4.315 3.498 2.393 0.000 0.000 0.000 0.000 0.000
  381 9.705 9.705 9.705 9.705 9.705 9.357 8.950 8.624 8.312 7.993 7.658 7.305 6.922 6.509 6.051 5.543 4.967 4.290 3.473 2.344 0.000 0.000 0.000 0.000 0.000
  382 9.704 9.704 9.704 9.704 9.704 9.369 8.950 8.623 8.307 7.986 7.650 7.296 6.914 6.498 6.040 5.533 4.956 4.282 3.465 2.349 0.000 0.000 0.000 0.000 0.000
  383 9.704 9.704 9.704 9.704 9.704 9.376 8.949 8.618 8.299 7.978 7.640 7.284 6.904 6.488 6.033 5.529 4.956 4.293 3.483 2.395 0.000 0.000 0.000 0.000 0.000
  384 9.704 9.704 9.704 9.704 9.704 9.379 8.944 8.608 8.288 7.965 7.629 7.273 6.890 6.477 6.028 5.527 4.961 4.312 3.521 2.473 0.000 0.000 0.000 0.000 0.000
  385 9.703 9.703 9.703 9.703 9.703 9.379 8.938 8.599 8.279 7.952 7.616 7.262 6.880 6.469 6.023 5.528 4.976 4.334 3.566 2.566 0.597 0.000 0.000 0.000 0.000
  386 9.703 9.703 9.703 9.703 9.703 9.377 8.932 8.590 8.267 7.940 7.604 7.248 6.870 6.462 6.022 5.530 4.984 4.361 3.615 2.651 0.973 0.000 0.000 0.000 0.000
  387 9.703 9.703 9.703 9.703 9.703 9.379 8.926 8.582 8.257 7.931 7.595 7.236 6.861 6.456 6.016 5.534 4.994 4.381 3.651 2.723 1.202 0.000 0.000 0.000 0.000
  388 9.702 9.702 9.702 9.702 9.702 9.382 8.923 8.576 8.249 7.921 7.582 7.229 6.854 6.449 6.011 5.532 4.999 4.390 3.675 2.767 1.326 0.000 0.000 0.000 0.000
  389 9.702 9.702 9.702 9.702 9.702 9.392 8.922 8.573 8.245 7.917 7.576 7.223 6.845 6.443 6.006 5.527 4.994 4.392 3.677 2.777 1.358 0.000 0.000 0.000 0.000
  390 9.702 9.702 9.702 9.702 9.702 9.408 8.928 8.576 8.244 7.914 7.574 7.215 6.838 6.433 5.996 5.513 4.981 4.371 3.652 2.748 1.291 0.000 0.000 0.000 0.000
  391 9.701 9.701 9.701 9.701 9.701 9.434 8.938 8.581 8.246 7.914 7.572 7.213 6.831 6.423 5.980 5.494 4.955 4.338 3.605 2.668 1.100 0.000 0.000 0.000 0.000
  392 9.701 9.701 9.701 9.701 9.701 9.466 8.951 8.591 8.255 7.920 7.573 7.213 6.828 6.412 5.966 5.471 4.918 4.287 3.531 2.546 0.680 0.000 0.000 0.000 0.000
  393 9.701 9.701 9.701 9.701 9.701 9.520 8.970 8.603 8.267 7.928 7.579 7.214 6.822 6.403 5.945 5.441 4.875 4.219 3.432 2.371 0.000 0.000 0.000 0.000 0.000
  394 9.701 9.701 9.701 9.701 9.701 9.608 8.990 8.621 8.279 7.940 7.590 7.218 6.823 6.394 5.927 5.410 4.824 4.143 3.307 2.150 0.000 0.000 0.000 0.000 0.000
  395 9.701 9.701 9.701 9.701 9.701 9.701 9.012 8.639 8.296 7.953 7.598 7.227 6.824 6.390 5.911 5.379 4.769 4.059 3.170 1.877 0.000 0.000 0.000 0.000 0.000
  396 9.701 9.701 9.701 9.701 9.701 9.701 9.030 8.654 8.310 7.967 7.610 7.233 6.829 6.386 5.899 5.354 4.724 3.979 3.033 1.558 0.000 0.000 0.000 0.000 0.000
  397 9.701 9.701 9.701 9.701 9.701 9.701 9.044 8.668 8.322 7.979 7.623 7.242 6.834 6.386 5.890 5.333 4.686 3.916 2.920 1.236 0.000 0.000 0.000 0.000 0.000
  398 9.701 9.701 9.701 9.701 9.701 9.701 9.052 8.676 8.330 7.987 7.628 7.249 6.839 6.388 5.889 5.326 4.669 3.881 2.847 0.990 0.000 0.000 0.000 0.000 0.000
  399 9.701 9.701 9.701 9.701 9.701 9.701 9.051 8.676 8.333 7.990 7.634 7.255 6.845 6.394 5.895 5.331 4.672 3.883 2.843 0.956 0.000 0.000 0.000 0.000 0.000
  400 9.702 9.702 9.702 9.702 9.702 9.702 9.040 8.671 8.330 7.988 7.633 7.257 6.850 6.402 5.909 5.348 4.698 3.917 2.910 1.173 0.000 0.000 0.000 0.000 0.000
  401 9.702 9.702 9.702 9.702 9.702 9.702 9.023 8.658 8.321 7.982 7.629 7.255 6.850 6.413 5.926 5.374 4.744 3.992 3.034 1.519 0.000 0.000 0.000 0.000 0.000
  402 9.703 9.703 9.703 9.703 9.703 9.546 9.001 8.641 8.308 7.973 7.624 7.254 6.857 6.422 5.947 5.414 4.804 4.087 3.194 1.885 0.000 0.000 0.000 0.000 0.000
  403 9.703 9.703 9.703 9.703 9.703 9.461 8.973 8.624 8.294 7.960 7.615 7.252 6.862 6.441 5.975 5.458 4.875 4.197 3.365 2.216 0.000 0.000 0.000 0.000 0.000
  404 9.704 9.704 9.704 9.704 9.704 9.406 8.949 8.604 8.278 7.951 7.611 7.253 6.868 6.457 6.005 5.507 4.948 4.299 3.527 2.507 0.251 0.000 0.000 0.000 0.000
  405 9.704 9.704 9.704 9.704 9.704 9.354 8.923 8.586 8.267 7.942 7.608 7.252 6.877 6.475 6.034 5.552 5.013 4.399 3.673 2.745 1.233 0.000 0.000 0.000 0.000
  406 9.705 9.705 9.705 9.705 9.705 9.313 8.903 8.572 8.256 7.937 7.607 7.258 6.890 6.494 6.065 5.595 5.073 4.481 3.793 2.929 1.658 0.000 0.000 0.000 0.000
  407 9.705 9.705 9.705 9.705 9.705 9.282 8.887 8.562 8.249 7.935 7.607 7.262 6.900 6.508 6.088 5.627 5.118 4.548 3.882 3.066 1.914 0.000 0.000 0.000 0.000
  408 9.706 9.706 9.706 9.706 9.706 9.260 8.878 8.557 8.246 7.934 7.610 7.270 6.910 6.524 6.110 5.656 5.157 4.594 3.943 3.148 2.068 0.000 0.000 0.000 0.000
  409 9.706 9.706 9.706 9.706 9.706 9.248 8.874 8.556 8.249 7.939 7.617 7.279 6.919 6.536 6.125 5.674 5.175 4.618 3.972 3.192 2.129 0.000 0.000 0.000 0.000
  410 9.707 9.707 9.707 9.707 9.707 9.241 8.873 8.560 8.254 7.944 7.624 7.286 6.929 6.545 6.131 5.683 5.185 4.625 3.978 3.191 2.119 0.000 0.000 0.000 0.000
  411 9.707 9.707 9.707 9.707 9.707 9.243 8.879 8.567 8.262 7.954 7.634 7.294 6.934 6.551 6.134 5.679 5.177 4.610 3.952 3.149 2.039 0.000 0.000 0.000 0.000
  412 9.707 9.707 9.707 9.707 9.707 9.250 8.889 8.576 8.273 7.965 7.643 7.303 6.942 6.554 6.134 5.670 5.157 4.580 3.899 3.067 1.877 0.000 0.000 0.000 0.000
  413 9.708 9.708 9.708 9.708 9.708 9.261 8.899 8.590 8.287 7.977 7.653 7.315 6.948 6.556 6.127 5.657 5.135 4.536 3.833 2.952 1.640 0.000 0.000 0.000 0.000
  414 9.708 9.708 9.708 9.708 9.708 9.276 8.913 8.602 8.299 7.989 7.667 7.322 6.955 6.558 6.121 5.641 5.102 4.482 3.752 2.816 1.299 0.000 0.000 0.000 0.000
  415 9.708 9.708 9.708 9.708 9.708 9.290 8.926 8.615 8.313 8.003 7.677 7.332 6.962 6.557 6.117 5.625 5.069 4.431 3.659 2.659 0.793 0.000 0.000 0.000 0.000
  416 9.708 9.708 9.708 9.708 9.708 9.304 8.937 8.627 8.324 8.014 7.688 7.341 6.966 6.556 6.106 5.605 5.039 4.376 3.578 2.501 0.000 0.000 0.000 0.000 0.000
  417 9.708 9.708 9.708 9.708 9.708 9.315 8.946 8.635 8.332 8.022 7.694 7.345 6.967 6.557 6.102 5.595 5.015 4.334 3.506 2.369 0.000 0.000 0.000 0.000 0.000
  418 9.708 9.708 9.708 9.708 9.708 9.324 8.951 8.641 8.337 8.025 7.697 7.347 6.967 6.554 6.096 5.585 4.996 4.308 3.460 2.283 0.000 0.000 0.000 0.000 0.000
  419 9.707 9.707 9.707 9.707 9.707 9.328 8.952 8.640 8.336 8.024 7.698 7.344 6.966 6.550 6.093 5.576 4.989 4.301 3.446 2.261 0.000 0.000 0.000 0.000 0.000
  420 9.707 9.707 9.707 9.707 9.707 9.328 8.949 8.637 8.331 8.017 7.691 7.339 6.959 6.546 6.088 5.574 4.995 4.310 3.467 2.302 0.000 0.000 0.000 0.000 0.000
  421 9.707 9.707 9.707 9.707 9.707 9.325 8.944 8.629 8.324 8.010 7.680 7.330 6.953 6.540 6.085 5.580 5.004 4.330 3.509 2.397 0.000 0.000 0.000 0.000 0.000
  422 9.706 9.706 9.706 9.706 9.706 9.320 8.937 8.620 8.313 7.997 7.669 7.318 6.943 6.535 6.086 5.585 5.019 4.366 3.568 2.511 0.000 0.000 0.000 0.000 0.000
  423 9.706 9.706 9.706 9.706 9.706 9.314 8.928 8.608 8.299 7.986 7.655 7.306 6.934 6.526 6.083 5.591 5.035 4.396 3.628 2.628 0.741 0.000 0.000 0.000 0.000
  424 9.705 9.705 9.705 9.705 9.705 9.311 8.919 8.597 8.287 7.973 7.643 7.296 6.921 6.519 6.081 5.596 5.053 4.429 3.688 2.728 1.122 0.000 0.000 0.000 0.000
  425 9.705 9.705 9.705 9.705 9.705 9.309 8.913 8.588 8.277 7.958 7.630 7.283 6.911 6.511 6.076 5.597 5.065 4.451 3.729 2.805 1.344 0.000 0.000 0.000 0.000
  426 9.704 9.704 9.704 9.704 9.704 9.312 8.908 8.581 8.267 7.949 7.619 7.270 6.900 6.503 6.069 5.592 5.063 4.460 3.746 2.849 1.464 0.000 0.000 0.000 0.000
  427 9.704 9.704 9.704 9.704 9.704 9.320 8.910 8.578 8.261 7.940 7.608 7.261 6.891 6.491 6.059 5.587 5.058 4.455 3.748 2.856 1.496 0.000 0.000 0.000 0.000
  428 9.703 9.703 9.703 9.703 9.703 9.337 8.913 8.577 8.258 7.935 7.601 7.252 6.877 6.480 6.046 5.569 5.040 4.438 3.723 2.827 1.438 0.000 0.000 0.000 0.000
  429 9.703 9.703 9.703 9.703 9.703 9.362 8.922 8.580 8.257 7.932 7.596 7.242 6.867 6.465 6.027 5.548 5.012 4.399 3.680 2.756 1.282 0.000 0.000 0.000 0.000
  430 9.702 9.702 9.702 9.702 9.702 9.395 8.933 8.588 8.259 7.933 7.592 7.236 6.859 6.451 6.008 5.519 4.977 4.353 3.608 2.652 0.995 0.000 0.000 0.000 0.000
  431 9.702 9.702 9.702 9.702 9.702 9.438 8.949 8.597 8.267 7.935 7.592 7.234 6.846 6.436 5.984 5.489 4.933 4.292 3.520 2.508 0.363 0.000 0.000 0.000 0.000
  432 9.701 9.701 9.701 9.701 9.701 9.481 8.967 8.608 8.275 7.940 7.593 7.230 6.843 6.422 5.961 5.456 4.884 4.220 3.414 2.334 0.000 0.000 0.000 0.000 0.000
  433 9.701 9.701 9.701 9.701 9.701 9.547 8.986 8.621 8.283 7.947 7.597 7.227 6.837 6.408 5.944 5.424 4.838 4.153 3.310 2.141 0.000 0.000 0.000 0.000 0.000
  434 9.700 9.700 9.700 9.700 9.700 9.655 9.001 8.633 8.293 7.952 7.602 7.230 6.832 6.400 5.925 5.399 4.796 4.086 3.212 1.947 0.000 0.000 0.000 0.000 0.000
  435 9.700 9.700 9.700 9.700 9.700 9.700 9.014 8.642 8.301 7.958 7.603 7.228 6.828 6.394 5.912 5.377 4.764 4.040 3.135 1.786 0.000 0.000 0.000 0.000 0.000
  436 9.700 9.700 9.700 9.700 9.700 9.700 9.020 8.647 8.304 7.961 7.606 7.232 6.827 6.392 5.905 5.366 4.747 4.016 3.088 1.682 0.000 0.000 0.000 0.000 0.000
  437 9.700 9.700 9.700 9.700 9.700 9.700 9.021 8.646 8.304 7.961 7.606 7.232 6.827 6.389 5.908 5.366 4.746 4.015 3.088 1.682 0.000 0.000 0.000 0.000 0.000
  438 9.700 9.700 9.700 9.700 9.700 9.700 9.013 8.641 8.300 7.957 7.604 7.230 6.830 6.393 5.915 5.376 4.763 4.039 3.131 1.773 0.000 0.000 0.000 0.000 0.000
  439 9.700 9.700 9.700 9.700 9.700 9.669 9.002 8.632 8.293 7.953 7.603 7.231 6.831 6.399 5.927 5.394 4.791 4.085 3.207 1.934 0.000 0.000 0.000 0.000 0.000
  440 9.701 9.701 9.701 9.701 9.701 9.553 8.987 8.622 8.284 7.948 7.598 7.228 6.835 6.409 5.942 5.422 4.833 4.144 3.304 2.127 0.000 0.000 0.000 0.000 0.000
  441 9.701 9.701 9.701 9.701 9.701 9.485 8.968 8.609 8.274 7.942 7.595 7.230 6.841 6.422 5.961 5.454 4.878 4.218 3.409 2.316 0.000 0.000 0.000 0.000 0.000
  442 9.702 9.702 9.702 9.702 9.702 9.440 8.951 8.598 8.267 7.937 7.592 7.232 6.849 6.433 5.981 5.486 4.924 4.282 3.510 2.494 0.207 0.000 0.000 0.000 0.000
  443 9.702 9.702 9.702 9.702 9.702 9.401 8.935 8.587 8.261 7.932 7.592 7.236 6.856 6.448 6.005 5.516 4.967 4.343 3.598 2.637 0.942 0.000 0.000 0.000 0.000
  444 9.703 9.703 9.703 9.703 9.703 9.368 8.923 8.581 8.256 7.931 7.595 7.243 6.866 6.464 6.024 5.544 5.005 4.392 3.670 2.746 1.246 0.000 0.000 0.000 0.000
  445 9.703 9.703 9.703 9.703 9.703 9.344 8.915 8.579 8.257 7.934 7.600 7.251 6.876 6.476 6.042 5.562 5.033 4.427 3.712 2.812 1.402 0.000 0.000 0.000 0.000
  446 9.704 9.704 9.704 9.704 9.704 9.328 8.911 8.578 8.261 7.940 7.608 7.256 6.886 6.487 6.052 5.579 5.050 4.444 3.733 2.841 1.456 0.000 0.000 0.000 0.000
  447 9.704 9.704 9.704 9.704 9.704 9.320 8.912 8.583 8.268 7.947 7.614 7.267 6.895 6.495 6.063 5.584 5.055 4.449 3.730 2.826 1.420 0.000 0.000 0.000 0.000
  448 9.705 9.705 9.705 9.705 9.705 9.318 8.916 8.589 8.276 7.958 7.626 7.277 6.904 6.505 6.067 5.585 5.049 4.435 3.705 2.781 1.281 0.000 0.000 0.000 0.000
  449 9.705 9.705 9.705 9.705 9.705 9.322 8.923 8.599 8.287 7.970 7.640 7.288 6.916 6.511 6.070 5.582 5.036 4.412 3.659 2.695 1.021 0.000 0.000 0.000 0.000
  450 9.706 9.706 9.706 9.706 9.706 9.328 8.934 8.611 8.298 7.983 7.653 7.301 6.924 6.516 6.070 5.575 5.015 4.373 3.598 2.582 0.523 0.000 0.000 0.000 0.000
  451 9.706 9.706 9.706 9.706 9.706 9.337 8.943 8.621 8.312 7.996 7.666 7.310 6.935 6.522 6.070 5.566 4.993 4.333 3.528 2.443 0.000 0.000 0.000 0.000 0.000
  452 9.706 9.706 9.706 9.706 9.706 9.346 8.952 8.633 8.324 8.007 7.676 7.323 6.943 6.527 6.069 5.555 4.972 4.291 3.455 2.298 0.000 0.000 0.000 0.000 0.000
  453 9.707 9.707 9.707 9.707 9.707 9.352 8.960 8.640 8.332 8.017 7.685 7.333 6.948 6.532 6.069 5.549 4.956 4.257 3.394 2.177 0.000 0.000 0.000 0.000 0.000
  454 9.707 9.707 9.707 9.707 9.707 9.356 8.964 8.646 8.339 8.023 7.693 7.337 6.954 6.533 6.070 5.546 4.947 4.241 3.359 2.106 0.000 0.000 0.000 0.000 0.000
  455 9.707 9.707 9.707 9.707 9.707 9.354 8.964 8.645 8.339 8.024 7.691 7.340 6.955 6.534 6.070 5.547 4.951 4.241 3.363 2.106 0.000 0.000 0.000 0.000 0.000
  456 9.707 9.707 9.707 9.707 9.707 9.348 8.959 8.641 8.335 8.020 7.689 7.336 6.953 6.535 6.074 5.554 4.965 4.266 3.403 2.190 0.000 0.000 0.000 0.000 0.000
  457 9.707 9.707 9.707 9.707 9.707 9.336 8.951 8.632 8.326 8.011 7.680 7.329 6.949 6.533 6.075 5.568 4.988 4.307 3.475 2.338 0.000 0.000 0.000 0.000 0.000
  458 9.707 9.707 9.707 9.707 9.707 9.321 8.937 8.621 8.312 7.998 7.670 7.318 6.943 6.533 6.081 5.586 5.016 4.364 3.573 2.521 0.000 0.000 0.000 0.000 0.000
  459 9.707 9.707 9.707 9.707 9.707 9.304 8.923 8.605 8.298 7.984 7.654 7.307 6.937 6.532 6.091 5.603 5.053 4.429 3.680 2.708 1.043 0.000 0.000 0.000 0.000
  460 9.707 9.707 9.707 9.707 9.707 9.286 8.908 8.590 8.281 7.967 7.641 7.296 6.926 6.532 6.098 5.624 5.095 4.489 3.782 2.886 1.518 0.000 0.000 0.000 0.000
  461 9.707 9.707 9.707 9.707 9.707 9.271 8.892 8.574 8.265 7.954 7.630 7.285 6.920 6.531 6.108 5.645 5.129 4.551 3.871 3.035 1.840 0.000 0.000 0.000 0.000
  462 9.707 9.707 9.707 9.707 9.707 9.257 8.880 8.561 8.251 7.939 7.615 7.277 6.914 6.528 6.114 5.660 5.157 4.594 3.939 3.147 2.063 0.000 0.000 0.000 0.000
  463 9.707 9.707 9.707 9.707 9.707 9.251 8.870 8.551 8.240 7.929 7.605 7.267 6.909 6.529 6.114 5.666 5.177 4.625 3.993 3.226 2.205 0.000 0.000 0.000 0.000
  464 9.706 9.706 9.706 9.706 9.706 9.249 8.866 8.544 8.233 7.920 7.596 7.260 6.903 6.522 6.114 5.672 5.180 4.638 4.010 3.263 2.271 0.000 0.000 0.000 0.000
  465 9.706 9.706 9.706 9.706 9.706 9.257 8.867 8.542 8.228 7.917 7.591 7.253 6.893 6.515 6.104 5.659 5.170 4.624 4.000 3.249 2.258 0.000 0.000 0.000 0.000
  466 9.706 9.706 9.706 9.706 9.706 9.274 8.875 8.546 8.232 7.913 7.587 7.245 6.884 6.501 6.087 5.639 5.147 4.591 3.959 3.192 2.163 0.000 0.000 0.000 0.000
  467 9.706 9.706 9.706 9.706 9.706 9.303 8.891 8.555 8.236 7.917 7.587 7.242 6.877 6.486 6.066 5.609 5.100 4.533 3.875 3.075 1.957 0.000 0.000 0.000 0.000
  468 9.705 9.705 9.705 9.705 9.705 9.345 8.912 8.572 8.250 7.924 7.591 7.238 6.865 6.466 6.037 5.564 5.045 4.450 3.757 2.902 1.623 0.000 0.000 0.000 0.000
  469 9.705 9.705 9.705 9.705 9.705 9.400 8.941 8.594 8.265 7.937 7.596 7.240 6.858 6.448 6.004 5.516 4.966 4.342 3.605 2.653 1.017 0.000 0.000 0.000 0.000
  470 9.705 9.705 9.705 9.705 9.705 9.474 8.973 8.620 8.289 7.955 7.611 7.243 6.853 6.432 5.971 5.458 4.881 4.214 3.409 2.320 0.000 0.000 0.000 0.000 0.000
  471 9.705 9.705 9.705 9.705 9.705 9.570 9.008 8.648 8.311 7.975 7.625 7.253 6.853 6.418 5.940 5.404 4.795 4.074 3.181 1.868 0.000 0.000 0.000 0.000 0.000
  472 9.704 9.704 9.704 9.704 9.704 9.704 9.041 8.675 8.337 7.995 7.643 7.266 6.856 6.408 5.915 5.351 4.705 3.927 2.924 1.228 0.000 0.000 0.000 0.000 0.000
  473 9.704 9.704 9.704 9.704 9.704 9.704 9.069 8.699 8.357 8.016 7.659 7.278 6.863 6.404 5.894 5.311 4.628 3.797 2.668 0.000 0.000 0.000 0.000 0.000 0.000
  474 9.704 9.704 9.704 9.704 9.704 9.704 9.089 8.715 8.373 8.030 7.671 7.288 6.868 6.404 5.885 5.283 4.576 3.699 2.468 0.000 0.000 0.000 0.000 0.000 0.000
  475 9.704 9.704 9.704 9.704 9.704 9.704 9.096 8.720 8.379 8.036 7.677 7.290 6.870 6.405 5.877 5.272 4.555 3.660 2.391 0.000 0.000 0.000 0.000 0.000 0.000
  476 9.705 9.705 9.705 9.705 9.705 9.705 9.090 8.715 8.374 8.031 7.672 7.286 6.869 6.405 5.882 5.284 4.577 3.696 2.477 0.000 0.000 0.000 0.000 0.000 0.000
  477 9.705 9.705 9.705 9.705 9.705 9.705 9.069 8.698 8.357 8.016 7.661 7.278 6.861 6.407 5.894 5.311 4.631 3.799 2.686 0.000 0.000 0.000 0.000 0.000 0.000
  478 9.705 9.705 9.705 9.705 9.705 9.705 9.038 8.673 8.335 7.994 7.641 7.265 6.855 6.407 5.914 5.356 4.716 3.946 2.962 1.350 0.000 0.000 0.000 0.000 0.000
  479 9.706 9.706 9.706 9.706 9.706 9.543 9.001 8.643 8.308 7.971 7.620 7.250 6.853 6.418 5.943 5.413 4.814 4.111 3.241 2.008 0.000 0.000 0.000 0.000 0.000
  480 9.706 9.706 9.706 9.706 9.706 9.442 8.962 8.610 8.280 7.948 7.602 7.237 6.852 6.433 5.978 5.477 4.918 4.269 3.493 2.481 0.194 0.000 0.000 0.000 0.000
  481 9.707 9.707 9.707 9.707 9.707 9.370 8.924 8.579 8.254 7.926 7.590 7.234 6.856 6.451 6.017 5.540 5.015 4.416 3.712 2.840 1.514 0.000 0.000 0.000 0.000
  482 9.707 9.707 9.707 9.707 9.707 9.311 8.890 8.554 8.232 7.911 7.579 7.232 6.864 6.475 6.056 5.601 5.102 4.539 3.893 3.113 2.041 0.000 0.000 0.000 0.000
  483 9.708 9.708 9.708 9.708 9.708 9.265 8.865 8.534 8.217 7.900 7.574 7.234 6.876 6.495 6.090 5.652 5.173 4.638 4.026 3.306 2.370 0.545 0.000 0.000 0.000
  484 9.709 9.709 9.709 9.709 9.709 9.235 8.847 8.521 8.208 7.894 7.574 7.239 6.886 6.516 6.117 5.688 5.222 4.705 4.123 3.439 2.571 1.194 0.000 0.000 0.000
  485 9.709 9.709 9.709 9.709 9.709 9.216 8.837 8.515 8.205 7.893 7.575 7.244 6.894 6.527 6.136 5.713 5.255 4.745 4.174 3.510 2.680 1.424 0.000 0.000 0.000
  486 9.709 9.709 9.709 9.709 9.709 9.212 8.836 8.516 8.208 7.898 7.580 7.249 6.901 6.534 6.140 5.717 5.258 4.756 4.185 3.521 2.690 1.457 0.000 0.000 0.000
  487 9.710 9.710 9.710 9.710 9.710 9.219 8.844 8.524 8.216 7.906 7.588 7.255 6.905 6.535 6.138 5.712 5.247 4.733 4.151 3.471 2.619 1.292 0.000 0.000 0.000
  488 9.710 9.710 9.710 9.710 9.710 9.236 8.859 8.539 8.230 7.918 7.596 7.258 6.906 6.531 6.125 5.690 5.214 4.683 4.078 3.371 2.456 0.829 0.000 0.000 0.000
  489 9.710 9.710 9.710 9.710 9.710 9.263 8.881 8.559 8.249 7.935 7.609 7.267 6.907 6.520 6.106 5.652 5.160 4.604 3.965 3.201 2.172 0.000 0.000 0.000 0.000
  490 9.711 9.711 9.711 9.711 9.711 9.300 8.910 8.586 8.274 7.957 7.625 7.278 6.910 6.514 6.079 5.609 5.087 4.498 3.806 2.958 1.713 0.000 0.000 0.000 0.000
  491 9.711 9.711 9.711 9.711 9.711 9.342 8.941 8.616 8.301 7.982 7.647 7.294 6.914 6.503 6.057 5.559 5.006 4.368 3.611 2.631 0.854 0.000 0.000 0.000 0.000
  492 9.711 9.711 9.711 9.711 9.711 9.388 8.973 8.647 8.332 8.011 7.672 7.314 6.924 6.500 6.033 5.510 4.917 4.229 3.378 2.201 0.000 0.000 0.000 0.000 0.000
  493 9.711 9.711 9.711 9.711 9.711 9.434 9.004 8.676 8.359 8.038 7.699 7.334 6.940 6.499 6.015 5.467 4.834 4.081 3.120 1.625 0.000 0.000 0.000 0.000 0.000
  494 9.711 9.711 9.711 9.711 9.711 9.475 9.027 8.699 8.384 8.061 7.720 7.353 6.953 6.505 6.006 5.436 4.766 3.949 2.866 0.774 0.000 0.000 0.000 0.000 0.000
  495 9.711 9.711 9.711 9.711 9.711 9.501 9.043 8.713 8.397 8.076 7.733 7.366 6.961 6.510 6.002 5.413 4.720 3.856 2.679 0.000 0.000 0.000 0.000 0.000 0.000
