Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  276 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.206 9.592 9.088 8.612 8.133 7.636 7.111 6.541 5.915 5.205 4.373 3.321 1.683 0.000 0.000 0.000 0.000
  277 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.148 9.557 9.062 8.592 8.121 7.632 7.116 6.561 5.949 5.264 4.466 3.474 2.030 0.000 0.000 0.000 0.000
  278 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.104 9.530 9.043 8.581 8.114 7.628 7.121 6.575 5.979 5.313 4.541 3.589 2.260 0.000 0.000 0.000 0.000
  279 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.073 9.510 9.031 8.568 8.106 7.631 7.130 6.591 6.002 5.346 4.590 3.670 2.404 0.000 0.000 0.000 0.000
  280 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.055 9.499 9.021 8.566 8.106 7.634 7.133 6.597 6.014 5.362 4.613 3.702 2.466 0.000 0.000 0.000 0.000
  281 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.050 9.499 9.025 8.568 8.108 7.636 7.137 6.599 6.012 5.360 4.607 3.692 2.447 0.000 0.000 0.000 0.000
  282 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.064 9.509 9.036 8.578 8.117 7.641 7.137 6.595 6.006 5.339 4.575 3.639 2.344 0.000 0.000 0.000 0.000
  283 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.087 9.533 9.055 8.596 8.131 7.648 7.138 6.587 5.981 5.299 4.513 3.533 2.136 0.000 0.000 0.000 0.000
  284 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.129 9.564 9.082 8.618 8.148 7.660 7.138 6.574 5.948 5.245 4.413 3.373 1.816 0.000 0.000 0.000 0.000
  285 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.185 9.603 9.116 8.649 8.172 7.673 7.139 6.559 5.913 5.171 4.286 3.142 1.159 0.000 0.000 0.000 0.000
  286 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.247 9.651 9.158 8.686 8.202 7.694 7.149 6.544 5.868 5.080 4.119 2.822 0.000 0.000 0.000 0.000 0.000
  287 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.319 9.704 9.204 8.728 8.241 7.723 7.163 6.536 5.823 4.981 3.926 2.392 0.000 0.000 0.000 0.000 0.000
  288 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.394 9.752 9.250 8.772 8.280 7.754 7.179 6.534 5.784 4.881 3.704 1.821 0.000 0.000 0.000 0.000 0.000
  289 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.459 9.795 9.289 8.809 8.315 7.783 7.200 6.535 5.755 4.788 3.478 0.785 0.000 0.000 0.000 0.000 0.000
  290 10.967 10.967 10.967 10.967 10.967 10.967 10.967 10.967 10.504 9.824 9.318 8.838 8.341 7.806 7.220 6.543 5.736 4.722 3.287 0.000 0.000 0.000 0.000 0.000 0.000
  291 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.521 9.834 9.330 8.850 8.353 7.821 7.229 6.549 5.731 4.693 3.189 0.000 0.000 0.000 0.000 0.000 0.000
  292 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.501 9.826 9.322 8.844 8.350 7.818 7.226 6.546 5.738 4.707 3.238 0.000 0.000 0.000 0.000 0.000 0.000
  293 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.445 9.795 9.297 8.819 8.327 7.798 7.212 6.548 5.754 4.773 3.417 0.000 0.000 0.000 0.000 0.000 0.000
  294 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.369 9.750 9.257 8.781 8.294 7.768 7.193 6.541 5.788 4.867 3.664 1.631 0.000 0.000 0.000 0.000 0.000
  295 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.282 9.691 9.204 8.732 8.248 7.735 7.172 6.549 5.835 4.987 3.923 2.374 0.000 0.000 0.000 0.000 0.000
  296 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.190 9.627 9.150 8.683 8.206 7.701 7.159 6.560 5.887 5.113 4.168 2.903 0.000 0.000 0.000 0.000 0.000
  297 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.103 9.564 9.094 8.634 8.167 7.679 7.154 6.584 5.951 5.227 4.376 3.300 1.597 0.000 0.000 0.000 0.000
  298 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.028 9.506 9.043 8.597 8.137 7.662 7.155 6.610 6.010 5.337 4.554 3.602 2.265 0.000 0.000 0.000 0.000
  299 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.963 9.967 9.459 9.004 8.562 8.117 7.650 7.160 6.634 6.061 5.423 4.693 3.826 2.674 0.000 0.000 0.000 0.000
  300 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.746 9.922 9.424 8.975 8.540 8.101 7.647 7.169 6.656 6.103 5.490 4.798 3.979 2.933 1.187 0.000 0.000 0.000
  301 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.663 9.895 9.402 8.957 8.527 8.090 7.642 7.169 6.668 6.126 5.531 4.857 4.074 3.092 1.573 0.000 0.000 0.000
  302 10.967 10.967 10.967 10.967 10.967 10.967 10.967 10.650 9.888 9.393 8.951 8.518 8.086 7.638 7.171 6.670 6.135 5.543 4.881 4.109 3.148 1.710 0.000 0.000 0.000
  303 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.704 9.901 9.401 8.954 8.519 8.085 7.634 7.165 6.663 6.124 5.533 4.867 4.088 3.114 1.649 0.000 0.000 0.000
  304 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.951 9.938 9.423 8.970 8.531 8.086 7.633 7.155 6.644 6.092 5.489 4.805 4.005 2.989 1.377 0.000 0.000 0.000
  305 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.975 9.995 9.465 9.000 8.549 8.097 7.630 7.140 6.614 6.045 5.417 4.706 3.855 2.754 0.627 0.000 0.000 0.000
  306 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.081 9.522 9.040 8.580 8.113 7.633 7.123 6.578 5.982 5.319 4.558 3.631 2.369 0.000 0.000 0.000 0.000
  307 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.196 9.596 9.098 8.620 8.139 7.639 7.108 6.535 5.905 5.192 4.356 3.312 1.763 0.000 0.000 0.000 0.000
  308 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.346 9.685 9.167 8.673 8.176 7.658 7.101 6.496 5.817 5.039 4.105 2.873 0.000 0.000 0.000 0.000 0.000
  309 10.987 10.987 10.987 10.987 10.987 10.987 10.987 10.987 10.543 9.787 9.246 8.739 8.227 7.690 7.106 6.458 5.728 4.865 3.790 2.257 0.000 0.000 0.000 0.000 0.000
  310 10.989 10.989 10.989 10.989 10.989 10.989 10.989 10.989 10.899 9.887 9.326 8.809 8.285 7.729 7.123 6.440 5.642 4.679 3.411 1.059 0.000 0.000 0.000 0.000 0.000
  311 10.991 10.991 10.991 10.991 10.991 10.991 10.991 10.991 10.991 9.982 9.401 8.873 8.339 7.772 7.145 6.427 5.579 4.502 2.964 0.000 0.000 0.000 0.000 0.000 0.000
  312 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.048 9.453 8.920 8.382 7.809 7.168 6.431 5.537 4.366 2.520 0.000 0.000 0.000 0.000 0.000 0.000
  313 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.080 9.475 8.940 8.399 7.821 7.179 6.430 5.515 4.302 2.261 0.000 0.000 0.000 0.000 0.000 0.000
  314 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.067 9.465 8.928 8.389 7.811 7.173 6.427 5.522 4.326 2.400 0.000 0.000 0.000 0.000 0.000 0.000
  315 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.015 9.423 8.888 8.355 7.779 7.146 6.419 5.555 4.442 2.805 0.000 0.000 0.000 0.000 0.000 0.000
  316 10.991 10.991 10.991 10.991 10.991 10.991 10.991 10.991 10.991 9.934 9.357 8.831 8.300 7.736 7.120 6.425 5.611 4.609 3.253 0.000 0.000 0.000 0.000 0.000 0.000
  317 10.989 10.989 10.989 10.989 10.989 10.989 10.989 10.989 10.687 9.833 9.278 8.764 8.242 7.694 7.099 6.438 5.685 4.790 3.654 1.896 0.000 0.000 0.000 0.000 0.000
  318 10.987 10.987 10.987 10.987 10.987 10.987 10.987 10.987 10.446 9.731 9.199 8.695 8.189 7.660 7.091 6.471 5.771 4.965 3.985 2.649 0.000 0.000 0.000 0.000 0.000
  319 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.277 9.638 9.126 8.637 8.147 7.637 7.095 6.509 5.859 5.125 4.251 3.143 1.292 0.000 0.000 0.000 0.000
  320 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.148 9.559 9.065 8.594 8.117 7.626 7.107 6.550 5.940 5.256 4.461 3.493 2.109 0.000 0.000 0.000 0.000
  321 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.051 9.495 9.017 8.560 8.100 7.623 7.121 6.588 6.009 5.364 4.627 3.743 2.566 0.000 0.000 0.000 0.000
  322 10.976 10.976 10.976 10.976 10.976 10.976 10.976 10.976 9.982 9.451 8.988 8.539 8.090 7.623 7.139 6.622 6.059 5.443 4.739 3.908 2.841 0.943 0.000 0.000 0.000
  323 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.973 9.937 9.423 8.968 8.526 8.087 7.631 7.150 6.645 6.093 5.490 4.809 4.010 2.998 1.377 0.000 0.000 0.000
  324 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.770 9.916 9.410 8.961 8.524 8.087 7.634 7.161 6.657 6.111 5.516 4.839 4.047 3.052 1.499 0.000 0.000 0.000
  325 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.745 9.914 9.414 8.966 8.533 8.093 7.640 7.168 6.657 6.111 5.509 4.828 4.025 3.017 1.401 0.000 0.000 0.000
  326 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.806 9.933 9.432 8.981 8.544 8.104 7.645 7.164 6.650 6.094 5.478 4.778 3.946 2.884 1.067 0.000 0.000 0.000
  327 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.964 9.969 9.460 9.007 8.568 8.118 7.654 7.164 6.638 6.062 5.420 4.690 3.811 2.646 0.000 0.000 0.000 0.000
  328 10.962 10.962 10.962 10.962 10.962 10.962 10.962 10.962 10.019 9.503 9.042 8.596 8.141 7.666 7.165 6.617 6.017 5.347 4.564 3.612 2.270 0.000 0.000 0.000 0.000
  329 10.961 10.961 10.961 10.961 10.961 10.961 10.961 10.961 10.082 9.552 9.087 8.633 8.171 7.685 7.166 6.599 5.966 5.253 4.406 3.338 1.704 0.000 0.000 0.000 0.000
  330 10.960 10.960 10.960 10.960 10.960 10.960 10.960 10.960 10.153 9.608 9.137 8.679 8.207 7.710 7.174 6.582 5.915 5.148 4.218 2.981 0.000 0.000 0.000 0.000 0.000
  331 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.227 9.664 9.189 8.724 8.247 7.742 7.188 6.571 5.868 5.040 4.000 2.511 0.000 0.000 0.000 0.000 0.000
  332 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.295 9.714 9.235 8.770 8.289 7.773 7.207 6.571 5.831 4.936 3.770 1.935 0.000 0.000 0.000 0.000 0.000
  333 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.353 9.754 9.272 8.803 8.319 7.800 7.226 6.574 5.804 4.851 3.564 1.066 0.000 0.000 0.000 0.000 0.000
  334 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.389 9.777 9.294 8.825 8.340 7.817 7.239 6.578 5.791 4.802 3.417 0.000 0.000 0.000 0.000 0.000 0.000
  335 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.402 9.783 9.297 8.828 8.341 7.820 7.240 6.576 5.785 4.790 3.385 0.000 0.000 0.000 0.000 0.000 0.000
  336 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.386 9.771 9.283 8.814 8.327 7.806 7.228 6.570 5.790 4.816 3.476 0.226 0.000 0.000 0.000 0.000 0.000
  337 10.960 10.960 10.960 10.960 10.960 10.960 10.960 10.960 10.349 9.743 9.257 8.786 8.301 7.780 7.208 6.563 5.806 4.878 3.644 1.454 0.000 0.000 0.000 0.000 0.000
  338 10.962 10.962 10.962 10.962 10.962 10.962 10.962 10.962 10.299 9.705 9.219 8.748 8.266 7.751 7.188 6.558 5.831 4.961 3.848 2.138 0.000 0.000 0.000 0.000 0.000
  339 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.240 9.659 9.175 8.709 8.227 7.722 7.168 6.560 5.867 5.057 4.051 2.634 0.000 0.000 0.000 0.000 0.000
  340 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.179 9.614 9.131 8.666 8.192 7.692 7.159 6.567 5.907 5.144 4.224 3.004 0.350 0.000 0.000 0.000 0.000
  341 10.967 10.967 10.967 10.967 10.967 10.967 10.967 10.967 10.129 9.571 9.094 8.632 8.165 7.674 7.149 6.576 5.946 5.222 4.371 3.279 1.522 0.000 0.000 0.000 0.000
  342 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.089 9.538 9.063 8.605 8.141 7.658 7.145 6.587 5.977 5.286 4.484 3.480 2.007 0.000 0.000 0.000 0.000
  343 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.063 9.514 9.039 8.586 8.124 7.646 7.142 6.597 6.001 5.330 4.555 3.607 2.274 0.000 0.000 0.000 0.000
  344 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.053 9.502 9.027 8.572 8.115 7.637 7.135 6.596 6.010 5.354 4.594 3.674 2.409 0.000 0.000 0.000 0.000
  345 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.062 9.504 9.027 8.569 8.110 7.632 7.131 6.595 6.009 5.353 4.601 3.685 2.428 0.000 0.000 0.000 0.000
  346 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.090 9.519 9.036 8.574 8.110 7.629 7.125 6.583 5.990 5.327 4.567 3.631 2.340 0.000 0.000 0.000 0.000
  347 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.139 9.549 9.055 8.586 8.114 7.628 7.115 6.564 5.961 5.284 4.497 3.529 2.145 0.000 0.000 0.000 0.000
  348 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.205 9.589 9.085 8.607 8.126 7.632 7.107 6.543 5.920 5.214 4.397 3.362 1.791 0.000 0.000 0.000 0.000
  349 10.987 10.987 10.987 10.987 10.987 10.987 10.987 10.987 10.295 9.639 9.123 8.633 8.147 7.637 7.100 6.518 5.871 5.133 4.259 3.131 1.221 0.000 0.000 0.000 0.000
  350 10.988 10.988 10.988 10.988 10.988 10.988 10.988 10.988 10.401 9.698 9.168 8.669 8.170 7.649 7.098 6.491 5.817 5.040 4.098 2.833 0.000 0.000 0.000 0.000 0.000
  351 10.990 10.990 10.990 10.990 10.990 10.990 10.990 10.990 10.525 9.758 9.214 8.706 8.197 7.668 7.097 6.470 5.767 4.939 3.918 2.464 0.000 0.000 0.000 0.000 0.000
  352 10.990 10.990 10.990 10.990 10.990 10.990 10.990 10.990 10.664 9.814 9.257 8.742 8.226 7.686 7.103 6.457 5.720 4.847 3.734 2.015 0.000 0.000 0.000 0.000 0.000
  353 10.990 10.990 10.990 10.990 10.990 10.990 10.990 10.990 10.828 9.858 9.293 8.774 8.252 7.707 7.112 6.451 5.690 4.767 3.567 1.538 0.000 0.000 0.000 0.000 0.000
  354 10.990 10.990 10.990 10.990 10.990 10.990 10.990 10.990 10.990 9.882 9.315 8.792 8.270 7.722 7.125 6.451 5.670 4.722 3.446 1.013 0.000 0.000 0.000 0.000 0.000
  355 10.988 10.988 10.988 10.988 10.988 10.988 10.988 10.988 10.988 9.887 9.320 8.798 8.279 7.729 7.131 6.454 5.670 4.710 3.408 0.723 0.000 0.000 0.000 0.000 0.000
  356 10.986 10.986 10.986 10.986 10.986 10.986 10.986 10.986 10.830 9.868 9.307 8.793 8.276 7.728 7.133 6.463 5.689 4.737 3.457 0.980 0.000 0.000 0.000 0.000 0.000
  357 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.674 9.832 9.284 8.774 8.262 7.720 7.133 6.472 5.715 4.795 3.576 1.450 0.000 0.000 0.000 0.000 0.000
  358 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.541 9.785 9.248 8.750 8.241 7.709 7.131 6.489 5.752 4.871 3.732 1.932 0.000 0.000 0.000 0.000 0.000
  359 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.427 9.732 9.210 8.720 8.221 7.697 7.132 6.508 5.798 4.960 3.901 2.343 0.000 0.000 0.000 0.000 0.000
  360 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.327 9.683 9.173 8.690 8.201 7.688 7.137 6.529 5.842 5.043 4.052 2.675 0.000 0.000 0.000 0.000 0.000
  361 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.244 9.637 9.139 8.666 8.186 7.682 7.142 6.550 5.887 5.117 4.186 2.933 0.000 0.000 0.000 0.000 0.000
  362 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.178 9.598 9.112 8.645 8.174 7.680 7.149 6.573 5.926 5.181 4.292 3.120 0.945 0.000 0.000 0.000 0.000
  363 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.129 9.570 9.092 8.632 8.165 7.677 7.157 6.590 5.954 5.234 4.368 3.251 1.375 0.000 0.000 0.000 0.000
  364 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.097 9.552 9.081 8.625 8.166 7.683 7.167 6.603 5.980 5.263 4.420 3.328 1.570 0.000 0.000 0.000 0.000
  365 10.960 10.960 10.960 10.960 10.960 10.960 10.960 10.960 10.075 9.540 9.077 8.626 8.164 7.684 7.173 6.613 5.993 5.280 4.437 3.360 1.637 0.000 0.000 0.000 0.000
  366 10.958 10.958 10.958 10.958 10.958 10.958 10.958 10.958 10.068 9.541 9.078 8.629 8.170 7.692 7.181 6.618 5.995 5.285 4.438 3.350 1.592 0.000 0.000 0.000 0.000
  367 10.956 10.956 10.956 10.956 10.956 10.956 10.956 10.956 10.069 9.544 9.083 8.637 8.180 7.699 7.183 6.622 5.996 5.276 4.414 3.305 1.450 0.000 0.000 0.000 0.000
  368 10.954 10.954 10.954 10.954 10.954 10.954 10.954 10.954 10.077 9.554 9.095 8.646 8.189 7.706 7.190 6.623 5.990 5.259 4.381 3.229 1.234 0.000 0.000 0.000 0.000
  369 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.087 9.564 9.105 8.656 8.197 7.716 7.197 6.624 5.981 5.236 4.339 3.143 0.871 0.000 0.000 0.000 0.000
  370 10.952 10.952 10.952 10.952 10.952 10.952 10.952 10.952 10.098 9.575 9.116 8.667 8.210 7.724 7.199 6.623 5.973 5.217 4.294 3.053 0.000 0.000 0.000 0.000 0.000
  371 10.951 10.951 10.951 10.951 10.951 10.951 10.951 10.951 10.108 9.583 9.126 8.675 8.215 7.732 7.204 6.625 5.968 5.198 4.260 2.979 0.000 0.000 0.000 0.000 0.000
  372 10.951 10.951 10.951 10.951 10.951 10.951 10.951 10.951 10.113 9.588 9.129 8.683 8.221 7.732 7.204 6.625 5.961 5.191 4.238 2.937 0.000 0.000 0.000 0.000 0.000
  373 10.951 10.951 10.951 10.951 10.951 10.951 10.951 10.951 10.113 9.588 9.129 8.682 8.220 7.735 7.207 6.621 5.961 5.191 4.237 2.933 0.000 0.000 0.000 0.000 0.000
  374 10.951 10.951 10.951 10.951 10.951 10.951 10.951 10.951 10.109 9.584 9.125 8.678 8.216 7.730 7.206 6.626 5.966 5.196 4.254 2.969 0.000 0.000 0.000 0.000 0.000
  375 10.952 10.952 10.952 10.952 10.952 10.952 10.952 10.952 10.101 9.576 9.119 8.670 8.211 7.728 7.203 6.623 5.970 5.214 4.287 3.039 0.000 0.000 0.000 0.000 0.000
  376 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.088 9.565 9.108 8.659 8.202 7.719 7.197 6.623 5.977 5.231 4.323 3.119 0.736 0.000 0.000 0.000 0.000
  377 10.954 10.954 10.954 10.954 10.954 10.954 10.954 10.954 10.077 9.556 9.097 8.650 8.193 7.710 7.191 6.624 5.988 5.253 4.368 3.204 1.094 0.000 0.000 0.000 0.000
  378 10.955 10.955 10.955 10.955 10.955 10.955 10.955 10.955 10.071 9.548 9.087 8.640 8.183 7.703 7.187 6.623 5.993 5.269 4.399 3.271 1.340 0.000 0.000 0.000 0.000
  379 10.957 10.957 10.957 10.957 10.957 10.957 10.957 10.957 10.071 9.542 9.083 8.635 8.175 7.695 7.181 6.621 5.994 5.278 4.419 3.315 1.481 0.000 0.000 0.000 0.000
  380 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.077 9.546 9.081 8.632 8.170 7.690 7.176 6.615 5.989 5.272 4.417 3.321 1.526 0.000 0.000 0.000 0.000
  381 10.961 10.961 10.961 10.961 10.961 10.961 10.961 10.961 10.094 9.554 9.087 8.634 8.172 7.689 7.170 6.606 5.980 5.256 4.397 3.297 1.459 0.000 0.000 0.000 0.000
  382 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.125 9.569 9.098 8.640 8.176 7.687 7.163 6.595 5.959 5.228 4.354 3.222 1.256 0.000 0.000 0.000 0.000
  383 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.165 9.595 9.115 8.651 8.182 7.688 7.157 6.581 5.934 5.189 4.289 3.100 0.858 0.000 0.000 0.000 0.000
  384 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.220 9.626 9.136 8.667 8.190 7.688 7.152 6.566 5.899 5.136 4.198 2.938 0.000 0.000 0.000 0.000 0.000
  385 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.284 9.664 9.164 8.688 8.204 7.697 7.148 6.547 5.864 5.068 4.085 2.724 0.000 0.000 0.000 0.000 0.000
  386 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.356 9.704 9.194 8.712 8.220 7.704 7.147 6.530 5.827 5.003 3.963 2.461 0.000 0.000 0.000 0.000 0.000
  387 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.435 9.746 9.226 8.732 8.235 7.714 7.145 6.513 5.792 4.936 3.839 2.169 0.000 0.000 0.000 0.000 0.000
  388 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.510 9.778 9.247 8.751 8.250 7.721 7.143 6.501 5.764 4.876 3.733 1.885 0.000 0.000 0.000 0.000 0.000
  389 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.573 9.801 9.265 8.762 8.255 7.724 7.140 6.492 5.741 4.839 3.658 1.678 0.000 0.000 0.000 0.000 0.000
  390 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.612 9.813 9.271 8.765 8.254 7.716 7.133 6.484 5.734 4.825 3.636 1.631 0.000 0.000 0.000 0.000 0.000
  391 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.610 9.807 9.262 8.757 8.248 7.711 7.128 6.479 5.732 4.837 3.675 1.771 0.000 0.000 0.000 0.000 0.000
  392 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.572 9.789 9.247 8.739 8.233 7.698 7.121 6.479 5.749 4.875 3.762 2.036 0.000 0.000 0.000 0.000 0.000
  393 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.511 9.759 9.220 8.718 8.211 7.682 7.113 6.484 5.770 4.929 3.881 2.335 0.000 0.000 0.000 0.000 0.000
  394 10.986 10.986 10.986 10.986 10.986 10.986 10.986 10.986 10.440 9.721 9.189 8.690 8.189 7.665 7.105 6.491 5.801 4.995 4.004 2.623 0.000 0.000 0.000 0.000 0.000
  395 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.367 9.683 9.159 8.662 8.168 7.655 7.101 6.503 5.836 5.063 4.125 2.868 0.000 0.000 0.000 0.000 0.000
  396 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.307 9.648 9.130 8.641 8.154 7.644 7.104 6.519 5.866 5.121 4.232 3.067 0.893 0.000 0.000 0.000 0.000
  397 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.257 9.618 9.108 8.623 8.138 7.636 7.108 6.529 5.896 5.172 4.310 3.210 1.384 0.000 0.000 0.000 0.000
  398 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.221 9.598 9.092 8.614 8.132 7.636 7.108 6.541 5.915 5.201 4.366 3.301 1.633 0.000 0.000 0.000 0.000
  399 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.200 9.588 9.084 8.611 8.132 7.638 7.113 6.546 5.926 5.217 4.388 3.344 1.723 0.000 0.000 0.000 0.000
  400 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.198 9.588 9.086 8.610 8.136 7.639 7.117 6.550 5.924 5.218 4.386 3.330 1.683 0.000 0.000 0.000 0.000
  401 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.209 9.599 9.097 8.621 8.145 7.648 7.120 6.550 5.918 5.197 4.350 3.266 1.509 0.000 0.000 0.000 0.000
  402 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.231 9.617 9.115 8.639 8.157 7.655 7.122 6.545 5.902 5.164 4.287 3.147 1.181 0.000 0.000 0.000 0.000
  403 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.265 9.642 9.140 8.660 8.176 7.671 7.129 6.540 5.880 5.117 4.198 2.973 0.000 0.000 0.000 0.000 0.000
  404 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.300 9.670 9.164 8.684 8.197 7.687 7.135 6.534 5.857 5.062 4.090 2.757 0.000 0.000 0.000 0.000 0.000
  405 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.338 9.697 9.191 8.710 8.221 7.703 7.149 6.535 5.831 5.008 3.978 2.501 0.000 0.000 0.000 0.000 0.000
  406 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.364 9.720 9.216 8.733 8.242 7.723 7.163 6.534 5.820 4.964 3.871 2.220 0.000 0.000 0.000 0.000 0.000
  407 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.375 9.734 9.230 8.752 8.260 7.742 7.176 6.544 5.810 4.929 3.790 1.970 0.000 0.000 0.000 0.000 0.000
  408 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.368 9.734 9.237 8.758 8.272 7.750 7.185 6.552 5.811 4.923 3.758 1.830 0.000 0.000 0.000 0.000 0.000
  409 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.342 9.725 9.231 8.758 8.271 7.755 7.192 6.559 5.826 4.938 3.776 1.872 0.000 0.000 0.000 0.000 0.000
