Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  505 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 12.341 10.325 8.896 7.312 3.535 0.000 0.000 0.000 0.000 0.000 0.000
  506 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 12.190 10.295 8.903 7.398 4.953 0.000 0.000 0.000 0.000 0.000 0.000
  507 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 12.247 10.321 8.919 7.407 4.982 0.000 0.000 0.000 0.000 0.000 0.000
  508 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 12.664 10.404 8.948 7.347 3.460 0.000 0.000 0.000 0.000 0.000 0.000
  509 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 10.561 8.989 7.197 3.091 0.000 0.000 0.000 0.000 0.000 0.000
  510 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 10.813 9.070 6.879 2.905 0.000 0.000 0.000 0.000 0.000 0.000
  511 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 11.212 9.212 5.870 2.688 0.000 0.000 0.000 0.000 0.000 0.000
  512 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 11.816 9.463 4.872 2.394 0.000 0.000 0.000 0.000 0.000 0.000
  513 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 9.854 4.397 1.968 0.000 0.000 0.000 0.000 0.000 0.000
  514 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 10.353 3.998 1.258 0.000 0.000 0.000 0.000 0.000 0.000
  515 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 10.831 3.583 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  516 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 11.168 3.363 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  517 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 11.277 4.483 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  518 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 11.151 4.342 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  519 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 10.854 3.277 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  520 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 10.487 3.666 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  521 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 10.126 3.998 0.685 0.000 0.000 0.000 0.000 0.000 0.000
  522 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 12.439 9.830 4.336 1.270 0.000 0.000 0.000 0.000 0.000 0.000
  523 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 11.776 9.612 4.859 1.495 0.000 0.000 0.000 0.000 0.000 0.000
  524 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 11.407 9.469 7.105 1.534 0.000 0.000 0.000 0.000 0.000 0.000
  525 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 11.177 9.375 7.307 1.411 0.000 0.000 0.000 0.000 0.000 0.000
  526 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 13.066 11.027 9.318 7.416 1.060 0.000 0.000 0.000 0.000 0.000 0.000
  527 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 10.939 9.286 7.474 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  528 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 10.895 9.276 7.503 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  529 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 10.883 9.274 7.512 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  530 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 10.902 9.290 7.513 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  531 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 13.037 10.935 9.306 7.504 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  532 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 10.984 9.335 7.494 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  533 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 11.043 9.368 7.483 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  534 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 11.106 9.407 7.469 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  535 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 11.173 9.444 7.458 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  536 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 11.254 9.491 7.448 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  537 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 11.351 9.542 6.386 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  538 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 11.471 9.603 5.818 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  539 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 11.621 9.684 5.371 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  540 13.024 13.024 13.024 13.024 13.024 13.024 13.024 13.024 13.024 13.024 13.024 13.024 13.024 13.024 13.024 11.824 9.781 5.012 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  541 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 13.027 12.096 9.898 4.763 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  542 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 13.031 12.497 10.029 4.660 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  543 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 13.036 10.172 4.674 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  544 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 10.308 4.720 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  545 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 10.411 4.723 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  546 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 10.457 4.594 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  547 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 10.421 4.107 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  548 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 13.067 10.285 3.526 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  549 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 10.076 3.892 0.307 0.000 0.000 0.000 0.000 0.000 0.000
  550 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 12.459 9.823 4.288 1.384 0.000 0.000 0.000 0.000 0.000 0.000
  551 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 11.821 9.580 4.834 1.866 0.000 0.000 0.000 0.000 0.000 0.000
  552 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 11.387 9.385 6.598 2.191 0.000 0.000 0.000 0.000 0.000 0.000
  553 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 11.066 9.244 7.079 2.423 0.000 0.000 0.000 0.000 0.000 0.000
  554 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 10.835 9.156 7.283 2.583 0.000 0.000 0.000 0.000 0.000 0.000
  555 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 10.681 9.099 7.394 2.726 0.000 0.000 0.000 0.000 0.000 0.000
  556 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 10.592 9.063 7.444 4.544 0.000 0.000 0.000 0.000 0.000 0.000
  557 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 10.558 9.046 7.441 4.672 0.000 0.000 0.000 0.000 0.000 0.000
  558 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 10.586 9.040 7.371 3.325 0.000 0.000 0.000 0.000 0.000 0.000
  559 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 10.685 9.045 7.211 3.157 0.000 0.000 0.000 0.000 0.000 0.000
  560 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 10.878 9.079 6.856 3.057 0.000 0.000 0.000 0.000 0.000 0.000
  561 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 11.215 9.155 5.864 2.913 0.000 0.000 0.000 0.000 0.000 0.000
  562 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 11.794 9.327 4.983 2.710 0.000 0.000 0.000 0.000 0.000 0.000
  563 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 9.701 4.527 2.406 0.000 0.000 0.000 0.000 0.000 0.000
  564 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 10.340 4.152 1.942 0.000 0.000 0.000 0.000 0.000 0.000
  565 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 11.107 3.755 1.069 0.000 0.000 0.000 0.000 0.000 0.000
  566 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 10.732 3.250 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  567 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 10.839 4.303 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  568 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 10.640 3.962 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  569 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 10.163 3.439 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  570 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 9.917 3.891 1.709 0.000 0.000 0.000 0.000 0.000 0.000
  571 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 13.056 9.830 4.258 2.378 0.000 0.000 0.000 0.000 0.000 0.000
  572 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 11.920 9.096 4.612 2.809 0.000 0.000 0.000 0.000 0.000 0.000
  573 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 11.018 8.794 5.040 3.122 0.000 0.000 0.000 0.000 0.000 0.000
  574 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 10.519 8.704 5.795 3.380 0.728 0.000 0.000 0.000 0.000 0.000
  575 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 12.280 10.223 8.680 6.705 3.648 0.790 0.000 0.000 0.000 0.000 0.000
  576 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 11.697 10.051 8.679 7.098 4.092 0.000 0.000 0.000 0.000 0.000 0.000
  577 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 11.430 9.955 8.684 7.286 5.116 0.000 0.000 0.000 0.000 0.000 0.000
  578 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 11.315 9.909 8.684 7.357 5.539 0.000 0.000 0.000 0.000 0.000 0.000
  579 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 13.041 11.312 9.903 8.678 7.348 5.499 0.000 0.000 0.000 0.000 0.000 0.000
  580 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 11.422 9.944 8.659 7.243 4.950 0.000 0.000 0.000 0.000 0.000 0.000
  581 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 11.663 10.029 8.634 7.003 4.088 1.050 0.000 0.000 0.000 0.000 0.000
  582 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 12.288 10.197 8.604 6.478 3.733 1.347 0.000 0.000 0.000 0.000 0.000
  583 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 10.506 8.567 5.564 3.497 1.318 0.000 0.000 0.000 0.000 0.000
  584 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 11.079 8.542 4.984 3.255 0.997 0.000 0.000 0.000 0.000 0.000
  585 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 12.301 8.632 4.615 2.963 0.000 0.000 0.000 0.000 0.000 0.000
  586 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 8.100 4.288 2.556 0.000 0.000 0.000 0.000 0.000 0.000
  587 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 9.091 3.926 1.912 0.000 0.000 0.000 0.000 0.000 0.000
  588 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 10.685 3.459 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  589 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 10.627 4.520 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  590 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 10.641 4.252 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  591 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 10.726 3.652 1.058 0.000 0.000 0.000 0.000 0.000 0.000
  592 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 9.020 4.118 2.189 0.000 0.000 0.000 0.000 0.000 0.000
  593 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 7.623 4.494 2.777 0.000 0.000 0.000 0.000 0.000 0.000
  594 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 12.314 8.469 4.868 3.179 0.662 0.000 0.000 0.000 0.000 0.000
  595 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 11.063 8.548 5.333 3.495 1.352 0.000 0.000 0.000 0.000 0.000
  596 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 10.520 8.609 6.066 3.785 1.603 0.000 0.000 0.000 0.000 0.000
  597 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 12.548 10.242 8.656 6.789 4.147 1.631 0.000 0.000 0.000 0.000 0.000
  598 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 11.863 10.093 8.691 7.157 4.784 1.357 0.000 0.000 0.000 0.000 0.000
  599 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 11.610 10.021 8.716 7.332 5.442 0.000 0.000 0.000 0.000 0.000 0.000
  600 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 11.534 10.001 8.729 7.389 5.651 0.000 0.000 0.000 0.000 0.000 0.000
  601 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 11.603 10.026 8.727 7.355 5.514 0.000 0.000 0.000 0.000 0.000 0.000
  602 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 11.814 10.097 8.715 7.213 4.931 1.070 0.000 0.000 0.000 0.000 0.000
  603 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 12.428 10.245 8.692 6.908 4.198 1.446 0.000 0.000 0.000 0.000 0.000
  604 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 10.508 8.674 6.270 3.793 1.447 0.000 0.000 0.000 0.000 0.000
  605 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 11.008 8.668 5.458 3.484 1.176 0.000 0.000 0.000 0.000 0.000
  606 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 12.011 8.758 4.933 3.158 0.181 0.000 0.000 0.000 0.000 0.000
  607 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 9.468 4.534 2.750 0.000 0.000 0.000 0.000 0.000 0.000
  608 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 9.374 4.146 2.163 0.000 0.000 0.000 0.000 0.000 0.000
  609 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 10.184 3.682 1.054 0.000 0.000 0.000 0.000 0.000 0.000
  610 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 11.026 3.693 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  611 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 11.026 4.481 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  612 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 10.481 3.258 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  613 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 13.064 9.751 3.754 1.390 0.000 0.000 0.000 0.000 0.000 0.000
  614 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 10.260 4.128 2.168 0.000 0.000 0.000 0.000 0.000 0.000
  615 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 13.057 9.410 4.456 2.611 0.000 0.000 0.000 0.000 0.000 0.000
  616 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 11.410 9.003 4.815 2.904 0.000 0.000 0.000 0.000 0.000 0.000
  617 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 10.821 8.866 5.387 3.110 0.000 0.000 0.000 0.000 0.000 0.000
  618 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 10.488 8.821 6.490 3.264 0.000 0.000 0.000 0.000 0.000 0.000
  619 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 12.370 10.298 8.816 7.038 3.404 0.000 0.000 0.000 0.000 0.000 0.000
  620 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 11.965 10.199 8.820 7.265 3.681 0.000 0.000 0.000 0.000 0.000 0.000
  621 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 11.830 10.163 8.828 7.369 4.970 0.000 0.000 0.000 0.000 0.000 0.000
  622 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 11.847 10.174 8.842 7.390 5.126 0.000 0.000 0.000 0.000 0.000 0.000
  623 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 11.993 10.239 8.867 7.347 3.616 0.000 0.000 0.000 0.000 0.000 0.000
  624 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 12.427 10.356 8.901 7.231 3.040 0.000 0.000 0.000 0.000 0.000 0.000
  625 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 10.545 8.963 7.005 2.856 0.000 0.000 0.000 0.000 0.000 0.000
  626 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 13.048 10.826 9.069 6.414 2.660 0.000 0.000 0.000 0.000 0.000 0.000
  627 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 13.050 11.224 9.251 4.966 2.412 0.000 0.000 0.000 0.000 0.000 0.000
  628 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 11.763 9.530 4.440 2.066 0.000 0.000 0.000 0.000 0.000 0.000
  629 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 9.891 4.070 1.544 0.000 0.000 0.000 0.000 0.000 0.000
  630 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 13.059 10.265 3.715 0.436 0.000 0.000 0.000 0.000 0.000 0.000
  631 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 13.062 10.576 3.336 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  632 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 10.767 4.091 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  633 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 10.816 4.518 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  634 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 10.738 4.501 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  635 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 10.571 4.170 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  636 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 13.078 10.356 3.465 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  637 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 10.144 3.753 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  638 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 12.732 9.957 4.030 0.000 0.000 0.000 0.000 0.000 0.000 0.000
