Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  449 11.078 11.078 11.078 11.078 11.078 11.078 11.078 11.078 10.487 9.824 9.312 8.832 8.345 7.838 7.290 6.691 6.015 5.227 4.266 2.945 0.000 0.000 0.000 0.000 0.000
  450 11.076 11.076 11.076 11.076 11.076 11.076 11.076 11.076 10.409 9.781 9.281 8.808 8.328 7.826 7.290 6.704 6.047 5.291 4.380 3.167 0.805 0.000 0.000 0.000 0.000
  451 11.074 11.074 11.074 11.074 11.074 11.074 11.074 11.074 10.343 9.741 9.252 8.783 8.311 7.820 7.292 6.718 6.082 5.351 4.481 3.353 1.485 0.000 0.000 0.000 0.000
  452 11.072 11.072 11.072 11.072 11.072 11.072 11.072 11.072 10.290 9.710 9.227 8.765 8.298 7.812 7.296 6.732 6.109 5.403 4.563 3.503 1.874 0.000 0.000 0.000 0.000
  453 11.071 11.071 11.071 11.071 11.071 11.071 11.071 11.071 10.251 9.686 9.207 8.752 8.290 7.809 7.296 6.745 6.132 5.441 4.624 3.612 2.105 0.000 0.000 0.000 0.000
  454 11.070 11.070 11.070 11.070 11.070 11.070 11.070 11.070 10.230 9.671 9.197 8.744 8.285 7.805 7.300 6.752 6.146 5.462 4.664 3.668 2.233 0.000 0.000 0.000 0.000
  455 11.070 11.070 11.070 11.070 11.070 11.070 11.070 11.070 10.226 9.670 9.197 8.741 8.282 7.807 7.297 6.748 6.149 5.468 4.670 3.678 2.256 0.000 0.000 0.000 0.000
  456 11.070 11.070 11.070 11.070 11.070 11.070 11.070 11.070 10.238 9.678 9.203 8.747 8.286 7.805 7.298 6.746 6.137 5.452 4.647 3.639 2.178 0.000 0.000 0.000 0.000
  457 11.071 11.071 11.071 11.071 11.071 11.071 11.071 11.071 10.270 9.699 9.220 8.760 8.296 7.810 7.297 6.739 6.120 5.417 4.593 3.549 1.982 0.000 0.000 0.000 0.000
  458 11.072 11.072 11.072 11.072 11.072 11.072 11.072 11.072 10.319 9.730 9.245 8.778 8.311 7.817 7.295 6.725 6.088 5.365 4.502 3.402 1.662 0.000 0.000 0.000 0.000
  459 11.074 11.074 11.074 11.074 11.074 11.074 11.074 11.074 10.388 9.774 9.278 8.807 8.330 7.831 7.294 6.712 6.055 5.299 4.388 3.187 0.962 0.000 0.000 0.000 0.000
  460 11.076 11.076 11.076 11.076 11.076 11.076 11.076 11.076 10.476 9.826 9.318 8.840 8.356 7.843 7.297 6.696 6.013 5.217 4.241 2.900 0.000 0.000 0.000 0.000 0.000
  461 11.078 11.078 11.078 11.078 11.078 11.078 11.078 11.078 10.584 9.882 9.364 8.874 8.383 7.864 7.301 6.681 5.971 5.130 4.070 2.528 0.000 0.000 0.000 0.000 0.000
  462 11.081 11.081 11.081 11.081 11.081 11.081 11.081 11.081 10.718 9.940 9.407 8.913 8.412 7.885 7.311 6.668 5.928 5.036 3.882 2.055 0.000 0.000 0.000 0.000 0.000
  463 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 10.901 9.991 9.446 8.945 8.441 7.904 7.318 6.660 5.893 4.958 3.709 1.499 0.000 0.000 0.000 0.000 0.000
  464 11.086 11.086 11.086 11.086 11.086 11.086 11.086 11.086 11.086 10.032 9.477 8.967 8.458 7.916 7.321 6.650 5.869 4.896 3.567 0.806 0.000 0.000 0.000 0.000 0.000
  465 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 10.054 9.491 8.977 8.463 7.918 7.320 6.646 5.852 4.868 3.508 0.263 0.000 0.000 0.000 0.000 0.000
  466 11.090 11.090 11.090 11.090 11.090 11.090 11.090 11.090 11.090 10.055 9.486 8.970 8.453 7.905 7.307 6.634 5.846 4.872 3.555 0.823 0.000 0.000 0.000 0.000 0.000
  467 11.092 11.092 11.092 11.092 11.092 11.092 11.092 11.092 11.092 10.034 9.465 8.949 8.430 7.882 7.292 6.625 5.851 4.920 3.679 1.521 0.000 0.000 0.000 0.000 0.000
  468 11.093 11.093 11.093 11.093 11.093 11.093 11.093 11.093 11.093 9.994 9.427 8.912 8.396 7.856 7.270 6.621 5.878 4.990 3.858 2.116 0.000 0.000 0.000 0.000 0.000
  469 11.095 11.095 11.095 11.095 11.095 11.095 11.095 11.095 10.816 9.938 9.381 8.869 8.357 7.823 7.251 6.621 5.911 5.080 4.051 2.598 0.000 0.000 0.000 0.000 0.000
  470 11.096 11.096 11.096 11.096 11.096 11.096 11.096 11.096 10.661 9.875 9.330 8.825 8.321 7.797 7.243 6.632 5.952 5.175 4.237 2.988 0.000 0.000 0.000 0.000 0.000
  471 11.097 11.097 11.097 11.097 11.097 11.097 11.097 11.097 10.541 9.817 9.282 8.784 8.290 7.777 7.235 6.649 5.999 5.268 4.399 3.290 1.495 0.000 0.000 0.000 0.000
  472 11.097 11.097 11.097 11.097 11.097 11.097 11.097 11.097 10.447 9.766 9.242 8.750 8.264 7.762 7.234 6.664 6.044 5.342 4.532 3.520 2.047 0.000 0.000 0.000 0.000
  473 11.098 11.098 11.098 11.098 11.098 11.098 11.098 11.098 10.380 9.726 9.208 8.726 8.246 7.752 7.236 6.682 6.079 5.405 4.630 3.682 2.370 0.000 0.000 0.000 0.000
  474 11.098 11.098 11.098 11.098 11.098 11.098 11.098 11.098 10.339 9.701 9.187 8.709 8.235 7.749 7.239 6.694 6.105 5.445 4.693 3.781 2.558 0.000 0.000 0.000 0.000
  475 11.098 11.098 11.098 11.098 11.098 11.098 11.098 11.098 10.322 9.690 9.182 8.704 8.232 7.746 7.239 6.697 6.111 5.459 4.714 3.818 2.620 0.000 0.000 0.000 0.000
  476 11.098 11.098 11.098 11.098 11.098 11.098 11.098 11.098 10.335 9.697 9.187 8.709 8.235 7.746 7.236 6.694 6.105 5.449 4.696 3.792 2.582 0.000 0.000 0.000 0.000
  477 11.099 11.099 11.099 11.099 11.099 11.099 11.099 11.099 10.375 9.721 9.207 8.724 8.243 7.751 7.235 6.684 6.081 5.411 4.640 3.704 2.417 0.000 0.000 0.000 0.000
  478 11.099 11.099 11.099 11.099 11.099 11.099 11.099 11.099 10.445 9.764 9.240 8.749 8.259 7.760 7.229 6.662 6.042 5.347 4.538 3.542 2.099 0.000 0.000 0.000 0.000
  479 11.099 11.099 11.099 11.099 11.099 11.099 11.099 11.099 10.551 9.823 9.287 8.786 8.290 7.774 7.232 6.643 5.993 5.259 4.393 3.293 1.561 0.000 0.000 0.000 0.000
  480 11.098 11.098 11.098 11.098 11.098 11.098 11.098 11.098 10.705 9.896 9.345 8.835 8.327 7.797 7.238 6.620 5.934 5.149 4.200 2.935 0.000 0.000 0.000 0.000 0.000
  481 11.098 11.098 11.098 11.098 11.098 11.098 11.098 11.098 10.996 9.975 9.410 8.891 8.372 7.832 7.248 6.606 5.876 5.020 3.957 2.464 0.000 0.000 0.000 0.000 0.000
  482 11.097 11.097 11.097 11.097 11.097 11.097 11.097 11.097 11.097 10.056 9.477 8.951 8.427 7.874 7.273 6.600 5.822 4.888 3.669 1.673 0.000 0.000 0.000 0.000 0.000
  483 11.096 11.096 11.096 11.096 11.096 11.096 11.096 11.096 11.096 10.124 9.534 9.007 8.475 7.919 7.301 6.605 5.788 4.767 3.359 0.000 0.000 0.000 0.000 0.000 0.000
  484 11.094 11.094 11.094 11.094 11.094 11.094 11.094 11.094 11.094 10.169 9.574 9.046 8.514 7.953 7.331 6.620 5.766 4.674 3.068 0.000 0.000 0.000 0.000 0.000 0.000
  485 11.093 11.093 11.093 11.093 11.093 11.093 11.093 11.093 11.093 10.185 9.590 9.062 8.533 7.971 7.350 6.629 5.764 4.637 2.905 0.000 0.000 0.000 0.000 0.000 0.000
  486 11.091 11.091 11.091 11.091 11.091 11.091 11.091 11.091 11.091 10.163 9.578 9.055 8.526 7.967 7.349 6.634 5.773 4.663 2.985 0.000 0.000 0.000 0.000 0.000 0.000
  487 11.089 11.089 11.089 11.089 11.089 11.089 11.089 11.089 11.089 10.111 9.538 9.019 8.498 7.944 7.329 6.630 5.799 4.750 3.258 0.000 0.000 0.000 0.000 0.000 0.000
  488 11.087 11.087 11.087 11.087 11.087 11.087 11.087 11.087 11.087 10.032 9.475 8.965 8.448 7.903 7.305 6.628 5.841 4.878 3.602 1.275 0.000 0.000 0.000 0.000 0.000
  489 11.085 11.085 11.085 11.085 11.085 11.085 11.085 11.085 10.739 9.941 9.404 8.903 8.394 7.860 7.282 6.634 5.900 5.027 3.929 2.311 0.000 0.000 0.000 0.000 0.000
  490 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 10.536 9.849 9.328 8.839 8.345 7.824 7.267 6.656 5.970 5.178 4.218 2.937 0.000 0.000 0.000 0.000 0.000
  491 11.081 11.081 11.081 11.081 11.081 11.081 11.081 11.081 10.384 9.761 9.260 8.782 8.297 7.798 7.261 6.682 6.042 5.311 4.456 3.376 1.700 0.000 0.000 0.000 0.000
  492 11.079 11.079 11.079 11.079 11.079 11.079 11.079 11.079 10.269 9.688 9.201 8.734 8.264 7.781 7.265 6.714 6.111 5.430 4.647 3.695 2.375 0.000 0.000 0.000 0.000
  493 11.078 11.078 11.078 11.078 11.078 11.078 11.078 11.078 10.182 9.629 9.156 8.701 8.244 7.769 7.273 6.744 6.165 5.526 4.797 3.925 2.782 0.368 0.000 0.000 0.000
  494 11.077 11.077 11.077 11.077 11.077 11.077 11.077 11.077 10.125 9.589 9.124 8.677 8.228 7.766 7.282 6.768 6.209 5.593 4.893 4.077 3.036 1.335 0.000 0.000 0.000
  495 11.077 11.077 11.077 11.077 11.077 11.077 11.077 11.077 10.091 9.564 9.107 8.663 8.221 7.764 7.289 6.782 6.233 5.630 4.957 4.161 3.170 1.653 0.000 0.000 0.000
  496 11.077 11.077 11.077 11.077 11.077 11.077 11.077 11.077 10.083 9.559 9.102 8.660 8.221 7.765 7.290 6.785 6.243 5.641 4.967 4.184 3.206 1.723 0.000 0.000 0.000
  497 11.077 11.077 11.077 11.077 11.077 11.077 11.077 11.077 10.100 9.571 9.110 8.668 8.221 7.765 7.290 6.779 6.227 5.624 4.940 4.144 3.136 1.587 0.000 0.000 0.000
  498 11.078 11.078 11.078 11.078 11.078 11.078 11.078 11.078 10.141 9.600 9.132 8.684 8.232 7.770 7.281 6.761 6.198 5.574 4.871 4.039 2.972 1.205 0.000 0.000 0.000
  499 11.080 11.080 11.080 11.080 11.080 11.080 11.080 11.080 10.208 9.646 9.167 8.709 8.247 7.775 7.271 6.735 6.152 5.500 4.759 3.863 2.682 0.000 0.000 0.000 0.000
  500 11.082 11.082 11.082 11.082 11.082 11.082 11.082 11.082 10.306 9.710 9.217 8.747 8.276 7.784 7.265 6.705 6.089 5.400 4.599 3.615 2.253 0.000 0.000 0.000 0.000
  501 11.084 11.084 11.084 11.084 11.084 11.084 11.084 11.084 10.432 9.790 9.280 8.797 8.310 7.803 7.263 6.675 6.022 5.276 4.399 3.267 1.445 0.000 0.000 0.000 0.000
  502 11.086 11.086 11.086 11.086 11.086 11.086 11.086 11.086 10.596 9.878 9.351 8.855 8.356 7.832 7.270 6.649 5.949 5.136 4.145 2.792 0.000 0.000 0.000 0.000 0.000
  503 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 10.833 9.969 9.424 8.919 8.408 7.870 7.284 6.633 5.882 4.987 3.852 2.150 0.000 0.000 0.000 0.000 0.000
  504 11.090 11.090 11.090 11.090 11.090 11.090 11.090 11.090 11.090 10.058 9.495 8.978 8.459 7.908 7.305 6.628 5.831 4.850 3.525 0.930 0.000 0.000 0.000 0.000 0.000
  505 11.092 11.092 11.092 11.092 11.092 11.092 11.092 11.092 11.092 10.129 9.548 9.027 8.503 7.944 7.331 6.626 5.792 4.729 3.210 0.000 0.000 0.000 0.000 0.000 0.000
  506 11.093 11.093 11.093 11.093 11.093 11.093 11.093 11.093 11.093 10.175 9.582 9.054 8.525 7.966 7.345 6.630 5.766 4.656 2.981 0.000 0.000 0.000 0.000 0.000 0.000
  507 11.095 11.095 11.095 11.095 11.095 11.095 11.095 11.095 11.095 10.189 9.586 9.058 8.527 7.962 7.338 6.620 5.759 4.646 2.960 0.000 0.000 0.000 0.000 0.000 0.000
  508 11.096 11.096 11.096 11.096 11.096 11.096 11.096 11.096 11.096 10.170 9.569 9.036 8.503 7.941 7.320 6.612 5.764 4.694 3.137 0.000 0.000 0.000 0.000 0.000 0.000
  509 11.097 11.097 11.097 11.097 11.097 11.097 11.097 11.097 11.097 10.123 9.525 8.995 8.464 7.905 7.293 6.600 5.786 4.784 3.417 0.000 0.000 0.000 0.000 0.000 0.000
  510 11.098 11.098 11.098 11.098 11.098 11.098 11.098 11.098 11.098 10.054 9.469 8.943 8.414 7.864 7.263 6.596 5.822 4.898 3.705 1.753 0.000 0.000 0.000 0.000 0.000
  511 11.099 11.099 11.099 11.099 11.099 11.099 11.099 11.099 11.099 9.981 9.408 8.887 8.368 7.826 7.242 6.600 5.873 5.024 3.961 2.444 0.000 0.000 0.000 0.000 0.000
  512 11.099 11.099 11.099 11.099 11.099 11.099 11.099 11.099 10.755 9.908 9.349 8.837 8.326 7.797 7.231 6.614 5.927 5.139 4.182 2.902 0.000 0.000 0.000 0.000 0.000
  513 11.100 11.100 11.100 11.100 11.100 11.100 11.100 11.100 10.606 9.842 9.298 8.792 8.293 7.772 7.224 6.632 5.979 5.237 4.352 3.224 1.322 0.000 0.000 0.000 0.000
  514 11.100 11.100 11.100 11.100 11.100 11.100 11.100 11.100 10.505 9.790 9.258 8.761 8.270 7.760 7.226 6.653 6.024 5.311 4.482 3.446 1.889 0.000 0.000 0.000 0.000
  515 11.100 11.100 11.100 11.100 11.100 11.100 11.100 11.100 10.442 9.757 9.229 8.737 8.251 7.754 7.229 6.665 6.056 5.364 4.566 3.586 2.189 0.000 0.000 0.000 0.000
  516 11.100 11.100 11.100 11.100 11.100 11.100 11.100 11.100 10.406 9.735 9.215 8.728 8.247 7.750 7.234 6.677 6.071 5.397 4.614 3.666 2.337 0.000 0.000 0.000 0.000
  517 11.100 11.100 11.100 11.100 11.100 11.100 11.100 11.100 10.398 9.729 9.211 8.726 8.242 7.751 7.235 6.681 6.078 5.404 4.629 3.677 2.365 0.000 0.000 0.000 0.000
  518 11.100 11.100 11.100 11.100 11.100 11.100 11.100 11.100 10.413 9.740 9.217 8.730 8.249 7.755 7.233 6.675 6.072 5.388 4.605 3.641 2.287 0.000 0.000 0.000 0.000
  519 11.099 11.099 11.099 11.099 11.099 11.099 11.099 11.099 10.447 9.761 9.235 8.743 8.259 7.760 7.235 6.668 6.052 5.356 4.551 3.555 2.107 0.000 0.000 0.000 0.000
  520 11.099 11.099 11.099 11.099 11.099 11.099 11.099 11.099 10.503 9.793 9.259 8.765 8.273 7.768 7.235 6.658 6.025 5.312 4.473 3.416 1.803 0.000 0.000 0.000 0.000
  521 11.098 11.098 11.098 11.098 11.098 11.098 11.098 11.098 10.568 9.830 9.289 8.790 8.294 7.781 7.238 6.650 5.997 5.255 4.373 3.241 1.353 0.000 0.000 0.000 0.000
  522 11.097 11.097 11.097 11.097 11.097 11.097 11.097 11.097 10.647 9.868 9.325 8.820 8.318 7.797 7.246 6.638 5.969 5.191 4.261 3.020 0.099 0.000 0.000 0.000 0.000
  523 11.095 11.095 11.095 11.095 11.095 11.095 11.095 11.095 10.731 9.907 9.358 8.851 8.344 7.818 7.255 6.638 5.942 5.132 4.141 2.768 0.000 0.000 0.000 0.000 0.000
  524 11.093 11.093 11.093 11.093 11.093 11.093 11.093 11.093 10.806 9.938 9.385 8.878 8.369 7.837 7.266 6.636 5.923 5.077 4.029 2.504 0.000 0.000 0.000 0.000 0.000
  525 11.091 11.091 11.091 11.091 11.091 11.091 11.091 11.091 10.864 9.960 9.408 8.898 8.389 7.857 7.277 6.637 5.911 5.037 3.932 2.250 0.000 0.000 0.000 0.000 0.000
  526 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 10.878 9.970 9.419 8.914 8.405 7.870 7.290 6.648 5.904 5.016 3.865 2.042 0.000 0.000 0.000 0.000 0.000
  527 11.086 11.086 11.086 11.086 11.086 11.086 11.086 11.086 10.848 9.968 9.424 8.921 8.412 7.880 7.302 6.657 5.910 5.008 3.834 1.926 0.000 0.000 0.000 0.000 0.000
  528 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 10.788 9.958 9.419 8.918 8.414 7.885 7.311 6.665 5.918 5.019 3.846 1.922 0.000 0.000 0.000 0.000 0.000
  529 11.080 11.080 11.080 11.080 11.080 11.080 11.080 11.080 10.720 9.937 9.407 8.913 8.411 7.888 7.313 6.674 5.937 5.045 3.887 2.024 0.000 0.000 0.000 0.000 0.000
  530 11.078 11.078 11.078 11.078 11.078 11.078 11.078 11.078 10.649 9.913 9.393 8.903 8.407 7.886 7.317 6.681 5.954 5.077 3.949 2.178 0.000 0.000 0.000 0.000 0.000
  531 11.075 11.075 11.075 11.075 11.075 11.075 11.075 11.075 10.587 9.887 9.373 8.888 8.396 7.881 7.318 6.692 5.975 5.115 4.022 2.351 0.000 0.000 0.000 0.000 0.000
  532 11.073 11.073 11.073 11.073 11.073 11.073 11.073 11.073 10.532 9.862 9.354 8.874 8.387 7.874 7.317 6.700 5.993 5.155 4.088 2.522 0.000 0.000 0.000 0.000 0.000
  533 11.071 11.071 11.071 11.071 11.071 11.071 11.071 11.071 10.485 9.839 9.337 8.859 8.380 7.870 7.316 6.708 6.011 5.191 4.158 2.677 0.000 0.000 0.000 0.000 0.000
  534 11.069 11.069 11.069 11.069 11.069 11.069 11.069 11.069 10.444 9.816 9.322 8.849 8.370 7.862 7.316 6.712 6.028 5.222 4.220 2.807 0.000 0.000 0.000 0.000 0.000
  535 11.068 11.068 11.068 11.068 11.068 11.068 11.068 11.068 10.412 9.798 9.307 8.837 8.361 7.859 7.316 6.721 6.044 5.253 4.277 2.920 0.000 0.000 0.000 0.000 0.000
  536 11.067 11.067 11.067 11.067 11.067 11.067 11.067 11.067 10.383 9.782 9.295 8.828 8.351 7.852 7.315 6.726 6.056 5.279 4.321 3.021 0.000 0.000 0.000 0.000 0.000
  537 11.067 11.067 11.067 11.067 11.067 11.067 11.067 11.067 10.360 9.766 9.282 8.815 8.346 7.847 7.316 6.727 6.067 5.300 4.366 3.113 0.194 0.000 0.000 0.000 0.000
  538 11.067 11.067 11.067 11.067 11.067 11.067 11.067 11.067 10.340 9.753 9.270 8.805 8.336 7.842 7.314 6.731 6.078 5.322 4.410 3.202 0.853 0.000 0.000 0.000 0.000
  539 11.067 11.067 11.067 11.067 11.067 11.067 11.067 11.067 10.322 9.741 9.257 8.795 8.326 7.834 7.306 6.733 6.086 5.345 4.456 3.283 1.207 0.000 0.000 0.000 0.000
  540 11.068 11.068 11.068 11.068 11.068 11.068 11.068 11.068 10.308 9.729 9.247 8.785 8.318 7.827 7.305 6.735 6.098 5.367 4.498 3.369 1.485 0.000 0.000 0.000 0.000
  541 11.069 11.069 11.069 11.069 11.069 11.069 11.069 11.069 10.294 9.714 9.235 8.773 8.306 7.820 7.301 6.737 6.107 5.391 4.536 3.448 1.712 0.000 0.000 0.000 0.000
  542 11.071 11.071 11.071 11.071 11.071 11.071 11.071 11.071 10.282 9.706 9.224 8.764 8.298 7.815 7.296 6.738 6.112 5.406 4.574 3.518 1.900 0.000 0.000 0.000 0.000
  543 11.073 11.073 11.073 11.073 11.073 11.073 11.073 11.073 10.274 9.696 9.215 8.753 8.288 7.805 7.292 6.734 6.121 5.423 4.602 3.578 2.046 0.000 0.000 0.000 0.000
  544 11.075 11.075 11.075 11.075 11.075 11.075 11.075 11.075 10.275 9.693 9.208 8.746 8.281 7.798 7.285 6.733 6.124 5.432 4.623 3.619 2.146 0.000 0.000 0.000 0.000
  545 11.078 11.078 11.078 11.078 11.078 11.078 11.078 11.078 10.281 9.694 9.209 8.742 8.275 7.795 7.282 6.727 6.118 5.433 4.631 3.631 2.192 0.000 0.000 0.000 0.000
  546 11.081 11.081 11.081 11.081 11.081 11.081 11.081 11.081 10.302 9.702 9.212 8.743 8.274 7.788 7.272 6.721 6.108 5.423 4.618 3.618 2.174 0.000 0.000 0.000 0.000
  547 11.084 11.084 11.084 11.084 11.084 11.084 11.084 11.084 10.336 9.722 9.222 8.749 8.277 7.786 7.267 6.706 6.093 5.398 4.585 3.573 2.079 0.000 0.000 0.000 0.000
  548 11.087 11.087 11.087 11.087 11.087 11.087 11.087 11.087 10.391 9.748 9.240 8.762 8.283 7.787 7.259 6.692 6.065 5.356 4.524 3.476 1.884 0.000 0.000 0.000 0.000
  549 11.091 11.091 11.091 11.091 11.091 11.091 11.091 11.091 10.470 9.789 9.271 8.781 8.295 7.787 7.254 6.671 6.031 5.300 4.434 3.326 1.565 0.000 0.000 0.000 0.000
  550 11.094 11.094 11.094 11.094 11.094 11.094 11.094 11.094 10.582 9.844 9.308 8.809 8.312 7.797 7.249 6.651 5.984 5.221 4.309 3.109 0.840 0.000 0.000 0.000 0.000
  551 11.097 11.097 11.097 11.097 11.097 11.097 11.097 11.097 10.753 9.911 9.357 8.847 8.338 7.809 7.246 6.626 5.932 5.133 4.150 2.809 0.000 0.000 0.000 0.000 0.000
  552 11.100 11.100 11.100 11.100 11.100 11.100 11.100 11.100 11.100 9.988 9.413 8.889 8.373 7.830 7.247 6.605 5.878 5.022 3.948 2.378 0.000 0.000 0.000 0.000 0.000
  553 11.103 11.103 11.103 11.103 11.103 11.103 11.103 11.103 11.103 10.074 9.476 8.942 8.413 7.854 7.253 6.589 5.822 4.902 3.706 1.782 0.000 0.000 0.000 0.000 0.000
  554 11.105 11.105 11.105 11.105 11.105 11.105 11.105 11.105 11.105 10.160 9.536 8.990 8.451 7.887 7.269 6.579 5.769 4.781 3.433 0.427 0.000 0.000 0.000 0.000 0.000
  555 11.107 11.107 11.107 11.107 11.107 11.107 11.107 11.107 11.107 10.234 9.588 9.035 8.489 7.914 7.284 6.572 5.731 4.668 3.153 0.000 0.000 0.000 0.000 0.000 0.000
  556 11.108 11.108 11.108 11.108 11.108 11.108 11.108 11.108 11.108 10.287 9.622 9.065 8.514 7.936 7.297 6.570 5.703 4.593 2.933 0.000 0.000 0.000 0.000 0.000 0.000
  557 11.109 11.109 11.109 11.109 11.109 11.109 11.109 11.109 11.109 10.303 9.634 9.072 8.521 7.941 7.299 6.569 5.691 4.567 2.862 0.000 0.000 0.000 0.000 0.000 0.000
  558 11.109 11.109 11.109 11.109 11.109 11.109 11.109 11.109 11.109 10.282 9.618 9.058 8.504 7.927 7.288 6.564 5.700 4.604 2.994 0.000 0.000 0.000 0.000 0.000 0.000
  559 11.108 11.108 11.108 11.108 11.108 11.108 11.108 11.108 11.108 10.221 9.575 9.020 8.472 7.897 7.267 6.559 5.724 4.693 3.270 0.000 0.000 0.000 0.000 0.000 0.000
  560 11.107 11.107 11.107 11.107 11.107 11.107 11.107 11.107 11.107 10.131 9.511 8.965 8.421 7.857 7.245 6.559 5.775 4.822 3.589 1.463 0.000 0.000 0.000 0.000 0.000
  561 11.105 11.105 11.105 11.105 11.105 11.105 11.105 11.105 11.105 10.028 9.433 8.900 8.372 7.818 7.223 6.575 5.838 4.972 3.893 2.339 0.000 0.000 0.000 0.000 0.000
  562 11.103 11.103 11.103 11.103 11.103 11.103 11.103 11.103 10.827 9.921 9.354 8.835 8.321 7.783 7.218 6.597 5.911 5.123 4.170 2.913 0.000 0.000 0.000 0.000 0.000
  563 11.101 11.101 11.101 11.101 11.101 11.101 11.101 11.101 10.568 9.824 9.281 8.778 8.279 7.764 7.219 6.633 5.987 5.259 4.405 3.333 1.665 0.000 0.000 0.000 0.000
  564 11.099 11.099 11.099 11.099 11.099 11.099 11.099 11.099 10.406 9.740 9.219 8.732 8.248 7.752 7.227 6.666 6.057 5.376 4.593 3.641 2.320 0.000 0.000 0.000 0.000
  565 11.096 11.096 11.096 11.096 11.096 11.096 11.096 11.096 10.290 9.675 9.173 8.697 8.225 7.742 7.238 6.702 6.119 5.474 4.744 3.869 2.726 0.000 0.000 0.000 0.000
  566 11.094 11.094 11.094 11.094 11.094 11.094 11.094 11.094 10.211 9.626 9.137 8.674 8.215 7.743 7.250 6.730 6.164 5.544 4.848 4.020 2.974 1.238 0.000 0.000 0.000
  567 11.092 11.092 11.092 11.092 11.092 11.092 11.092 11.092 10.163 9.598 9.119 8.661 8.209 7.745 7.261 6.747 6.195 5.589 4.908 4.113 3.114 1.578 0.000 0.000 0.000
  568 11.090 11.090 11.090 11.090 11.090 11.090 11.090 11.090 10.145 9.589 9.114 8.661 8.206 7.747 7.266 6.753 6.207 5.601 4.928 4.136 3.154 1.663 0.000 0.000 0.000
  569 11.088 11.088 11.088 11.088 11.088 11.088 11.088 11.088 10.152 9.596 9.121 8.668 8.213 7.749 7.265 6.751 6.195 5.586 4.901 4.097 3.094 1.527 0.000 0.000 0.000
  570 11.087 11.087 11.087 11.087 11.087 11.087 11.087 11.087 10.189 9.622 9.142 8.685 8.228 7.753 7.260 6.734 6.168 5.540 4.833 4.002 2.931 1.145 0.000 0.000 0.000
  571 11.086 11.086 11.086 11.086 11.086 11.086 11.086 11.086 10.251 9.670 9.178 8.714 8.244 7.764 7.256 6.715 6.125 5.466 4.717 3.825 2.636 0.000 0.000 0.000 0.000
  572 11.085 11.085 11.085 11.085 11.085 11.085 11.085 11.085 10.342 9.732 9.232 8.754 8.275 7.778 7.253 6.686 6.064 5.365 4.556 3.564 2.189 0.000 0.000 0.000 0.000
  573 11.085 11.085 11.085 11.085 11.085 11.085 11.085 11.085 10.463 9.810 9.295 8.810 8.319 7.806 7.258 6.660 5.993 5.237 4.341 3.189 1.273 0.000 0.000 0.000 0.000
  574 11.084 11.084 11.084 11.084 11.084 11.084 11.084 11.084 10.619 9.899 9.373 8.877 8.375 7.846 7.272 6.636 5.922 5.084 4.063 2.682 0.000 0.000 0.000 0.000 0.000
  575 11.084 11.084 11.084 11.084 11.084 11.084 11.084 11.084 10.842 9.992 9.454 8.948 8.439 7.894 7.299 6.631 5.858 4.920 3.716 1.812 0.000 0.000 0.000 0.000 0.000
  576 11.084 11.084 11.084 11.084 11.084 11.084 11.084 11.084 11.084 10.074 9.526 9.018 8.504 7.953 7.341 6.642 5.808 4.759 3.301 0.000 0.000 0.000 0.000 0.000 0.000
  577 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 10.141 9.581 9.073 8.559 8.003 7.381 6.661 5.783 4.623 2.834 0.000 0.000 0.000 0.000 0.000 0.000
  578 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 10.176 9.611 9.104 8.587 8.031 7.406 6.676 5.771 4.550 2.472 0.000 0.000 0.000 0.000 0.000 0.000
  579 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 10.174 9.611 9.102 8.585 8.032 7.404 6.674 5.769 4.552 2.505 0.000 0.000 0.000 0.000 0.000 0.000
  580 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 10.136 9.577 9.068 8.551 7.995 7.374 6.653 5.775 4.633 2.901 0.000 0.000 0.000 0.000 0.000 0.000
  581 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 10.064 9.516 9.010 8.492 7.941 7.328 6.629 5.802 4.774 3.370 0.000 0.000 0.000 0.000 0.000 0.000
  582 11.083 11.083 11.083 11.083 11.083 11.083 11.083 11.083 10.785 9.972 9.436 8.933 8.424 7.881 7.286 6.622 5.858 4.949 3.795 2.044 0.000 0.000 0.000 0.000 0.000
