Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  366 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 11.076 9.772 8.533 7.056 4.024 0.000 0.000 0.000 0.000 0.000 0.000
  367 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 11.116 9.802 8.553 7.051 2.058 0.000 0.000 0.000 0.000 0.000 0.000
  368 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 11.184 9.843 8.580 7.042 1.525 0.000 0.000 0.000 0.000 0.000 0.000
  369 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 11.265 9.895 8.620 7.042 0.864 0.000 0.000 0.000 0.000 0.000 0.000
  370 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 11.344 9.950 8.657 7.051 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  371 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 11.413 9.988 8.689 7.064 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  372 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 11.452 10.015 8.709 7.077 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  373 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 12.857 11.452 10.017 8.712 7.077 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  374 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 11.421 9.996 8.694 7.069 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  375 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 11.360 9.960 8.664 7.058 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  376 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 11.283 9.911 8.632 7.047 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  377 12.865 12.865 12.865 12.865 12.865 12.865 12.865 12.865 12.865 12.865 12.865 12.865 12.865 12.865 11.207 9.863 8.594 7.049 1.141 0.000 0.000 0.000 0.000 0.000 0.000
  378 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 11.147 9.821 8.569 7.052 1.595 0.000 0.000 0.000 0.000 0.000 0.000
  379 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 11.110 9.796 8.551 7.055 2.390 0.000 0.000 0.000 0.000 0.000 0.000
  380 12.878 12.878 12.878 12.878 12.878 12.878 12.878 12.878 12.878 12.878 12.878 12.878 12.878 12.878 11.103 9.787 8.544 7.060 4.044 0.000 0.000 0.000 0.000 0.000 0.000
  381 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 11.133 9.801 8.549 7.057 3.847 0.000 0.000 0.000 0.000 0.000 0.000
  382 12.889 12.889 12.889 12.889 12.889 12.889 12.889 12.889 12.889 12.889 12.889 12.889 12.889 12.889 11.205 9.838 8.570 7.042 2.503 0.000 0.000 0.000 0.000 0.000 0.000
  383 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 11.328 9.903 8.601 7.023 2.156 0.000 0.000 0.000 0.000 0.000 0.000
  384 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 11.502 9.996 8.654 7.001 1.778 0.000 0.000 0.000 0.000 0.000 0.000
  385 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 11.739 10.109 8.723 6.988 1.216 0.000 0.000 0.000 0.000 0.000 0.000
  386 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.059 10.241 8.805 6.998 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  387 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.555 10.376 8.899 7.039 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  388 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 10.491 8.982 7.089 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  389 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 10.568 9.028 7.124 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  390 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 10.586 9.033 7.100 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  391 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 10.533 8.986 7.025 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  392 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 10.428 8.898 6.941 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  393 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.342 10.287 8.794 6.897 1.531 0.000 0.000 0.000 0.000 0.000 0.000
  394 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 11.921 10.139 8.696 6.908 2.296 0.000 0.000 0.000 0.000 0.000 0.000
  395 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 11.617 10.006 8.617 6.946 2.945 0.000 0.000 0.000 0.000 0.000 0.000
  396 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 11.393 9.893 8.561 6.991 3.796 0.000 0.000 0.000 0.000 0.000 0.000
  397 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 11.240 9.818 8.526 7.031 4.476 0.000 0.000 0.000 0.000 0.000 0.000
  398 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 11.141 9.765 8.503 7.058 4.771 0.000 0.000 0.000 0.000 0.000 0.000
  399 12.934 12.934 12.934 12.934 12.934 12.934 12.934 12.934 12.934 12.934 12.934 12.934 12.934 12.934 11.100 9.743 8.494 7.063 4.841 0.000 0.000 0.000 0.000 0.000 0.000
  400 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 12.931 11.113 9.753 8.495 7.050 4.724 0.000 0.000 0.000 0.000 0.000 0.000
  401 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 11.179 9.788 8.509 7.014 4.344 0.000 0.000 0.000 0.000 0.000 0.000
  402 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 11.301 9.854 8.535 6.961 3.553 0.000 0.000 0.000 0.000 0.000 0.000
  403 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 11.484 9.950 8.584 6.899 2.861 0.000 0.000 0.000 0.000 0.000 0.000
  404 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 11.722 10.073 8.660 6.839 2.243 0.000 0.000 0.000 0.000 0.000 0.000
  405 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.022 10.213 8.760 6.820 1.516 0.000 0.000 0.000 0.000 0.000 0.000
  406 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.401 10.350 8.867 6.880 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  407 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 10.454 8.968 7.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  408 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 10.504 9.022 7.114 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  409 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 10.488 9.022 7.133 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  410 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.490 10.406 8.963 7.062 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  411 12.874 12.874 12.874 12.874 12.874 12.874 12.874 12.874 12.874 12.874 12.874 12.874 12.874 12.874 12.060 10.283 8.860 6.952 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  412 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 11.726 10.134 8.744 6.875 0.931 0.000 0.000 0.000 0.000 0.000 0.000
  413 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 12.866 11.445 9.983 8.640 6.861 1.790 0.000 0.000 0.000 0.000 0.000 0.000
  414 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 12.862 11.216 9.850 8.554 6.897 2.339 0.000 0.000 0.000 0.000 0.000 0.000
  415 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 11.039 9.745 8.492 6.947 2.797 0.000 0.000 0.000 0.000 0.000 0.000
  416 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 10.910 9.668 8.459 6.993 3.525 0.000 0.000 0.000 0.000 0.000 0.000
  417 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 12.858 10.832 9.618 8.436 7.030 4.447 0.000 0.000 0.000 0.000 0.000 0.000
  418 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 12.859 10.792 9.600 8.428 7.051 4.732 0.000 0.000 0.000 0.000 0.000 0.000
  419 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 12.860 10.799 9.604 8.432 7.055 4.771 0.000 0.000 0.000 0.000 0.000 0.000
  420 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 12.863 10.850 9.633 8.451 7.045 4.592 0.000 0.000 0.000 0.000 0.000 0.000
  421 12.867 12.867 12.867 12.867 12.867 12.867 12.867 12.867 12.867 12.867 12.867 12.867 12.867 12.867 10.942 9.688 8.476 7.027 3.978 0.000 0.000 0.000 0.000 0.000 0.000
  422 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 11.077 9.767 8.518 6.998 2.844 0.000 0.000 0.000 0.000 0.000 0.000
  423 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 12.876 11.252 9.867 8.578 6.975 2.239 0.000 0.000 0.000 0.000 0.000 0.000
  424 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 11.464 9.986 8.654 6.965 1.638 0.000 0.000 0.000 0.000 0.000 0.000
  425 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 11.707 10.111 8.735 6.985 0.650 0.000 0.000 0.000 0.000 0.000 0.000
  426 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 12.895 11.968 10.227 8.818 7.028 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  427 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.230 10.320 8.884 7.077 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  428 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.443 10.367 8.918 7.104 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  429 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.506 10.378 8.912 7.098 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  430 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.382 10.340 8.881 7.067 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  431 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.181 10.274 8.828 7.035 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  432 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 11.981 10.194 8.768 7.022 0.759 0.000 0.000 0.000 0.000 0.000 0.000
  433 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 11.802 10.114 8.714 7.026 1.561 0.000 0.000 0.000 0.000 0.000 0.000
  434 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 11.662 10.048 8.676 7.041 2.071 0.000 0.000 0.000 0.000 0.000 0.000
  435 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 11.566 10.001 8.649 7.057 3.015 0.000 0.000 0.000 0.000 0.000 0.000
  436 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 11.521 9.978 8.633 7.062 3.925 0.000 0.000 0.000 0.000 0.000 0.000
  437 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 11.518 9.975 8.636 7.066 3.940 0.000 0.000 0.000 0.000 0.000 0.000
  438 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 11.563 10.002 8.649 7.058 3.174 0.000 0.000 0.000 0.000 0.000 0.000
  439 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 12.936 11.657 10.046 8.673 7.042 2.117 0.000 0.000 0.000 0.000 0.000 0.000
  440 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 11.794 10.112 8.712 7.031 1.565 0.000 0.000 0.000 0.000 0.000 0.000
  441 12.930 12.930 12.930 12.930 12.930 12.930 12.930 12.930 12.930 12.930 12.930 12.930 12.930 12.930 11.970 10.188 8.766 7.024 0.767 0.000 0.000 0.000 0.000 0.000 0.000
  442 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.173 10.269 8.823 7.037 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  443 12.920 12.920 12.920 12.920 12.920 12.920 12.920 12.920 12.920 12.920 12.920 12.920 12.920 12.920 12.377 10.338 8.876 7.065 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  444 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.510 10.376 8.910 7.096 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  445 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.462 10.371 8.915 7.105 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  446 12.903 12.903 12.903 12.903 12.903 12.903 12.903 12.903 12.903 12.903 12.903 12.903 12.903 12.903 12.256 10.324 8.884 7.078 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  447 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 11.997 10.238 8.821 7.025 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  448 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 12.891 11.736 10.122 8.739 6.982 0.728 0.000 0.000 0.000 0.000 0.000 0.000
  449 12.886 12.886 12.886 12.886 12.886 12.886 12.886 12.886 12.886 12.886 12.886 12.886 12.886 12.886 11.491 9.997 8.651 6.959 1.697 0.000 0.000 0.000 0.000 0.000 0.000
  450 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 11.273 9.876 8.577 6.967 2.323 0.000 0.000 0.000 0.000 0.000 0.000
  451 12.877 12.877 12.877 12.877 12.877 12.877 12.877 12.877 12.877 12.877 12.877 12.877 12.877 12.877 11.091 9.771 8.519 6.995 2.953 0.000 0.000 0.000 0.000 0.000 0.000
  452 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 12.873 10.950 9.690 8.475 7.022 4.116 0.000 0.000 0.000 0.000 0.000 0.000
  453 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 12.871 10.854 9.631 8.445 7.043 4.667 0.000 0.000 0.000 0.000 0.000 0.000
  454 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 12.869 10.799 9.597 8.429 7.059 4.844 0.000 0.000 0.000 0.000 0.000 0.000
  455 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 10.790 9.589 8.420 7.051 4.831 0.000 0.000 0.000 0.000 0.000 0.000
  456 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 12.868 10.822 9.608 8.423 7.024 4.598 0.000 0.000 0.000 0.000 0.000 0.000
  457 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 12.870 10.906 9.655 8.440 6.980 3.925 0.000 0.000 0.000 0.000 0.000 0.000
  458 12.872 12.872 12.872 12.872 12.872 12.872 12.872 12.872 12.872 12.872 12.872 12.872 12.872 12.872 11.047 9.737 8.475 6.915 3.188 0.000 0.000 0.000 0.000 0.000 0.000
  459 12.875 12.875 12.875 12.875 12.875 12.875 12.875 12.875 12.875 12.875 12.875 12.875 12.875 12.875 11.250 9.849 8.533 6.834 2.666 0.000 0.000 0.000 0.000 0.000 0.000
  460 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 12.879 11.529 10.004 8.621 6.745 2.154 0.000 0.000 0.000 0.000 0.000 0.000
  461 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 11.921 10.195 8.752 6.696 1.458 0.000 0.000 0.000 0.000 0.000 0.000
  462 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.888 12.610 10.400 8.910 6.760 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  463 12.893 12.893 12.893 12.893 12.893 12.893 12.893 12.893 12.893 12.893 12.893 12.893 12.893 12.893 12.893 10.595 9.065 6.966 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  464 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 10.737 9.184 7.158 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  465 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 12.902 10.794 9.211 7.160 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  466 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 12.907 10.742 9.148 6.898 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  467 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 10.592 8.992 6.393 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  468 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 10.375 8.798 6.273 1.796 0.000 0.000 0.000 0.000 0.000 0.000
  469 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 11.965 10.140 8.620 6.442 2.584 0.000 0.000 0.000 0.000 0.000 0.000
  470 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 11.510 9.923 8.493 6.629 3.204 0.000 0.000 0.000 0.000 0.000 0.000
  471 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 11.181 9.752 8.420 6.792 3.895 0.000 0.000 0.000 0.000 0.000 0.000
  472 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 10.949 9.629 8.377 6.922 4.612 0.000 0.000 0.000 0.000 0.000 0.000
  473 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 10.792 9.544 8.359 7.011 5.082 0.000 0.000 0.000 0.000 0.000 0.000
  474 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 10.698 9.496 8.345 7.061 5.319 0.000 0.000 0.000 0.000 0.000 0.000
  475 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 10.664 9.475 8.341 7.078 5.382 0.000 0.000 0.000 0.000 0.000 0.000
  476 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 10.684 9.486 8.335 7.051 5.301 0.000 0.000 0.000 0.000 0.000 0.000
  477 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 10.770 9.525 8.334 6.978 5.039 0.000 0.000 0.000 0.000 0.000 0.000
  478 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 10.930 9.601 8.335 6.855 4.542 0.000 0.000 0.000 0.000 0.000 0.000
  479 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 12.926 11.190 9.730 8.361 6.662 3.929 0.000 0.000 0.000 0.000 0.000 0.000
  480 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 11.592 9.927 8.424 6.355 3.331 0.000 0.000 0.000 0.000 0.000 0.000
  481 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.301 10.207 8.566 5.813 2.726 0.000 0.000 0.000 0.000 0.000 0.000
  482 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 10.556 8.818 4.968 1.974 0.000 0.000 0.000 0.000 0.000 0.000
  483 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 10.926 9.151 4.151 0.362 0.000 0.000 0.000 0.000 0.000 0.000
  484 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 11.226 9.444 3.368 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  485 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 11.368 9.586 4.262 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  486 12.905 12.905 12.905 12.905 12.905 12.905 12.905 12.905 12.905 12.905 12.905 12.905 12.905 12.905 12.905 11.293 9.531 3.530 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  487 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 11.033 9.286 3.720 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  488 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 10.658 8.923 4.390 1.575 0.000 0.000 0.000 0.000 0.000 0.000
  489 12.894 12.894 12.894 12.894 12.894 12.894 12.894 12.894 12.894 12.894 12.894 12.894 12.894 12.894 12.420 10.262 8.584 5.158 2.484 0.000 0.000 0.000 0.000 0.000 0.000
  490 12.890 12.890 12.890 12.890 12.890 12.890 12.890 12.890 12.890 12.890 12.890 12.890 12.890 12.890 11.553 9.916 8.368 5.926 3.125 0.000 0.000 0.000 0.000 0.000 0.000
  491 12.887 12.887 12.887 12.887 12.887 12.887 12.887 12.887 12.887 12.887 12.887 12.887 12.887 12.887 11.075 9.661 8.268 6.408 3.664 0.000 0.000 0.000 0.000 0.000 0.000
  492 12.884 12.884 12.884 12.884 12.884 12.884 12.884 12.884 12.884 12.884 12.884 12.884 12.884 12.884 10.752 9.488 8.229 6.698 4.293 1.178 0.000 0.000 0.000 0.000 0.000
  493 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.882 12.284 10.540 9.375 8.220 6.882 4.920 1.594 0.000 0.000 0.000 0.000 0.000
  494 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 11.866 10.408 9.313 8.228 7.001 5.339 1.817 0.000 0.000 0.000 0.000 0.000
  495 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 11.690 10.339 9.278 8.234 7.064 5.546 1.949 0.000 0.000 0.000 0.000 0.000
  496 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 12.880 11.650 10.322 9.274 8.233 7.081 5.593 2.156 0.000 0.000 0.000 0.000 0.000
  497 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 12.881 11.728 10.354 9.290 8.232 7.056 5.507 1.909 0.000 0.000 0.000 0.000 0.000
  498 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 12.883 11.957 10.445 9.331 8.229 6.977 5.254 1.734 0.000 0.000 0.000 0.000 0.000
  499 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.885 12.562 10.596 9.407 8.228 6.848 4.775 1.465 0.000 0.000 0.000 0.000 0.000
