Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  489 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 10.737 9.730 8.775 7.767 6.594 5.068 2.746 0.000 0.000 0.000 0.000 0.000
  490 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 10.951 9.859 8.848 7.756 6.447 4.649 1.998 0.000 0.000 0.000 0.000 0.000
  491 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 11.236 10.040 8.962 7.777 6.263 4.068 0.662 0.000 0.000 0.000 0.000 0.000
  492 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 11.616 10.262 9.128 7.852 6.055 3.317 0.000 0.000 0.000 0.000 0.000 0.000
  493 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.134 10.507 9.327 8.000 5.865 2.348 0.000 0.000 0.000 0.000 0.000 0.000
  494 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 10.731 9.526 8.196 5.868 0.229 0.000 0.000 0.000 0.000 0.000 0.000
  495 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 10.880 9.660 8.363 6.277 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  496 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 10.924 9.704 8.414 6.451 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  497 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 10.850 9.636 8.329 6.171 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  498 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 10.681 9.482 8.148 5.846 1.182 0.000 0.000 0.000 0.000 0.000 0.000
  499 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.009 10.451 9.280 7.963 5.918 2.612 0.000 0.000 0.000 0.000 0.000 0.000
  500 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 11.527 10.210 9.086 7.833 6.115 3.509 0.000 0.000 0.000 0.000 0.000 0.000
  501 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 12.658 11.176 10.003 8.939 7.776 6.317 4.216 1.050 0.000 0.000 0.000 0.000 0.000
  502 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 10.913 9.836 8.837 7.766 6.489 4.747 2.133 0.000 0.000 0.000 0.000 0.000
  503 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.561 10.727 9.719 8.773 7.779 6.624 5.129 2.822 0.000 0.000 0.000 0.000 0.000
  504 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 11.977 10.600 9.644 8.740 7.795 6.722 5.378 3.332 0.000 0.000 0.000 0.000 0.000
  505 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 11.790 10.529 9.603 8.727 7.809 6.790 5.533 3.659 0.000 0.000 0.000 0.000 0.000
  506 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 11.731 10.506 9.588 8.721 7.823 6.818 5.596 3.801 0.000 0.000 0.000 0.000 0.000
  507 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 11.782 10.524 9.601 8.731 7.827 6.818 5.588 3.774 0.000 0.000 0.000 0.000 0.000
  508 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 11.930 10.592 9.640 8.751 7.823 6.786 5.503 3.564 0.000 0.000 0.000 0.000 0.000
  509 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.380 10.705 9.709 8.786 7.818 6.720 5.338 3.163 0.000 0.000 0.000 0.000 0.000
  510 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 10.877 9.812 8.838 7.813 6.633 5.085 2.557 0.000 0.000 0.000 0.000 0.000
  511 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 11.118 9.957 8.918 7.819 6.517 4.719 1.681 0.000 0.000 0.000 0.000 0.000
  512 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 11.434 10.137 9.029 7.850 6.391 4.213 0.000 0.000 0.000 0.000 0.000 0.000
  513 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 11.847 10.349 9.178 7.922 6.269 3.541 0.000 0.000 0.000 0.000 0.000 0.000
  514 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 10.567 9.343 8.033 6.201 2.652 0.000 0.000 0.000 0.000 0.000 0.000
  515 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 10.756 9.495 8.168 6.238 1.267 0.000 0.000 0.000 0.000 0.000 0.000
  516 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 10.885 9.602 8.272 6.371 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  517 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 10.923 9.634 8.318 6.467 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  518 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 10.871 9.597 8.287 6.451 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  519 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 10.747 9.505 8.205 6.390 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  520 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 10.582 9.383 8.107 6.367 2.110 0.000 0.000 0.000 0.000 0.000 0.000
  521 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 11.967 10.412 9.257 8.025 6.404 3.132 0.000 0.000 0.000 0.000 0.000 0.000
  522 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 11.608 10.254 9.146 7.967 6.468 3.843 0.000 0.000 0.000 0.000 0.000 0.000
  523 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 11.353 10.119 9.055 7.926 6.538 4.339 0.000 0.000 0.000 0.000 0.000 0.000
  524 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 11.165 10.012 8.992 7.910 6.608 4.672 0.000 0.000 0.000 0.000 0.000 0.000
  525 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 11.031 9.937 8.945 7.897 6.659 4.897 0.000 0.000 0.000 0.000 0.000 0.000
  526 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 10.934 9.881 8.913 7.895 6.700 5.038 0.000 0.000 0.000 0.000 0.000 0.000
  527 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 10.873 9.846 8.897 7.896 6.722 5.121 0.000 0.000 0.000 0.000 0.000 0.000
  528 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 12.661 10.837 9.826 8.887 7.896 6.737 5.158 0.000 0.000 0.000 0.000 0.000 0.000
  529 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 10.823 9.821 8.885 7.894 6.741 5.155 0.000 0.000 0.000 0.000 0.000 0.000
  530 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 10.823 9.821 8.891 7.900 6.738 5.128 0.000 0.000 0.000 0.000 0.000 0.000
  531 12.646 12.646 12.646 12.646 12.646 12.646 12.646 12.646 12.646 12.646 12.646 12.646 12.646 10.833 9.835 8.899 7.904 6.727 5.079 0.000 0.000 0.000 0.000 0.000 0.000
  532 12.642 12.642 12.642 12.642 12.642 12.642 12.642 12.642 12.642 12.642 12.642 12.642 12.642 10.854 9.847 8.907 7.909 6.714 5.017 0.000 0.000 0.000 0.000 0.000 0.000
  533 12.638 12.638 12.638 12.638 12.638 12.638 12.638 12.638 12.638 12.638 12.638 12.638 12.638 10.878 9.865 8.922 7.914 6.705 4.939 0.000 0.000 0.000 0.000 0.000 0.000
  534 12.635 12.635 12.635 12.635 12.635 12.635 12.635 12.635 12.635 12.635 12.635 12.635 12.635 10.907 9.889 8.940 7.922 6.688 4.861 0.000 0.000 0.000 0.000 0.000 0.000
  535 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 12.633 10.937 9.910 8.951 7.927 6.678 4.775 0.000 0.000 0.000 0.000 0.000 0.000
  536 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 10.973 9.937 8.973 7.934 6.664 4.670 0.000 0.000 0.000 0.000 0.000 0.000
  537 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 11.021 9.964 8.993 7.945 6.650 4.552 0.000 0.000 0.000 0.000 0.000 0.000
  538 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 12.631 11.074 10.000 9.019 7.958 6.637 4.403 0.000 0.000 0.000 0.000 0.000 0.000
  539 12.632 12.632 12.632 12.632 12.632 12.632 12.632 12.632 12.632 12.632 12.632 12.632 12.632 11.141 10.046 9.054 7.975 6.619 4.205 0.000 0.000 0.000 0.000 0.000 0.000
  540 12.634 12.634 12.634 12.634 12.634 12.634 12.634 12.634 12.634 12.634 12.634 12.634 12.634 11.227 10.098 9.093 7.998 6.602 3.932 0.000 0.000 0.000 0.000 0.000 0.000
  541 12.637 12.637 12.637 12.637 12.637 12.637 12.637 12.637 12.637 12.637 12.637 12.637 12.637 11.331 10.164 9.138 8.026 6.591 3.530 0.000 0.000 0.000 0.000 0.000 0.000
  542 12.640 12.640 12.640 12.640 12.640 12.640 12.640 12.640 12.640 12.640 12.640 12.640 12.640 11.452 10.234 9.191 8.056 6.578 2.894 0.000 0.000 0.000 0.000 0.000 0.000
  543 12.645 12.645 12.645 12.645 12.645 12.645 12.645 12.645 12.645 12.645 12.645 12.645 12.645 11.592 10.311 9.243 8.091 6.577 1.864 0.000 0.000 0.000 0.000 0.000 0.000
  544 12.649 12.649 12.649 12.649 12.649 12.649 12.649 12.649 12.649 12.649 12.649 12.649 12.649 11.740 10.380 9.294 8.128 6.579 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  545 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 11.878 10.438 9.334 8.151 6.576 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  546 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 11.980 10.471 9.354 8.154 6.551 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  547 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.005 10.473 9.340 8.134 6.509 1.133 0.000 0.000 0.000 0.000 0.000 0.000
  548 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 11.937 10.433 9.300 8.084 6.456 2.307 0.000 0.000 0.000 0.000 0.000 0.000
  549 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 11.787 10.355 9.228 8.022 6.430 3.119 0.000 0.000 0.000 0.000 0.000 0.000
  550 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 11.595 10.252 9.141 7.959 6.442 3.764 0.000 0.000 0.000 0.000 0.000 0.000
  551 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 11.393 10.131 9.054 7.909 6.492 4.279 0.000 0.000 0.000 0.000 0.000 0.000
  552 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 11.200 10.016 8.974 7.875 6.559 4.676 0.324 0.000 0.000 0.000 0.000 0.000
  553 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 11.031 9.910 8.905 7.857 6.634 4.987 1.846 0.000 0.000 0.000 0.000 0.000
  554 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 10.898 9.829 8.862 7.851 6.699 5.211 2.593 0.000 0.000 0.000 0.000 0.000
  555 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 10.800 9.769 8.830 7.853 6.751 5.362 3.073 0.000 0.000 0.000 0.000 0.000
  556 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 10.742 9.734 8.811 7.850 6.784 5.452 3.348 0.000 0.000 0.000 0.000 0.000
  557 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.527 10.723 9.725 8.798 7.850 6.784 5.471 3.432 0.000 0.000 0.000 0.000 0.000
  558 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 10.750 9.736 8.804 7.839 6.763 5.423 3.340 0.000 0.000 0.000 0.000 0.000
  559 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 10.824 9.775 8.818 7.826 6.703 5.295 3.063 0.000 0.000 0.000 0.000 0.000
  560 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 10.955 9.852 8.850 7.812 6.617 5.073 2.613 0.000 0.000 0.000 0.000 0.000
  561 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 11.160 9.967 8.908 7.800 6.491 4.735 1.971 0.000 0.000 0.000 0.000 0.000
  562 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 11.465 10.130 9.009 7.804 6.323 4.237 0.847 0.000 0.000 0.000 0.000 0.000
  563 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 11.900 10.353 9.154 7.847 6.119 3.576 0.000 0.000 0.000 0.000 0.000 0.000
  564 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 10.612 9.348 7.960 5.884 2.713 0.000 0.000 0.000 0.000 0.000 0.000
  565 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 10.877 9.569 8.152 5.678 1.383 0.000 0.000 0.000 0.000 0.000 0.000
  566 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 11.098 9.757 8.363 5.847 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  567 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 11.210 9.859 8.492 6.356 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  568 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 11.172 9.833 8.470 6.214 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  569 12.670 12.670 12.670 12.670 12.670 12.670 12.670 12.670 12.670 12.670 12.670 12.670 12.670 12.670 10.991 9.690 8.289 5.356 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  570 12.667 12.667 12.667 12.667 12.667 12.667 12.667 12.667 12.667 12.667 12.667 12.667 12.667 12.667 10.713 9.455 8.030 5.467 2.028 0.000 0.000 0.000 0.000 0.000 0.000
  571 12.663 12.663 12.663 12.663 12.663 12.663 12.663 12.663 12.663 12.663 12.663 12.663 12.663 11.974 10.401 9.196 7.822 5.778 3.096 0.000 0.000 0.000 0.000 0.000 0.000
  572 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 12.660 11.388 10.108 8.975 7.715 6.066 3.880 0.913 0.000 0.000 0.000 0.000 0.000
  573 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 10.986 9.865 8.819 7.688 6.311 4.513 2.193 0.000 0.000 0.000 0.000 0.000
  574 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.391 10.694 9.684 8.723 7.695 6.510 5.008 2.960 0.000 0.000 0.000 0.000 0.000
  575 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 11.724 10.487 9.555 8.666 7.725 6.666 5.364 3.559 0.000 0.000 0.000 0.000 0.000
  576 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 11.430 10.348 9.477 8.635 7.754 6.777 5.608 4.015 0.579 0.000 0.000 0.000 0.000
  577 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 11.268 10.264 9.425 8.617 7.777 6.853 5.760 4.307 1.383 0.000 0.000 0.000 0.000
  578 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 11.191 10.221 9.403 8.611 7.787 6.885 5.833 4.449 1.737 0.000 0.000 0.000 0.000
  579 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 12.650 11.189 10.219 9.403 8.608 7.784 6.886 5.831 4.446 1.790 0.000 0.000 0.000 0.000
  580 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 12.651 11.266 10.262 9.423 8.609 7.768 6.841 5.752 4.303 1.558 0.000 0.000 0.000 0.000
  581 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 12.652 11.432 10.348 9.468 8.623 7.735 6.755 5.582 4.009 1.044 0.000 0.000 0.000 0.000
  582 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 11.725 10.491 9.550 8.645 7.698 6.621 5.315 3.567 0.000 0.000 0.000 0.000 0.000
  583 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 12.655 10.712 9.681 8.701 7.653 6.437 4.928 2.988 0.000 0.000 0.000 0.000 0.000
  584 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 11.043 9.879 8.801 7.619 6.185 4.396 2.256 0.000 0.000 0.000 0.000 0.000
  585 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 11.531 10.164 8.980 7.633 5.842 3.737 1.088 0.000 0.000 0.000 0.000 0.000
  586 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 10.530 9.253 7.748 5.380 2.922 0.000 0.000 0.000 0.000 0.000 0.000
  587 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 10.930 9.590 8.038 4.739 1.742 0.000 0.000 0.000 0.000 0.000 0.000
  588 12.669 12.669 12.669 12.669 12.669 12.669 12.669 12.669 12.669 12.669 12.669 12.669 12.669 12.669 11.293 9.895 8.427 3.863 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  589 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 12.672 11.532 10.072 8.665 3.140 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  590 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 11.553 10.072 8.645 2.960 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  591 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 11.338 9.887 8.352 4.071 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  592 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 10.971 9.566 7.943 4.881 2.107 0.000 0.000 0.000 0.000 0.000 0.000
  593 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 10.562 9.225 7.683 5.481 3.173 0.000 0.000 0.000 0.000 0.000 0.000
  594 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 11.676 10.191 8.964 7.607 5.920 3.954 1.560 0.000 0.000 0.000 0.000 0.000
  595 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 11.146 9.909 8.801 7.622 6.245 4.581 2.557 0.000 0.000 0.000 0.000 0.000
  596 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 10.805 9.719 8.714 7.666 6.490 5.068 3.252 0.000 0.000 0.000 0.000 0.000
  597 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.052 10.584 9.594 8.670 7.716 6.664 5.416 3.784 0.783 0.000 0.000 0.000 0.000
  598 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 11.673 10.444 9.521 8.651 7.757 6.787 5.649 4.169 1.586 0.000 0.000 0.000 0.000
  599 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 11.504 10.372 9.484 8.645 7.784 6.857 5.779 4.399 1.985 0.000 0.000 0.000 0.000
  600 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 11.450 10.346 9.470 8.643 7.800 6.884 5.828 4.480 2.117 0.000 0.000 0.000 0.000
  601 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 11.498 10.368 9.485 8.646 7.793 6.866 5.796 4.411 1.981 0.000 0.000 0.000 0.000
  602 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 11.663 10.442 9.522 8.655 7.767 6.801 5.674 4.202 1.559 0.000 0.000 0.000 0.000
  603 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 11.995 10.578 9.593 8.676 7.732 6.694 5.458 3.829 0.683 0.000 0.000 0.000 0.000
  604 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 10.789 9.712 8.723 7.688 6.533 5.130 3.301 0.000 0.000 0.000 0.000 0.000
  605 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 11.112 9.895 8.806 7.654 6.317 4.671 2.607 0.000 0.000 0.000 0.000 0.000
  606 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 11.597 10.159 8.956 7.646 6.030 4.068 1.614 0.000 0.000 0.000 0.000 0.000
  607 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 10.498 9.195 7.721 5.661 3.307 0.000 0.000 0.000 0.000 0.000 0.000
  608 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 10.874 9.500 7.938 5.185 2.292 0.000 0.000 0.000 0.000 0.000 0.000
  609 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 11.210 9.793 8.285 4.554 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  610 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 11.409 9.971 8.550 3.708 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  611 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 11.408 9.989 8.599 5.515 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  612 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 11.216 9.849 8.432 4.384 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  613 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 10.911 9.600 8.145 5.101 1.293 0.000 0.000 0.000 0.000 0.000 0.000
  614 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 10.563 9.317 7.892 5.594 2.678 0.000 0.000 0.000 0.000 0.000 0.000
  615 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 11.640 10.245 9.074 7.761 5.958 3.549 0.000 0.000 0.000 0.000 0.000 0.000
  616 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 12.662 11.179 9.986 8.905 7.720 6.242 4.233 1.566 0.000 0.000 0.000 0.000 0.000
  617 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 12.659 10.867 9.798 8.796 7.724 6.455 4.774 2.425 0.000 0.000 0.000 0.000 0.000
  618 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.657 12.159 10.652 9.668 8.735 7.747 6.610 5.160 3.038 0.000 0.000 0.000 0.000 0.000
  619 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 12.656 11.754 10.512 9.586 8.703 7.775 6.723 5.422 3.500 0.000 0.000 0.000 0.000 0.000
  620 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 12.654 11.568 10.430 9.542 8.687 7.797 6.795 5.576 3.810 0.000 0.000 0.000 0.000 0.000
  621 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 11.490 10.392 9.521 8.681 7.811 6.834 5.654 3.956 0.000 0.000 0.000 0.000 0.000
  622 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 12.653 11.497 10.399 9.525 8.689 7.815 6.842 5.654 3.940 0.000 0.000 0.000 0.000 0.000
