Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  451 5.647 5.626 5.583 5.524 5.451 5.366 5.274 5.171 5.063 4.955 4.834 4.700 4.548 4.378 4.186 3.969 3.725 3.447 3.129 2.749 2.294 1.682 0.611 0.000 0.000
  452 5.662 5.641 5.598 5.539 5.467 5.384 5.291 5.189 5.083 4.976 4.857 4.724 4.574 4.407 4.220 4.010 3.769 3.502 3.192 2.832 2.394 1.826 0.937 0.000 0.000
  453 5.674 5.653 5.611 5.552 5.480 5.398 5.305 5.204 5.097 4.991 4.874 4.745 4.593 4.428 4.244 4.041 3.803 3.543 3.237 2.889 2.463 1.935 1.140 0.000 0.000
  454 5.682 5.662 5.619 5.560 5.488 5.407 5.314 5.213 5.108 5.002 4.887 4.755 4.611 4.444 4.263 4.056 3.825 3.568 3.266 2.922 2.513 1.994 1.245 0.000 0.000
  455 5.686 5.666 5.623 5.564 5.493 5.410 5.319 5.219 5.113 5.006 4.891 4.760 4.613 4.451 4.267 4.064 3.832 3.572 3.277 2.933 2.520 2.010 1.271 0.000 0.000
  456 5.687 5.666 5.623 5.565 5.494 5.411 5.318 5.218 5.112 5.005 4.890 4.759 4.612 4.447 4.264 4.057 3.826 3.562 3.267 2.919 2.506 1.979 1.216 0.000 0.000
  457 5.683 5.663 5.620 5.561 5.489 5.407 5.313 5.212 5.105 4.998 4.883 4.750 4.601 4.436 4.249 4.039 3.805 3.537 3.235 2.879 2.449 1.904 1.118 0.000 0.000
  458 5.676 5.655 5.612 5.553 5.481 5.398 5.304 5.203 5.095 4.986 4.869 4.736 4.584 4.414 4.222 4.012 3.767 3.496 3.182 2.811 2.360 1.774 0.838 0.000 0.000
  459 5.665 5.644 5.601 5.543 5.470 5.385 5.291 5.189 5.079 4.969 4.850 4.714 4.560 4.387 4.189 3.970 3.722 3.440 3.107 2.720 2.239 1.587 0.000 0.000 0.000
  460 5.651 5.631 5.587 5.528 5.454 5.370 5.274 5.172 5.060 4.950 4.827 4.686 4.527 4.349 4.150 3.925 3.664 3.364 3.024 2.608 2.086 1.372 0.000 0.000 0.000
  461 5.635 5.614 5.570 5.511 5.437 5.351 5.255 5.150 5.038 4.924 4.801 4.658 4.494 4.311 4.107 3.868 3.601 3.287 2.924 2.476 1.898 1.023 0.000 0.000 0.000
  462 5.616 5.595 5.551 5.491 5.416 5.331 5.232 5.127 5.014 4.900 4.771 4.626 4.459 4.273 4.057 3.813 3.531 3.207 2.817 2.337 1.692 0.441 0.000 0.000 0.000
  463 5.595 5.574 5.530 5.469 5.395 5.308 5.210 5.102 4.987 4.871 4.742 4.592 4.423 4.228 4.012 3.759 3.471 3.128 2.720 2.204 1.478 0.000 0.000 0.000 0.000
  464 5.573 5.552 5.508 5.447 5.372 5.284 5.185 5.076 4.961 4.843 4.714 4.562 4.391 4.194 3.969 3.712 3.414 3.061 2.634 2.090 1.309 0.000 0.000 0.000 0.000
  465 5.550 5.529 5.485 5.424 5.349 5.260 5.161 5.051 4.935 4.817 4.686 4.532 4.360 4.161 3.933 3.673 3.368 3.011 2.576 2.012 1.173 0.000 0.000 0.000 0.000
  466 5.528 5.507 5.462 5.401 5.325 5.237 5.136 5.027 4.910 4.793 4.659 4.507 4.333 4.136 3.909 3.649 3.344 2.987 2.549 1.984 1.119 0.000 0.000 0.000 0.000
  467 5.505 5.484 5.440 5.378 5.302 5.214 5.114 5.003 4.887 4.769 4.638 4.486 4.314 4.115 3.893 3.636 3.335 2.982 2.554 2.006 1.178 0.000 0.000 0.000 0.000
  468 5.485 5.463 5.418 5.357 5.280 5.192 5.092 4.984 4.866 4.751 4.619 4.470 4.298 4.106 3.885 3.634 3.343 3.004 2.592 2.068 1.321 0.000 0.000 0.000 0.000
  469 5.466 5.444 5.399 5.337 5.262 5.174 5.074 4.966 4.851 4.734 4.605 4.457 4.293 4.101 3.885 3.644 3.363 3.034 2.645 2.161 1.490 0.000 0.000 0.000 0.000
  470 5.449 5.428 5.382 5.321 5.245 5.157 5.058 4.952 4.838 4.722 4.595 4.452 4.288 4.104 3.897 3.659 3.391 3.081 2.714 2.262 1.663 0.583 0.000 0.000 0.000
  471 5.435 5.413 5.368 5.306 5.231 5.143 5.047 4.940 4.827 4.713 4.590 4.447 4.291 4.110 3.908 3.679 3.421 3.125 2.777 2.357 1.818 0.979 0.000 0.000 0.000
  472 5.424 5.402 5.357 5.295 5.220 5.134 5.037 4.933 4.822 4.708 4.585 4.449 4.295 4.119 3.924 3.705 3.453 3.168 2.839 2.439 1.942 1.232 0.000 0.000 0.000
  473 5.417 5.395 5.349 5.288 5.213 5.128 5.031 4.926 4.816 4.704 4.585 4.449 4.297 4.127 3.935 3.722 3.477 3.203 2.881 2.505 2.037 1.399 0.000 0.000 0.000
  474 5.413 5.391 5.345 5.284 5.210 5.123 5.029 4.926 4.814 4.704 4.585 4.451 4.302 4.132 3.948 3.735 3.497 3.230 2.916 2.552 2.101 1.498 0.252 0.000 0.000
  475 5.413 5.390 5.345 5.284 5.210 5.124 5.029 4.925 4.815 4.705 4.588 4.452 4.303 4.138 3.952 3.739 3.504 3.237 2.926 2.567 2.124 1.539 0.448 0.000 0.000
  476 5.416 5.393 5.348 5.287 5.213 5.127 5.031 4.929 4.819 4.707 4.588 4.454 4.305 4.138 3.951 3.738 3.504 3.233 2.923 2.559 2.112 1.509 0.338 0.000 0.000
  477 5.422 5.400 5.355 5.293 5.219 5.132 5.038 4.934 4.822 4.710 4.591 4.458 4.304 4.133 3.944 3.731 3.486 3.215 2.894 2.522 2.059 1.424 0.000 0.000 0.000
  478 5.432 5.410 5.364 5.303 5.229 5.141 5.044 4.940 4.828 4.715 4.594 4.455 4.301 4.128 3.933 3.714 3.463 3.181 2.848 2.456 1.959 1.298 0.000 0.000 0.000
  479 5.444 5.422 5.377 5.315 5.240 5.152 5.055 4.949 4.837 4.721 4.598 4.456 4.297 4.118 3.917 3.689 3.427 3.131 2.783 2.359 1.820 1.025 0.000 0.000 0.000
  480 5.459 5.437 5.392 5.330 5.254 5.166 5.068 4.960 4.847 4.729 4.602 4.457 4.293 4.107 3.900 3.659 3.387 3.073 2.699 2.243 1.649 0.510 0.000 0.000 0.000
  481 5.475 5.453 5.408 5.346 5.270 5.182 5.081 4.973 4.857 4.739 4.610 4.460 4.291 4.100 3.881 3.634 3.342 3.010 2.606 2.106 1.431 0.000 0.000 0.000 0.000
  482 5.492 5.470 5.426 5.364 5.288 5.199 5.097 4.987 4.871 4.752 4.618 4.464 4.292 4.093 3.865 3.605 3.303 2.947 2.515 1.959 1.136 0.000 0.000 0.000 0.000
  483 5.510 5.489 5.444 5.382 5.306 5.217 5.116 5.004 4.886 4.766 4.629 4.477 4.295 4.093 3.859 3.587 3.275 2.897 2.436 1.820 0.792 0.000 0.000 0.000 0.000
  484 5.528 5.507 5.463 5.401 5.325 5.235 5.134 5.022 4.904 4.783 4.645 4.488 4.307 4.099 3.862 3.584 3.262 2.873 2.385 1.729 0.433 0.000 0.000 0.000 0.000
  485 5.546 5.525 5.481 5.420 5.344 5.253 5.152 5.040 4.923 4.802 4.665 4.508 4.325 4.116 3.877 3.598 3.267 2.878 2.386 1.710 0.277 0.000 0.000 0.000 0.000
  486 5.563 5.543 5.499 5.438 5.361 5.272 5.172 5.060 4.942 4.823 4.687 4.529 4.350 4.144 3.905 3.630 3.305 2.920 2.435 1.787 0.603 0.000 0.000 0.000 0.000
  487 5.580 5.559 5.515 5.454 5.379 5.290 5.190 5.079 4.963 4.843 4.710 4.556 4.377 4.177 3.943 3.674 3.362 2.991 2.534 1.937 0.966 0.000 0.000 0.000 0.000
  488 5.595 5.574 5.530 5.470 5.395 5.307 5.208 5.100 4.986 4.866 4.735 4.583 4.412 4.217 3.993 3.732 3.438 3.092 2.668 2.128 1.356 0.000 0.000 0.000 0.000
  489 5.609 5.588 5.544 5.484 5.410 5.323 5.225 5.118 5.005 4.889 4.760 4.615 4.448 4.259 4.046 3.802 3.524 3.196 2.814 2.338 1.697 0.514 0.000 0.000 0.000
  490 5.621 5.600 5.557 5.497 5.422 5.337 5.241 5.136 5.026 4.912 4.787 4.646 4.485 4.306 4.102 3.874 3.609 3.310 2.958 2.534 1.995 1.200 0.000 0.000 0.000
  491 5.632 5.611 5.567 5.507 5.434 5.349 5.255 5.153 5.044 4.932 4.814 4.675 4.524 4.348 4.153 3.936 3.692 3.410 3.089 2.705 2.237 1.612 0.357 0.000 0.000
  492 5.640 5.619 5.576 5.517 5.444 5.361 5.267 5.166 5.059 4.951 4.834 4.702 4.553 4.389 4.205 3.998 3.764 3.500 3.198 2.850 2.428 1.896 1.105 0.000 0.000
  493 5.646 5.625 5.582 5.523 5.452 5.370 5.278 5.179 5.072 4.966 4.853 4.724 4.579 4.420 4.242 4.045 3.820 3.571 3.287 2.959 2.576 2.106 1.455 0.000 0.000
  494 5.651 5.629 5.586 5.528 5.457 5.376 5.286 5.186 5.081 4.976 4.865 4.740 4.599 4.445 4.270 4.079 3.861 3.622 3.350 3.038 2.676 2.237 1.660 0.700 0.000
  495 5.653 5.632 5.589 5.530 5.460 5.379 5.289 5.190 5.089 4.984 4.873 4.749 4.612 4.458 4.289 4.098 3.887 3.652 3.387 3.083 2.733 2.312 1.773 0.940 0.000
  496 5.653 5.632 5.589 5.530 5.460 5.378 5.289 5.191 5.087 4.984 4.874 4.751 4.614 4.460 4.288 4.103 3.892 3.661 3.396 3.092 2.747 2.330 1.800 0.997 0.000
  497 5.651 5.630 5.586 5.528 5.457 5.376 5.287 5.189 5.083 4.981 4.870 4.745 4.606 4.452 4.280 4.092 3.878 3.642 3.378 3.074 2.716 2.290 1.742 0.929 0.000
  498 5.647 5.626 5.582 5.523 5.452 5.371 5.280 5.180 5.076 4.972 4.859 4.732 4.593 4.434 4.259 4.064 3.847 3.604 3.328 3.016 2.646 2.198 1.603 0.574 0.000
  499 5.640 5.619 5.576 5.516 5.445 5.362 5.270 5.170 5.064 4.957 4.842 4.713 4.566 4.407 4.223 4.026 3.802 3.549 3.258 2.926 2.530 2.038 1.402 0.000 0.000
  500 5.631 5.610 5.566 5.507 5.435 5.350 5.257 5.156 5.049 4.939 4.820 4.686 4.537 4.369 4.183 3.973 3.735 3.468 3.158 2.802 2.368 1.809 0.975 0.000 0.000
  501 5.621 5.600 5.556 5.496 5.422 5.337 5.242 5.138 5.030 4.916 4.795 4.656 4.502 4.327 4.131 3.909 3.658 3.369 3.040 2.644 2.159 1.525 0.000 0.000 0.000
  502 5.607 5.587 5.543 5.483 5.408 5.322 5.226 5.119 5.008 4.894 4.769 4.623 4.462 4.281 4.071 3.839 3.571 3.264 2.901 2.465 1.896 1.052 0.000 0.000 0.000
  503 5.592 5.572 5.528 5.467 5.393 5.306 5.207 5.098 4.984 4.869 4.739 4.592 4.423 4.234 4.015 3.768 3.483 3.151 2.754 2.258 1.622 0.000 0.000 0.000 0.000
  504 5.576 5.555 5.511 5.450 5.375 5.286 5.186 5.078 4.963 4.844 4.709 4.559 4.385 4.188 3.961 3.701 3.396 3.043 2.608 2.052 1.258 0.000 0.000 0.000 0.000
  505 5.557 5.536 5.493 5.431 5.356 5.267 5.165 5.054 4.937 4.818 4.685 4.526 4.349 4.144 3.911 3.641 3.323 2.945 2.480 1.864 0.845 0.000 0.000 0.000 0.000
  506 5.538 5.517 5.473 5.412 5.335 5.245 5.144 5.032 4.914 4.794 4.657 4.500 4.319 4.108 3.872 3.590 3.268 2.876 2.388 1.724 0.372 0.000 0.000 0.000 0.000
  507 5.518 5.497 5.452 5.391 5.315 5.224 5.123 5.010 4.892 4.771 4.633 4.474 4.293 4.082 3.843 3.564 3.232 2.836 2.341 1.664 0.000 0.000 0.000 0.000 0.000
  508 5.497 5.476 5.432 5.370 5.293 5.204 5.100 4.990 4.870 4.749 4.611 4.455 4.273 4.065 3.826 3.550 3.225 2.836 2.348 1.688 0.290 0.000 0.000 0.000 0.000
  509 5.477 5.456 5.411 5.349 5.271 5.182 5.081 4.969 4.851 4.731 4.594 4.437 4.261 4.055 3.822 3.553 3.238 2.863 2.398 1.782 0.721 0.000 0.000 0.000 0.000
  510 5.457 5.436 5.391 5.329 5.252 5.162 5.061 4.950 4.834 4.714 4.581 4.427 4.253 4.053 3.828 3.565 3.263 2.907 2.472 1.912 1.029 0.000 0.000 0.000 0.000
  511 5.439 5.418 5.372 5.310 5.233 5.145 5.044 4.934 4.820 4.698 4.569 4.419 4.250 4.059 3.840 3.590 3.298 2.963 2.558 2.042 1.308 0.000 0.000 0.000 0.000
  512 5.423 5.401 5.356 5.293 5.217 5.129 5.029 4.921 4.806 4.689 4.559 4.414 4.250 4.064 3.854 3.613 3.338 3.017 2.639 2.171 1.530 0.000 0.000 0.000 0.000
  513 5.409 5.387 5.341 5.279 5.203 5.115 5.018 4.910 4.796 4.681 4.554 4.413 4.251 4.073 3.866 3.634 3.373 3.070 2.710 2.279 1.709 0.755 0.000 0.000 0.000
  514 5.397 5.375 5.329 5.268 5.192 5.105 5.008 4.901 4.790 4.676 4.551 4.412 4.253 4.078 3.879 3.654 3.403 3.110 2.770 2.358 1.835 1.046 0.000 0.000 0.000
  515 5.389 5.367 5.321 5.260 5.184 5.097 5.001 4.896 4.784 4.671 4.550 4.411 4.257 4.084 3.889 3.670 3.422 3.137 2.808 2.416 1.918 1.209 0.000 0.000 0.000
  516 5.384 5.362 5.316 5.255 5.179 5.093 4.997 4.892 4.780 4.668 4.547 4.411 4.257 4.086 3.894 3.678 3.433 3.155 2.830 2.446 1.965 1.291 0.000 0.000 0.000
  517 5.383 5.361 5.315 5.254 5.179 5.092 4.995 4.892 4.780 4.668 4.547 4.411 4.259 4.086 3.894 3.681 3.436 3.158 2.837 2.453 1.976 1.311 0.000 0.000 0.000
  518 5.386 5.364 5.318 5.257 5.182 5.096 5.000 4.895 4.781 4.670 4.548 4.415 4.258 4.088 3.892 3.676 3.431 3.150 2.828 2.440 1.955 1.277 0.000 0.000 0.000
  519 5.393 5.371 5.325 5.263 5.188 5.101 5.005 4.899 4.789 4.673 4.554 4.416 4.262 4.086 3.891 3.672 3.424 3.139 2.806 2.410 1.908 1.185 0.000 0.000 0.000
  520 5.403 5.381 5.336 5.274 5.198 5.112 5.013 4.908 4.794 4.682 4.559 4.421 4.262 4.087 3.885 3.663 3.408 3.116 2.772 2.368 1.841 1.087 0.000 0.000 0.000
  521 5.417 5.395 5.350 5.288 5.213 5.125 5.028 4.920 4.807 4.692 4.568 4.428 4.269 4.085 3.884 3.655 3.394 3.091 2.739 2.311 1.750 0.893 0.000 0.000 0.000
  522 5.435 5.413 5.367 5.306 5.230 5.142 5.043 4.937 4.822 4.708 4.581 4.438 4.274 4.090 3.883 3.651 3.384 3.070 2.703 2.255 1.656 0.624 0.000 0.000 0.000
  523 5.454 5.433 5.388 5.326 5.250 5.163 5.063 4.956 4.842 4.724 4.597 4.454 4.288 4.101 3.888 3.650 3.376 3.055 2.673 2.201 1.568 0.082 0.000 0.000 0.000
  524 5.477 5.455 5.410 5.349 5.273 5.185 5.085 4.977 4.862 4.747 4.617 4.472 4.303 4.114 3.898 3.654 3.372 3.044 2.658 2.170 1.495 0.000 0.000 0.000 0.000
  525 5.501 5.479 5.435 5.373 5.298 5.210 5.111 5.003 4.887 4.771 4.642 4.494 4.325 4.133 3.920 3.670 3.385 3.053 2.653 2.153 1.452 0.000 0.000 0.000 0.000
  526 5.526 5.505 5.460 5.399 5.324 5.236 5.137 5.029 4.914 4.799 4.670 4.520 4.354 4.162 3.943 3.693 3.408 3.069 2.668 2.160 1.451 0.000 0.000 0.000 0.000
  527 5.552 5.531 5.487 5.426 5.351 5.264 5.165 5.057 4.942 4.827 4.697 4.550 4.381 4.192 3.970 3.725 3.437 3.102 2.697 2.193 1.493 0.000 0.000 0.000 0.000
  528 5.578 5.557 5.513 5.453 5.378 5.291 5.193 5.085 4.972 4.857 4.730 4.582 4.413 4.224 4.008 3.761 3.476 3.145 2.748 2.252 1.568 0.000 0.000 0.000 0.000
  529 5.603 5.583 5.539 5.479 5.405 5.318 5.221 5.113 5.000 4.886 4.759 4.614 4.447 4.258 4.045 3.801 3.520 3.191 2.806 2.326 1.668 0.354 0.000 0.000 0.000
  530 5.627 5.607 5.564 5.503 5.430 5.343 5.247 5.140 5.027 4.915 4.788 4.645 4.481 4.295 4.082 3.844 3.566 3.245 2.867 2.403 1.783 0.735 0.000 0.000 0.000
  531 5.650 5.629 5.586 5.526 5.454 5.367 5.271 5.166 5.054 4.942 4.817 4.674 4.513 4.327 4.119 3.881 3.610 3.300 2.929 2.481 1.891 0.986 0.000 0.000 0.000
  532 5.670 5.649 5.606 5.547 5.474 5.390 5.292 5.188 5.078 4.967 4.843 4.701 4.542 4.361 4.154 3.922 3.654 3.351 2.988 2.552 1.995 1.148 0.000 0.000 0.000
  533 5.687 5.667 5.624 5.565 5.492 5.407 5.312 5.208 5.098 4.988 4.865 4.725 4.568 4.385 4.186 3.954 3.693 3.394 3.042 2.618 2.087 1.310 0.000 0.000 0.000
  534 5.701 5.681 5.638 5.579 5.506 5.423 5.328 5.224 5.115 5.005 4.884 4.746 4.587 4.411 4.210 3.985 3.727 3.431 3.090 2.678 2.164 1.441 0.000 0.000 0.000
  535 5.712 5.691 5.649 5.590 5.518 5.434 5.339 5.237 5.129 5.020 4.897 4.761 4.605 4.429 4.231 4.009 3.754 3.462 3.129 2.729 2.227 1.540 0.000 0.000 0.000
  536 5.718 5.698 5.655 5.596 5.524 5.442 5.347 5.245 5.136 5.028 4.909 4.771 4.617 4.444 4.246 4.026 3.775 3.490 3.157 2.765 2.281 1.624 0.185 0.000 0.000
  537 5.721 5.701 5.658 5.599 5.528 5.444 5.351 5.247 5.140 5.032 4.913 4.777 4.623 4.453 4.257 4.038 3.790 3.505 3.180 2.796 2.319 1.690 0.534 0.000 0.000
  538 5.719 5.699 5.656 5.598 5.526 5.442 5.348 5.247 5.141 5.032 4.913 4.777 4.626 4.453 4.260 4.044 3.800 3.522 3.197 2.821 2.353 1.741 0.707 0.000 0.000
  539 5.713 5.693 5.650 5.592 5.520 5.436 5.343 5.241 5.134 5.026 4.907 4.773 4.624 4.451 4.261 4.048 3.800 3.529 3.208 2.832 2.381 1.782 0.819 0.000 0.000
  540 5.703 5.683 5.640 5.581 5.510 5.426 5.332 5.231 5.124 5.016 4.899 4.765 4.616 4.446 4.257 4.040 3.803 3.528 3.214 2.846 2.399 1.819 0.878 0.000 0.000
  541 5.689 5.669 5.625 5.567 5.495 5.412 5.319 5.218 5.110 5.003 4.887 4.753 4.601 4.434 4.247 4.034 3.799 3.529 3.215 2.851 2.413 1.845 0.942 0.000 0.000
  542 5.672 5.651 5.608 5.549 5.477 5.394 5.301 5.199 5.094 4.986 4.869 4.735 4.588 4.421 4.234 4.021 3.783 3.520 3.210 2.850 2.416 1.857 0.991 0.000 0.000
  543 5.651 5.630 5.587 5.527 5.456 5.372 5.280 5.177 5.072 4.964 4.847 4.715 4.566 4.399 4.215 4.005 3.768 3.504 3.198 2.842 2.412 1.858 1.006 0.000 0.000
  544 5.627 5.606 5.563 5.504 5.432 5.348 5.254 5.155 5.046 4.940 4.823 4.692 4.540 4.375 4.189 3.979 3.748 3.480 3.178 2.818 2.393 1.839 0.987 0.000 0.000
  545 5.602 5.580 5.537 5.478 5.406 5.322 5.227 5.126 5.020 4.910 4.795 4.663 4.514 4.347 4.160 3.953 3.716 3.448 3.146 2.786 2.356 1.798 0.937 0.000 0.000
  546 5.574 5.553 5.509 5.449 5.376 5.293 5.199 5.098 4.988 4.879 4.762 4.629 4.479 4.312 4.125 3.915 3.678 3.411 3.097 2.737 2.298 1.722 0.819 0.000 0.000
  547 5.546 5.525 5.481 5.420 5.347 5.263 5.168 5.066 4.956 4.848 4.729 4.595 4.441 4.273 4.084 3.871 3.630 3.359 3.041 2.669 2.214 1.616 0.529 0.000 0.000
  548 5.518 5.496 5.452 5.391 5.318 5.232 5.136 5.033 4.922 4.812 4.693 4.555 4.404 4.231 4.035 3.819 3.571 3.290 2.968 2.584 2.108 1.452 0.000 0.000 0.000
  549 5.490 5.468 5.424 5.362 5.288 5.201 5.106 5.000 4.890 4.776 4.655 4.514 4.360 4.182 3.987 3.761 3.510 3.218 2.881 2.473 1.963 1.263 0.000 0.000 0.000
  550 5.463 5.441 5.397 5.335 5.259 5.172 5.075 4.968 4.855 4.741 4.616 4.473 4.314 4.133 3.929 3.697 3.433 3.129 2.770 2.338 1.777 0.903 0.000 0.000 0.000
  551 5.438 5.416 5.371 5.309 5.233 5.144 5.046 4.938 4.823 4.706 4.578 4.433 4.267 4.080 3.867 3.629 3.351 3.030 2.648 2.180 1.535 0.000 0.000 0.000 0.000
  552 5.416 5.394 5.348 5.286 5.209 5.120 5.019 4.910 4.793 4.674 4.542 4.395 4.224 4.029 3.811 3.557 3.265 2.927 2.514 1.994 1.260 0.000 0.000 0.000 0.000
  553 5.396 5.375 5.329 5.266 5.189 5.098 4.996 4.884 4.765 4.646 4.511 4.356 4.180 3.980 3.752 3.486 3.181 2.814 2.371 1.783 0.828 0.000 0.000 0.000 0.000
  554 5.380 5.359 5.313 5.250 5.172 5.081 4.978 4.864 4.743 4.621 4.484 4.325 4.146 3.936 3.699 3.424 3.102 2.713 2.229 1.561 0.000 0.000 0.000 0.000 0.000
  555 5.368 5.346 5.301 5.237 5.159 5.067 4.962 4.847 4.726 4.601 4.464 4.300 4.116 3.903 3.658 3.373 3.035 2.625 2.102 1.387 0.000 0.000 0.000 0.000 0.000
  556 5.360 5.338 5.292 5.229 5.150 5.057 4.953 4.838 4.715 4.590 4.448 4.285 4.096 3.880 3.626 3.334 2.989 2.565 2.013 1.220 0.000 0.000 0.000 0.000 0.000
  557 5.356 5.334 5.288 5.224 5.146 5.054 4.948 4.832 4.709 4.584 4.442 4.277 4.088 3.872 3.618 3.320 2.972 2.540 1.984 1.147 0.000 0.000 0.000 0.000 0.000
  558 5.356 5.334 5.288 5.224 5.146 5.052 4.949 4.833 4.710 4.585 4.443 4.280 4.093 3.875 3.627 3.332 2.987 2.566 2.021 1.196 0.000 0.000 0.000 0.000 0.000
  559 5.360 5.338 5.292 5.229 5.150 5.058 4.954 4.840 4.719 4.594 4.455 4.292 4.110 3.897 3.652 3.367 3.035 2.628 2.117 1.381 0.000 0.000 0.000 0.000 0.000
  560 5.368 5.346 5.301 5.237 5.160 5.067 4.964 4.852 4.732 4.607 4.472 4.315 4.136 3.928 3.695 3.426 3.107 2.729 2.256 1.620 0.307 0.000 0.000 0.000 0.000
  561 5.380 5.358 5.312 5.249 5.172 5.082 4.979 4.870 4.752 4.631 4.498 4.346 4.172 3.975 3.750 3.493 3.195 2.849 2.422 1.870 1.021 0.000 0.000 0.000 0.000
  562 5.395 5.373 5.328 5.265 5.188 5.100 5.000 4.889 4.776 4.656 4.527 4.382 4.215 4.029 3.813 3.572 3.294 2.970 2.588 2.112 1.450 0.000 0.000 0.000 0.000
  563 5.414 5.392 5.346 5.284 5.209 5.121 5.023 4.915 4.803 4.688 4.562 4.422 4.260 4.085 3.880 3.652 3.394 3.094 2.747 2.323 1.779 0.918 0.000 0.000 0.000
  564 5.435 5.413 5.367 5.306 5.232 5.145 5.049 4.944 4.834 4.720 4.599 4.466 4.312 4.139 3.946 3.727 3.486 3.204 2.882 2.503 2.030 1.378 0.000 0.000 0.000
  565 5.457 5.435 5.391 5.329 5.255 5.170 5.076 4.972 4.864 4.753 4.639 4.505 4.358 4.193 4.007 3.800 3.566 3.305 3.007 2.651 2.229 1.680 0.772 0.000 0.000
  566 5.481 5.460 5.415 5.354 5.282 5.199 5.105 5.004 4.897 4.789 4.674 4.545 4.401 4.242 4.061 3.864 3.636 3.387 3.099 2.767 2.375 1.879 1.167 0.000 0.000
  567 5.507 5.485 5.440 5.380 5.308 5.225 5.132 5.033 4.926 4.820 4.707 4.580 4.438 4.281 4.103 3.912 3.691 3.445 3.169 2.849 2.474 2.013 1.376 0.000 0.000
  568 5.532 5.510 5.466 5.407 5.335 5.251 5.160 5.060 4.955 4.850 4.738 4.611 4.469 4.315 4.140 3.946 3.732 3.486 3.213 2.901 2.531 2.083 1.474 0.154 0.000
  569 5.557 5.536 5.492 5.432 5.361 5.277 5.185 5.085 4.981 4.875 4.762 4.635 4.493 4.337 4.162 3.967 3.750 3.507 3.231 2.915 2.545 2.088 1.479 0.075 0.000
  570 5.582 5.561 5.517 5.457 5.385 5.302 5.210 5.110 5.004 4.897 4.784 4.655 4.511 4.349 4.174 3.973 3.752 3.506 3.223 2.895 2.511 2.042 1.386 0.000 0.000
  571 5.605 5.584 5.540 5.481 5.409 5.324 5.232 5.131 5.024 4.914 4.799 4.669 4.520 4.356 4.172 3.971 3.740 3.480 3.189 2.845 2.441 1.927 1.224 0.000 0.000
  572 5.627 5.606 5.562 5.503 5.429 5.345 5.251 5.149 5.042 4.928 4.809 4.678 4.524 4.353 4.167 3.954 3.713 3.438 3.128 2.761 2.318 1.765 0.814 0.000 0.000
  573 5.646 5.625 5.582 5.522 5.449 5.364 5.269 5.164 5.057 4.941 4.820 4.680 4.523 4.348 4.146 3.921 3.670 3.377 3.040 2.640 2.147 1.495 0.000 0.000 0.000
  574 5.663 5.642 5.599 5.539 5.465 5.379 5.282 5.177 5.066 4.950 4.825 4.682 4.518 4.334 4.124 3.889 3.618 3.308 2.941 2.497 1.963 1.071 0.000 0.000 0.000
  575 5.677 5.656 5.613 5.553 5.479 5.393 5.294 5.187 5.076 4.958 4.829 4.682 4.513 4.319 4.100 3.849 3.564 3.229 2.832 2.332 1.695 0.000 0.000 0.000 0.000
  576 5.687 5.667 5.624 5.564 5.489 5.403 5.304 5.195 5.082 4.964 4.833 4.679 4.505 4.305 4.081 3.814 3.509 3.153 2.718 2.162 1.385 0.000 0.000 0.000 0.000
  577 5.694 5.674 5.631 5.571 5.498 5.410 5.310 5.202 5.085 4.966 4.832 4.678 4.499 4.294 4.060 3.788 3.469 3.095 2.630 2.018 1.075 0.000 0.000 0.000 0.000
  578 5.698 5.678 5.635 5.575 5.502 5.413 5.314 5.204 5.088 4.970 4.833 4.676 4.497 4.292 4.053 3.774 3.449 3.064 2.579 1.935 0.853 0.000 0.000 0.000 0.000
  579 5.698 5.678 5.635 5.576 5.501 5.414 5.314 5.205 5.088 4.971 4.835 4.677 4.498 4.292 4.053 3.774 3.453 3.064 2.580 1.940 0.871 0.000 0.000 0.000 0.000
  580 5.695 5.675 5.632 5.573 5.498 5.411 5.312 5.203 5.088 4.969 4.835 4.679 4.502 4.297 4.063 3.791 3.476 3.101 2.640 2.035 1.077 0.000 0.000 0.000 0.000
  581 5.689 5.669 5.626 5.567 5.492 5.405 5.307 5.199 5.084 4.968 4.835 4.685 4.509 4.312 4.087 3.824 3.522 3.169 2.738 2.194 1.405 0.000 0.000 0.000 0.000
  582 5.681 5.660 5.617 5.557 5.483 5.397 5.298 5.192 5.080 4.962 4.835 4.688 4.519 4.327 4.111 3.863 3.582 3.250 2.861 2.373 1.727 0.473 0.000 0.000 0.000
  583 5.669 5.649 5.605 5.545 5.471 5.386 5.290 5.184 5.074 4.960 4.833 4.692 4.531 4.347 4.143 3.911 3.647 3.340 2.984 2.556 2.013 1.210 0.000 0.000 0.000
  584 5.656 5.635 5.591 5.532 5.459 5.373 5.280 5.176 5.069 4.955 4.834 4.696 4.542 4.369 4.174 3.954 3.707 3.425 3.100 2.720 2.252 1.627 0.405 0.000 0.000
