Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  382 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 11.393 4.611 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  383 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 11.644 4.355 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  384 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 11.681 4.063 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  385 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 12.044 3.973 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  386 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 11.646 4.281 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  387 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 11.377 4.719 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  388 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 11.212 5.081 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  389 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 11.144 5.268 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  390 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 11.168 5.220 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  391 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 11.294 4.872 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  392 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 11.568 3.938 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  393 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 12.043 3.565 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  394 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 3.614 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  395 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 11.908 3.605 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  396 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 11.395 3.533 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  397 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 11.101 4.967 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  398 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 13.163 10.935 5.455 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  399 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 10.874 5.561 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  400 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 10.910 5.277 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  401 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 11.043 4.516 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  402 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 11.307 3.572 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  403 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 11.773 3.625 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  404 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 11.812 3.623 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  405 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 11.402 3.562 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  406 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 11.009 3.434 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  407 13.120 13.120 13.120 13.120 13.120 13.120 13.120 13.120 13.120 13.120 13.120 13.120 13.120 13.120 13.120 13.120 10.782 4.762 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  408 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 10.657 5.164 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  409 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 10.619 5.195 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  410 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 10.659 4.914 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  411 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 10.779 4.248 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  412 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 10.996 3.341 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  413 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 10.598 3.389 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  414 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 10.299 3.382 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  415 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 10.926 3.324 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  416 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 10.859 3.667 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  417 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 10.707 4.525 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  418 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 10.637 4.850 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  419 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 10.652 4.919 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  420 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 10.735 4.762 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  421 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 10.908 4.410 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  422 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 11.175 3.846 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  423 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 10.940 3.223 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  424 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 10.956 3.225 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  425 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 11.524 3.980 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  426 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 11.323 4.511 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  427 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 11.237 4.845 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  428 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 11.247 5.008 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  429 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 11.349 4.998 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  430 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 11.563 4.845 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  431 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 11.923 4.624 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  432 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 12.561 4.475 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  433 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 12.906 4.511 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  434 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 12.166 4.726 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  435 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 11.879 4.962 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  436 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 11.751 5.107 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  437 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 11.748 5.111 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  438 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 11.869 4.980 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  439 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 12.150 4.755 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  440 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 12.817 4.547 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  441 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 12.658 4.500 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  442 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 11.965 4.634 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  443 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 11.597 4.845 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  444 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 11.377 4.997 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  445 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 11.272 5.012 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  446 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 11.262 4.856 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  447 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 11.353 4.511 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  448 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 11.554 3.941 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  449 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 11.024 3.257 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  450 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 11.106 3.266 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  451 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 13.100 11.171 3.709 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  452 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 10.888 4.416 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  453 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 10.703 4.831 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  454 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 10.609 5.032 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  455 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 10.585 4.976 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  456 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 10.640 4.578 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  457 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 10.782 3.344 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  458 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 11.059 3.486 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  459 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 10.455 3.570 0.572 0.000 0.000 0.000 0.000 0.000 0.000
  460 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 10.755 3.602 0.701 0.000 0.000 0.000 0.000 0.000 0.000
  461 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 10.909 3.590 0.334 0.000 0.000 0.000 0.000 0.000 0.000
  462 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 10.625 3.518 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  463 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 10.459 5.034 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  464 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 10.373 5.632 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  465 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 10.359 5.738 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  466 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 10.413 5.236 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  467 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 10.548 3.792 0.521 0.000 0.000 0.000 0.000 0.000 0.000
  468 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 10.832 3.935 1.369 0.000 0.000 0.000 0.000 0.000 0.000
  469 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 11.338 4.025 1.692 0.000 0.000 0.000 0.000 0.000 0.000
  470 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 11.274 4.068 1.796 0.000 0.000 0.000 0.000 0.000 0.000
  471 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 10.891 4.083 1.720 0.000 0.000 0.000 0.000 0.000 0.000
  472 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 10.492 4.068 1.413 0.000 0.000 0.000 0.000 0.000 0.000
  473 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 10.267 5.155 0.471 0.000 0.000 0.000 0.000 0.000 0.000
  474 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 10.153 6.729 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  475 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 10.108 7.365 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  476 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 10.117 6.533 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  477 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 10.193 4.192 1.333 0.000 0.000 0.000 0.000 0.000 0.000
  478 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 10.373 4.248 1.925 0.000 0.000 0.000 0.000 0.000 0.000
  479 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 13.151 10.763 4.275 2.202 0.000 0.000 0.000 0.000 0.000 0.000
  480 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 10.197 4.291 2.305 0.000 0.000 0.000 0.000 0.000 0.000
  481 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 10.693 4.292 2.264 0.000 0.000 0.000 0.000 0.000 0.000
  482 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 10.246 4.281 2.075 0.000 0.000 0.000 0.000 0.000 0.000
  483 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 10.025 4.262 1.643 0.000 0.000 0.000 0.000 0.000 0.000
  484 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 9.909 6.818 0.370 0.000 0.000 0.000 0.000 0.000 0.000
  485 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 12.476 9.852 7.790 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  486 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 12.466 9.838 7.730 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  487 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 9.864 5.497 1.385 0.000 0.000 0.000 0.000 0.000 0.000
  488 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 9.956 4.258 2.023 0.000 0.000 0.000 0.000 0.000 0.000
  489 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 10.152 4.272 2.332 0.000 0.000 0.000 0.000 0.000 0.000
  490 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 9.420 4.282 2.466 0.000 0.000 0.000 0.000 0.000 0.000
  491 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 9.234 4.279 2.479 0.000 0.000 0.000 0.000 0.000 0.000
  492 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 10.079 4.268 2.366 0.000 0.000 0.000 0.000 0.000 0.000
  493 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 9.852 4.238 2.097 0.000 0.000 0.000 0.000 0.000 0.000
  494 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 12.480 9.743 5.027 1.544 0.000 0.000 0.000 0.000 0.000 0.000
  495 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 12.028 9.697 7.631 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  496 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 13.103 11.942 9.684 7.708 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  497 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 12.111 9.711 6.876 0.444 0.000 0.000 0.000 0.000 0.000 0.000
  498 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 12.902 9.775 4.216 1.704 0.000 0.000 0.000 0.000 0.000 0.000
  499 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 13.108 9.909 4.243 2.162 0.000 0.000 0.000 0.000 0.000 0.000
  500 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 10.202 4.262 2.382 0.000 0.000 0.000 0.000 0.000 0.000
  501 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 13.114 9.201 4.269 2.458 0.000 0.000 0.000 0.000 0.000 0.000
  502 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 13.118 10.307 4.268 2.411 0.000 0.000 0.000 0.000 0.000 0.000
  503 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 10.149 4.256 2.232 0.000 0.000 0.000 0.000 0.000 0.000
  504 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 9.981 4.232 1.853 0.000 0.000 0.000 0.000 0.000 0.000
  505 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 9.914 5.982 1.022 0.000 0.000 0.000 0.000 0.000 0.000
  506 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 13.134 12.816 9.901 7.782 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  507 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 9.929 7.810 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  508 13.142 13.142 13.142 13.142 13.142 13.142 13.142 13.142 13.142 13.142 13.142 13.142 13.142 13.142 13.142 13.142 10.012 6.274 0.455 0.000 0.000 0.000 0.000 0.000 0.000
  509 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 13.146 10.161 4.202 1.568 0.000 0.000 0.000 0.000 0.000 0.000
  510 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 10.438 4.224 1.957 0.000 0.000 0.000 0.000 0.000 0.000
  511 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 13.152 10.971 4.231 2.116 0.000 0.000 0.000 0.000 0.000 0.000
  512 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 10.698 4.224 2.116 0.000 0.000 0.000 0.000 0.000 0.000
  513 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 13.157 10.952 4.195 1.970 0.000 0.000 0.000 0.000 0.000 0.000
  514 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 10.577 4.134 1.623 0.000 0.000 0.000 0.000 0.000 0.000
  515 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 10.395 4.031 0.834 0.000 0.000 0.000 0.000 0.000 0.000
