Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  534 9.979 9.979 9.979 9.979 9.979 9.843 9.277 8.919 8.588 8.259 7.923 7.567 7.190 6.785 6.345 5.865 5.329 4.720 4.005 3.113 1.801 0.000 0.000 0.000 0.000
  535 9.979 9.979 9.979 9.979 9.979 9.847 9.282 8.924 8.594 8.266 7.927 7.571 7.194 6.789 6.346 5.863 5.321 4.707 3.981 3.073 1.710 0.000 0.000 0.000 0.000
  536 9.979 9.979 9.979 9.979 9.979 9.859 9.285 8.927 8.599 8.271 7.932 7.576 7.196 6.789 6.345 5.860 5.311 4.690 3.953 3.025 1.602 0.000 0.000 0.000 0.000
  537 9.979 9.979 9.979 9.979 9.979 9.886 9.292 8.936 8.604 8.274 7.936 7.580 7.197 6.789 6.343 5.851 5.302 4.667 3.918 2.966 1.463 0.000 0.000 0.000 0.000
  538 9.979 9.979 9.979 9.979 9.979 9.979 9.300 8.942 8.610 8.282 7.941 7.583 7.200 6.787 6.338 5.840 5.281 4.643 3.875 2.894 1.280 0.000 0.000 0.000 0.000
  539 9.979 9.979 9.979 9.979 9.979 9.979 9.311 8.950 8.617 8.289 7.947 7.586 7.201 6.785 6.331 5.829 5.260 4.608 3.825 2.804 1.007 0.000 0.000 0.000 0.000
  540 9.979 9.979 9.979 9.979 9.979 9.979 9.326 8.959 8.626 8.292 7.950 7.589 7.199 6.781 6.320 5.809 5.233 4.566 3.761 2.696 0.519 0.000 0.000 0.000 0.000
  541 9.979 9.979 9.979 9.979 9.979 9.979 9.341 8.971 8.635 8.299 7.955 7.590 7.200 6.776 6.309 5.789 5.203 4.515 3.679 2.562 0.000 0.000 0.000 0.000 0.000
  542 9.979 9.979 9.979 9.979 9.979 9.979 9.359 8.983 8.645 8.307 7.961 7.594 7.196 6.770 6.297 5.768 5.165 4.463 3.596 2.399 0.000 0.000 0.000 0.000 0.000
  543 9.979 9.979 9.979 9.979 9.979 9.979 9.380 8.997 8.654 8.315 7.964 7.592 7.195 6.760 6.279 5.743 5.130 4.406 3.502 2.221 0.000 0.000 0.000 0.000 0.000
  544 9.980 9.980 9.980 9.980 9.980 9.980 9.400 9.009 8.662 8.321 7.967 7.595 7.190 6.752 6.265 5.720 5.094 4.349 3.414 2.037 0.000 0.000 0.000 0.000 0.000
  545 9.980 9.980 9.980 9.980 9.980 9.980 9.420 9.020 8.670 8.324 7.969 7.593 7.185 6.743 6.250 5.695 5.059 4.299 3.330 1.872 0.000 0.000 0.000 0.000 0.000
  546 9.980 9.980 9.980 9.980 9.980 9.980 9.437 9.028 8.672 8.326 7.967 7.586 7.176 6.730 6.235 5.680 5.034 4.263 3.283 1.773 0.000 0.000 0.000 0.000 0.000
  547 9.981 9.981 9.981 9.981 9.981 9.981 9.449 9.031 8.672 8.320 7.959 7.578 7.169 6.718 6.222 5.664 5.018 4.247 3.271 1.761 0.000 0.000 0.000 0.000 0.000
  548 9.981 9.981 9.981 9.981 9.981 9.981 9.452 9.028 8.665 8.312 7.947 7.564 7.154 6.706 6.213 5.656 5.019 4.260 3.302 1.868 0.000 0.000 0.000 0.000 0.000
  549 9.981 9.981 9.981 9.981 9.981 9.981 9.448 9.019 8.654 8.296 7.931 7.550 7.138 6.692 6.205 5.657 5.031 4.296 3.377 2.051 0.000 0.000 0.000 0.000 0.000
  550 9.982 9.982 9.982 9.982 9.982 9.982 9.436 9.004 8.637 8.280 7.915 7.529 7.122 6.682 6.198 5.665 5.059 4.349 3.479 2.278 0.000 0.000 0.000 0.000 0.000
  551 9.982 9.982 9.982 9.982 9.982 9.982 9.417 8.984 8.616 8.258 7.893 7.512 7.107 6.672 6.203 5.680 5.097 4.420 3.603 2.518 0.000 0.000 0.000 0.000 0.000
  552 9.983 9.983 9.983 9.983 9.983 9.983 9.394 8.964 8.595 8.236 7.875 7.494 7.096 6.670 6.209 5.702 5.136 4.490 3.726 2.742 1.047 0.000 0.000 0.000 0.000
  553 9.983 9.983 9.983 9.983 9.983 9.983 9.369 8.941 8.574 8.216 7.855 7.481 7.089 6.668 6.219 5.724 5.178 4.561 3.839 2.935 1.562 0.000 0.000 0.000 0.000
  554 9.984 9.984 9.984 9.984 9.984 9.984 9.345 8.922 8.554 8.198 7.841 7.469 7.082 6.669 6.228 5.749 5.217 4.625 3.937 3.089 1.890 0.000 0.000 0.000 0.000
  555 9.984 9.984 9.984 9.984 9.984 9.984 9.327 8.907 8.540 8.186 7.829 7.462 7.079 6.669 6.237 5.768 5.249 4.675 4.009 3.205 2.108 0.000 0.000 0.000 0.000
  556 9.985 9.985 9.985 9.985 9.985 9.985 9.316 8.896 8.530 8.178 7.823 7.456 7.074 6.674 6.243 5.779 5.270 4.700 4.053 3.273 2.231 0.000 0.000 0.000 0.000
  557 9.985 9.985 9.985 9.985 9.985 9.985 9.313 8.893 8.527 8.175 7.820 7.455 7.076 6.673 6.242 5.781 5.276 4.713 4.066 3.298 2.269 0.000 0.000 0.000 0.000
  558 9.985 9.985 9.985 9.985 9.985 9.985 9.320 8.899 8.532 8.178 7.823 7.456 7.073 6.668 6.236 5.773 5.264 4.693 4.043 3.263 2.217 0.000 0.000 0.000 0.000
  559 9.985 9.985 9.985 9.985 9.985 9.985 9.338 8.912 8.543 8.188 7.829 7.461 7.072 6.664 6.226 5.753 5.238 4.653 3.984 3.172 2.066 0.000 0.000 0.000 0.000
  560 9.985 9.985 9.985 9.985 9.985 9.985 9.368 8.935 8.565 8.205 7.840 7.469 7.074 6.658 6.209 5.723 5.187 4.588 3.889 3.025 1.776 0.000 0.000 0.000 0.000
  561 9.985 9.985 9.985 9.985 9.985 9.985 9.405 8.965 8.590 8.227 7.860 7.481 7.079 6.652 6.189 5.687 5.128 4.493 3.744 2.792 1.250 0.000 0.000 0.000 0.000
  562 9.985 9.985 9.985 9.985 9.985 9.985 9.453 9.000 8.623 8.256 7.885 7.500 7.090 6.650 6.169 5.646 5.056 4.375 3.558 2.470 0.000 0.000 0.000 0.000 0.000
  563 9.985 9.985 9.985 9.985 9.985 9.985 9.502 9.039 8.660 8.291 7.918 7.526 7.106 6.650 6.154 5.599 4.973 4.235 3.323 2.009 0.000 0.000 0.000 0.000 0.000
  564 9.985 9.985 9.985 9.985 9.985 9.985 9.551 9.077 8.695 8.328 7.951 7.554 7.127 6.662 6.146 5.563 4.894 4.084 3.047 1.303 0.000 0.000 0.000 0.000 0.000
  565 9.985 9.985 9.985 9.985 9.985 9.985 9.593 9.110 8.728 8.363 7.986 7.585 7.152 6.677 6.143 5.535 4.818 3.937 2.741 0.000 0.000 0.000 0.000 0.000 0.000
  566 9.985 9.985 9.985 9.985 9.985 9.985 9.617 9.132 8.752 8.389 8.012 7.613 7.178 6.694 6.149 5.522 4.768 3.819 2.463 0.000 0.000 0.000 0.000 0.000 0.000
  567 9.986 9.986 9.986 9.986 9.986 9.986 9.620 9.139 8.764 8.402 8.029 7.632 7.197 6.711 6.160 5.521 4.750 3.765 2.299 0.000 0.000 0.000 0.000 0.000 0.000
  568 9.986 9.986 9.986 9.986 9.986 9.986 9.600 9.133 8.761 8.404 8.032 7.636 7.201 6.723 6.171 5.538 4.771 3.797 2.361 0.000 0.000 0.000 0.000 0.000 0.000
  569 9.986 9.986 9.986 9.986 9.986 9.986 9.558 9.111 8.745 8.390 8.018 7.626 7.196 6.721 6.187 5.567 4.833 3.913 2.625 0.000 0.000 0.000 0.000 0.000 0.000
  570 9.986 9.986 9.986 9.986 9.986 9.986 9.505 9.077 8.716 8.364 7.997 7.607 7.184 6.720 6.201 5.612 4.918 4.084 2.982 0.927 0.000 0.000 0.000 0.000 0.000
  571 9.986 9.986 9.986 9.986 9.986 9.986 9.442 9.034 8.679 8.328 7.967 7.584 7.172 6.721 6.222 5.668 5.028 4.275 3.333 1.956 0.000 0.000 0.000 0.000 0.000
  572 9.987 9.987 9.987 9.987 9.987 9.987 9.380 8.988 8.639 8.292 7.937 7.561 7.158 6.726 6.254 5.730 5.144 4.467 3.650 2.581 0.000 0.000 0.000 0.000 0.000
  573 9.987 9.987 9.987 9.987 9.987 9.987 9.320 8.943 8.598 8.259 7.908 7.543 7.156 6.740 6.291 5.799 5.257 4.640 3.925 3.033 1.725 0.000 0.000 0.000 0.000
  574 9.987 9.987 9.987 9.987 9.987 9.842 9.266 8.900 8.564 8.230 7.890 7.531 7.159 6.757 6.331 5.867 5.358 4.791 4.145 3.373 2.352 0.000 0.000 0.000 0.000
  575 9.988 9.988 9.988 9.988 9.988 9.713 9.221 8.866 8.534 8.208 7.872 7.527 7.165 6.779 6.368 5.929 5.447 4.916 4.318 3.623 2.754 1.422 0.000 0.000 0.000
  576 9.988 9.988 9.988 9.988 9.988 9.647 9.188 8.840 8.515 8.192 7.864 7.524 7.171 6.799 6.403 5.977 5.515 5.012 4.452 3.805 3.021 1.943 0.000 0.000 0.000
  577 9.988 9.988 9.988 9.988 9.988 9.608 9.164 8.821 8.500 8.181 7.859 7.523 7.178 6.808 6.426 6.010 5.561 5.076 4.539 3.919 3.186 2.224 0.000 0.000 0.000
  578 9.988 9.988 9.988 9.988 9.988 9.587 9.153 8.813 8.493 8.176 7.856 7.525 7.182 6.821 6.436 6.029 5.590 5.113 4.580 3.980 3.268 2.354 0.634 0.000 0.000
  579 9.989 9.989 9.989 9.989 9.989 9.587 9.153 8.812 8.493 8.176 7.856 7.525 7.180 6.818 6.436 6.026 5.587 5.113 4.580 3.980 3.268 2.355 0.648 0.000 0.000
  580 9.989 9.989 9.989 9.989 9.989 9.608 9.166 8.822 8.499 8.181 7.859 7.524 7.174 6.809 6.424 6.011 5.562 5.077 4.536 3.925 3.191 2.234 0.000 0.000 0.000
  581 9.989 9.989 9.989 9.989 9.989 9.654 9.188 8.840 8.515 8.192 7.864 7.524 7.169 6.796 6.397 5.974 5.515 5.009 4.449 3.806 3.022 1.953 0.000 0.000 0.000
  582 9.989 9.989 9.989 9.989 9.989 9.720 9.225 8.869 8.537 8.211 7.872 7.526 7.163 6.777 6.366 5.921 5.442 4.911 4.313 3.618 2.749 1.418 0.000 0.000 0.000
  583 9.989 9.989 9.989 9.989 9.989 9.860 9.273 8.906 8.570 8.234 7.890 7.534 7.156 6.756 6.325 5.858 5.349 4.779 4.128 3.349 2.324 0.000 0.000 0.000 0.000
  584 9.989 9.989 9.989 9.989 9.989 9.989 9.331 8.953 8.609 8.268 7.915 7.548 7.155 6.737 6.285 5.787 5.237 4.610 3.884 2.980 1.616 0.000 0.000 0.000 0.000
  585 9.989 9.989 9.989 9.989 9.989 9.989 9.398 9.006 8.655 8.306 7.949 7.568 7.166 6.723 6.245 5.709 5.110 4.414 3.578 2.454 0.000 0.000 0.000 0.000 0.000
  586 9.989 9.989 9.989 9.989 9.989 9.989 9.470 9.058 8.702 8.352 7.987 7.602 7.182 6.723 6.213 5.639 4.979 4.191 3.196 1.641 0.000 0.000 0.000 0.000 0.000
  587 9.989 9.989 9.989 9.989 9.989 9.989 9.539 9.108 8.748 8.392 8.025 7.633 7.203 6.727 6.194 5.579 4.856 3.957 2.734 0.000 0.000 0.000 0.000 0.000 0.000
  588 9.989 9.989 9.989 9.989 9.989 9.989 9.601 9.147 8.782 8.426 8.057 7.660 7.225 6.736 6.182 5.533 4.749 3.739 2.220 0.000 0.000 0.000 0.000 0.000 0.000
  589 9.989 9.989 9.989 9.989 9.989 9.989 9.644 9.170 8.801 8.444 8.070 7.676 7.236 6.742 6.176 5.505 4.684 3.596 1.806 0.000 0.000 0.000 0.000 0.000 0.000
  590 9.989 9.989 9.989 9.989 9.989 9.989 9.661 9.174 8.801 8.441 8.068 7.666 7.227 6.732 6.163 5.493 4.668 3.576 1.790 0.000 0.000 0.000 0.000 0.000 0.000
  591 9.989 9.989 9.989 9.989 9.989 9.989 9.646 9.159 8.784 8.422 8.045 7.644 7.204 6.713 6.150 5.495 4.711 3.694 2.167 0.000 0.000 0.000 0.000 0.000 0.000
  592 9.990 9.990 9.990 9.990 9.990 9.990 9.601 9.126 8.748 8.384 8.007 7.606 7.169 6.685 6.143 5.522 4.792 3.889 2.659 0.000 0.000 0.000 0.000 0.000 0.000
  593 9.990 9.990 9.990 9.990 9.990 9.990 9.538 9.078 8.703 8.337 7.961 7.562 7.133 6.668 6.149 5.569 4.903 4.108 3.105 1.506 0.000 0.000 0.000 0.000 0.000
  594 9.990 9.990 9.990 9.990 9.990 9.990 9.468 9.026 8.652 8.285 7.914 7.524 7.107 6.659 6.169 5.630 5.024 4.321 3.474 2.325 0.000 0.000 0.000 0.000 0.000
  595 9.991 9.991 9.991 9.991 9.991 9.991 9.399 8.970 8.602 8.240 7.875 7.494 7.092 6.663 6.199 5.698 5.139 4.508 3.770 2.846 1.406 0.000 0.000 0.000 0.000
  596 9.991 9.991 9.991 9.991 9.991 9.991 9.335 8.922 8.556 8.204 7.843 7.474 7.086 6.673 6.236 5.760 5.244 4.666 4.005 3.209 2.137 0.000 0.000 0.000 0.000
  597 9.991 9.991 9.991 9.991 9.991 9.991 9.284 8.880 8.525 8.174 7.824 7.461 7.086 6.689 6.269 5.818 5.326 4.791 4.182 3.463 2.560 1.050 0.000 0.000 0.000
  598 9.991 9.991 9.991 9.991 9.991 9.991 9.248 8.852 8.498 8.155 7.811 7.457 7.089 6.703 6.295 5.863 5.391 4.877 4.302 3.639 2.817 1.641 0.000 0.000 0.000
  599 9.991 9.991 9.991 9.991 9.991 9.925 9.223 8.833 8.484 8.143 7.802 7.453 7.091 6.715 6.316 5.890 5.432 4.933 4.377 3.733 2.962 1.906 0.000 0.000 0.000
  600 9.991 9.991 9.991 9.991 9.991 9.877 9.216 8.829 8.478 8.138 7.800 7.453 7.093 6.715 6.321 5.899 5.443 4.951 4.396 3.768 3.009 1.989 0.000 0.000 0.000
  601 9.991 9.991 9.991 9.991 9.991 9.937 9.223 8.833 8.482 8.143 7.800 7.451 7.091 6.713 6.314 5.891 5.432 4.933 4.374 3.738 2.966 1.911 0.000 0.000 0.000
  602 9.991 9.991 9.991 9.991 9.991 9.991 9.247 8.850 8.496 8.153 7.808 7.453 7.087 6.701 6.296 5.861 5.392 4.882 4.304 3.640 2.827 1.651 0.000 0.000 0.000
  603 9.991 9.991 9.991 9.991 9.991 9.991 9.284 8.878 8.519 8.170 7.820 7.457 7.082 6.688 6.268 5.817 5.328 4.793 4.185 3.473 2.571 1.092 0.000 0.000 0.000
  604 9.990 9.990 9.990 9.990 9.990 9.990 9.335 8.916 8.552 8.197 7.838 7.468 7.081 6.670 6.233 5.760 5.244 4.670 4.016 3.224 2.166 0.000 0.000 0.000 0.000
  605 9.990 9.990 9.990 9.990 9.990 9.990 9.399 8.966 8.594 8.231 7.866 7.485 7.083 6.659 6.195 5.697 5.141 4.517 3.787 2.875 1.482 0.000 0.000 0.000 0.000
  606 9.990 9.990 9.990 9.990 9.990 9.990 9.468 9.018 8.642 8.275 7.904 7.512 7.097 6.652 6.168 5.629 5.029 4.337 3.505 2.389 0.000 0.000 0.000 0.000 0.000
  607 9.989 9.989 9.989 9.989 9.989 9.989 9.537 9.070 8.692 8.323 7.946 7.547 7.119 6.655 6.144 5.568 4.915 4.138 3.161 1.655 0.000 0.000 0.000 0.000 0.000
  608 9.989 9.989 9.989 9.989 9.989 9.989 9.600 9.116 8.736 8.367 7.988 7.587 7.149 6.671 6.132 5.524 4.807 3.933 2.756 0.000 0.000 0.000 0.000 0.000 0.000
  609 9.988 9.988 9.988 9.988 9.988 9.988 9.647 9.148 8.770 8.402 8.024 7.621 7.181 6.692 6.138 5.495 4.728 3.750 2.330 0.000 0.000 0.000 0.000 0.000 0.000
  610 9.988 9.988 9.988 9.988 9.988 9.988 9.663 9.165 8.787 8.422 8.047 7.645 7.206 6.711 6.148 5.490 4.686 3.647 2.014 0.000 0.000 0.000 0.000 0.000 0.000
  611 9.987 9.987 9.987 9.987 9.987 9.987 9.650 9.161 8.787 8.423 8.050 7.651 7.213 6.722 6.159 5.504 4.700 3.650 2.005 0.000 0.000 0.000 0.000 0.000 0.000
  612 9.987 9.987 9.987 9.987 9.987 9.987 9.607 9.140 8.770 8.411 8.038 7.641 7.206 6.723 6.168 5.529 4.758 3.773 2.311 0.000 0.000 0.000 0.000 0.000 0.000
  613 9.987 9.987 9.987 9.987 9.987 9.987 9.547 9.105 8.739 8.384 8.012 7.620 7.190 6.715 6.184 5.570 4.850 3.958 2.739 0.000 0.000 0.000 0.000 0.000 0.000
  614 9.986 9.986 9.986 9.986 9.986 9.986 9.481 9.059 8.700 8.347 7.979 7.592 7.174 6.713 6.202 5.629 4.962 4.167 3.149 1.514 0.000 0.000 0.000 0.000 0.000
  615 9.986 9.986 9.986 9.986 9.986 9.986 9.414 9.011 8.657 8.308 7.947 7.566 7.159 6.716 6.232 5.690 5.080 4.371 3.497 2.300 0.000 0.000 0.000 0.000 0.000
  616 9.986 9.986 9.986 9.986 9.986 9.986 9.354 8.964 8.615 8.270 7.917 7.548 7.150 6.726 6.266 5.758 5.192 4.547 3.782 2.806 1.184 0.000 0.000 0.000 0.000
  617 9.986 9.986 9.986 9.986 9.986 9.986 9.300 8.924 8.582 8.240 7.896 7.533 7.151 6.743 6.303 5.823 5.294 4.695 4.011 3.163 1.986 0.000 0.000 0.000 0.000
  618 9.986 9.986 9.986 9.986 9.986 9.824 9.256 8.889 8.553 8.219 7.881 7.527 7.155 6.758 6.335 5.878 5.375 4.819 4.180 3.421 2.434 0.327 0.000 0.000 0.000
  619 9.985 9.985 9.985 9.985 9.985 9.730 9.224 8.864 8.533 8.203 7.871 7.522 7.156 6.776 6.362 5.920 5.438 4.907 4.302 3.594 2.708 1.310 0.000 0.000 0.000
  620 9.985 9.985 9.985 9.985 9.985 9.681 9.202 8.848 8.520 8.194 7.864 7.521 7.164 6.786 6.384 5.952 5.480 4.963 4.380 3.701 2.870 1.659 0.000 0.000 0.000
  621 9.985 9.985 9.985 9.985 9.985 9.661 9.193 8.840 8.512 8.189 7.861 7.521 7.165 6.793 6.391 5.961 5.499 4.989 4.415 3.755 2.942 1.788 0.000 0.000 0.000
  622 9.985 9.985 9.985 9.985 9.985 9.664 9.193 8.839 8.514 8.190 7.861 7.521 7.166 6.791 6.392 5.962 5.497 4.987 4.412 3.745 2.931 1.769 0.000 0.000 0.000
  623 9.984 9.984 9.984 9.984 9.984 9.683 9.202 8.849 8.519 8.197 7.865 7.522 7.165 6.784 6.382 5.949 5.477 4.957 4.371 3.691 2.840 1.597 0.000 0.000 0.000
  624 9.984 9.984 9.984 9.984 9.984 9.729 9.222 8.864 8.532 8.204 7.872 7.525 7.163 6.777 6.366 5.921 5.435 4.901 4.296 3.580 2.678 1.221 0.000 0.000 0.000
  625 9.984 9.984 9.984 9.984 9.984 9.807 9.251 8.885 8.552 8.218 7.879 7.528 7.158 6.764 6.341 5.884 5.381 4.821 4.182 3.418 2.419 0.000 0.000 0.000 0.000
  626 9.983 9.983 9.983 9.983 9.983 9.983 9.285 8.913 8.574 8.236 7.892 7.534 7.154 6.751 6.314 5.841 5.318 4.727 4.042 3.210 2.050 0.000 0.000 0.000 0.000
  627 9.983 9.983 9.983 9.983 9.983 9.983 9.323 8.941 8.596 8.257 7.906 7.541 7.156 6.738 6.288 5.794 5.241 4.613 3.876 2.944 1.503 0.000 0.000 0.000 0.000
  628 9.983 9.983 9.983 9.983 9.983 9.983 9.365 8.973 8.624 8.281 7.926 7.554 7.157 6.730 6.263 5.747 5.164 4.497 3.691 2.631 0.367 0.000 0.000 0.000 0.000
  629 9.982 9.982 9.982 9.982 9.982 9.982 9.405 9.002 8.648 8.302 7.943 7.566 7.162 6.724 6.243 5.704 5.091 4.378 3.500 2.272 0.000 0.000 0.000 0.000 0.000
  630 9.982 9.982 9.982 9.982 9.982 9.982 9.442 9.028 8.671 8.318 7.959 7.576 7.166 6.721 6.225 5.668 5.028 4.268 3.311 1.873 0.000 0.000 0.000 0.000 0.000
  631 9.982 9.982 9.982 9.982 9.982 9.982 9.472 9.048 8.686 8.332 7.969 7.583 7.171 6.717 6.210 5.640 4.980 4.185 3.155 1.479 0.000 0.000 0.000 0.000 0.000
  632 9.981 9.981 9.981 9.981 9.981 9.981 9.494 9.059 8.695 8.339 7.974 7.586 7.171 6.712 6.199 5.622 4.946 4.129 3.058 1.168 0.000 0.000 0.000 0.000 0.000
  633 9.981 9.981 9.981 9.981 9.981 9.981 9.504 9.064 8.697 8.339 7.972 7.584 7.164 6.708 6.192 5.612 4.932 4.108 3.022 1.056 0.000 0.000 0.000 0.000 0.000
  634 9.981 9.981 9.981 9.981 9.981 9.981 9.505 9.060 8.692 8.334 7.967 7.577 7.157 6.698 6.188 5.608 4.935 4.118 3.050 1.185 0.000 0.000 0.000 0.000 0.000
  635 9.981 9.981 9.981 9.981 9.981 9.981 9.498 9.052 8.682 8.322 7.955 7.568 7.150 6.691 6.187 5.613 4.954 4.155 3.129 1.437 0.000 0.000 0.000 0.000 0.000
  636 9.981 9.981 9.981 9.981 9.981 9.981 9.483 9.040 8.670 8.310 7.941 7.554 7.139 6.685 6.186 5.625 4.979 4.209 3.232 1.718 0.000 0.000 0.000 0.000 0.000
  637 9.981 9.981 9.981 9.981 9.981 9.981 9.467 9.024 8.654 8.295 7.928 7.542 7.130 6.682 6.189 5.638 5.011 4.266 3.335 1.977 0.000 0.000 0.000 0.000 0.000
  638 9.981 9.981 9.981 9.981 9.981 9.981 9.445 9.008 8.640 8.280 7.915 7.532 7.123 6.680 6.196 5.654 5.041 4.324 3.438 2.193 0.000 0.000 0.000 0.000 0.000
  639 9.981 9.981 9.981 9.981 9.981 9.981 9.428 8.994 8.625 8.268 7.903 7.522 7.117 6.679 6.204 5.672 5.076 4.380 3.533 2.376 0.000 0.000 0.000 0.000 0.000
  640 9.981 9.981 9.981 9.981 9.981 9.981 9.409 8.981 8.614 8.256 7.893 7.515 7.115 6.680 6.207 5.691 5.105 4.427 3.610 2.518 0.000 0.000 0.000 0.000 0.000
  641 9.981 9.981 9.981 9.981 9.981 9.981 9.395 8.969 8.605 8.250 7.887 7.510 7.113 6.681 6.217 5.703 5.127 4.464 3.677 2.633 0.541 0.000 0.000 0.000 0.000
  642 9.981 9.981 9.981 9.981 9.981 9.981 9.381 8.959 8.596 8.242 7.883 7.509 7.109 6.685 6.227 5.717 5.151 4.502 3.726 2.722 0.937 0.000 0.000 0.000 0.000
  643 9.981 9.981 9.981 9.981 9.981 9.981 9.369 8.951 8.589 8.237 7.878 7.506 7.114 6.690 6.232 5.731 5.168 4.530 3.773 2.797 1.170 0.000 0.000 0.000 0.000
  644 9.981 9.981 9.981 9.981 9.981 9.981 9.355 8.943 8.584 8.234 7.877 7.505 7.115 6.697 6.239 5.744 5.191 4.560 3.811 2.863 1.334 0.000 0.000 0.000 0.000
  645 9.980 9.980 9.980 9.980 9.980 9.980 9.345 8.937 8.580 8.232 7.875 7.505 7.118 6.699 6.250 5.755 5.210 4.582 3.844 2.920 1.468 0.000 0.000 0.000 0.000
  646 9.980 9.980 9.980 9.980 9.980 9.980 9.336 8.930 8.576 8.228 7.875 7.508 7.120 6.704 6.258 5.770 5.224 4.607 3.881 2.965 1.580 0.000 0.000 0.000 0.000
  647 9.980 9.980 9.980 9.980 9.980 9.980 9.326 8.926 8.572 8.227 7.875 7.510 7.125 6.712 6.265 5.780 5.241 4.628 3.909 3.013 1.675 0.000 0.000 0.000 0.000
  648 9.980 9.980 9.980 9.980 9.980 9.980 9.317 8.920 8.571 8.226 7.876 7.513 7.128 6.718 6.274 5.792 5.253 4.647 3.936 3.048 1.752 0.000 0.000 0.000 0.000
  649 9.980 9.980 9.980 9.980 9.980 9.980 9.310 8.918 8.569 8.226 7.877 7.515 7.132 6.722 6.281 5.799 5.263 4.664 3.957 3.077 1.806 0.000 0.000 0.000 0.000
  650 9.980 9.980 9.980 9.980 9.980 9.980 9.305 8.917 8.569 8.228 7.881 7.519 7.136 6.728 6.288 5.806 5.273 4.671 3.967 3.095 1.829 0.000 0.000 0.000 0.000
  651 9.980 9.980 9.980 9.980 9.980 9.980 9.303 8.918 8.572 8.233 7.884 7.524 7.141 6.734 6.293 5.811 5.275 4.673 3.965 3.090 1.811 0.000 0.000 0.000 0.000
  652 9.980 9.980 9.980 9.980 9.980 9.980 9.306 8.923 8.579 8.238 7.892 7.529 7.146 6.736 6.293 5.807 5.271 4.658 3.943 3.055 1.742 0.000 0.000 0.000 0.000
  653 9.981 9.981 9.981 9.981 9.981 9.981 9.314 8.931 8.587 8.245 7.899 7.536 7.151 6.738 6.292 5.800 5.258 4.637 3.907 2.991 1.598 0.000 0.000 0.000 0.000
  654 9.981 9.981 9.981 9.981 9.981 9.981 9.325 8.942 8.598 8.258 7.908 7.545 7.155 6.739 6.287 5.789 5.233 4.602 3.846 2.893 1.352 0.000 0.000 0.000 0.000
  655 9.981 9.981 9.981 9.981 9.981 9.981 9.343 8.957 8.613 8.270 7.921 7.554 7.162 6.740 6.280 5.772 5.202 4.546 3.767 2.747 0.915 0.000 0.000 0.000 0.000
  656 9.981 9.981 9.981 9.981 9.981 9.981 9.363 8.975 8.627 8.286 7.933 7.564 7.171 6.742 6.272 5.752 5.166 4.485 3.660 2.556 0.000 0.000 0.000 0.000 0.000
  657 9.981 9.981 9.981 9.981 9.981 9.981 9.385 8.994 8.648 8.303 7.950 7.576 7.178 6.744 6.265 5.730 5.123 4.410 3.536 2.315 0.000 0.000 0.000 0.000 0.000
  658 9.981 9.981 9.981 9.981 9.981 9.981 9.409 9.014 8.665 8.322 7.967 7.590 7.185 6.745 6.258 5.707 5.077 4.335 3.397 2.020 0.000 0.000 0.000 0.000 0.000
  659 9.981 9.981 9.981 9.981 9.981 9.981 9.430 9.031 8.683 8.337 7.982 7.605 7.193 6.747 6.252 5.691 5.038 4.257 3.258 1.683 0.000 0.000 0.000 0.000 0.000
  660 9.981 9.981 9.981 9.981 9.981 9.981 9.449 9.045 8.696 8.351 7.993 7.612 7.202 6.751 6.246 5.673 5.003 4.197 3.141 1.348 0.000 0.000 0.000 0.000 0.000
  661 9.981 9.981 9.981 9.981 9.981 9.981 9.459 9.054 8.703 8.356 7.997 7.616 7.204 6.750 6.243 5.663 4.983 4.159 3.073 1.135 0.000 0.000 0.000 0.000 0.000
  662 9.982 9.982 9.982 9.982 9.982 9.982 9.460 9.054 8.701 8.355 7.996 7.615 7.202 6.746 6.239 5.662 4.985 4.165 3.086 1.185 0.000 0.000 0.000 0.000 0.000
  663 9.982 9.982 9.982 9.982 9.982 9.982 9.451 9.045 8.691 8.345 7.984 7.605 7.193 6.742 6.237 5.664 5.004 4.205 3.175 1.488 0.000 0.000 0.000 0.000 0.000
  664 9.982 9.982 9.982 9.982 9.982 9.982 9.431 9.026 8.674 8.327 7.968 7.589 7.180 6.734 6.238 5.681 5.041 4.285 3.324 1.890 0.000 0.000 0.000 0.000 0.000
  665 9.983 9.983 9.983 9.983 9.983 9.983 9.403 9.002 8.649 8.302 7.946 7.569 7.167 6.727 6.246 5.704 5.098 4.384 3.507 2.290 0.000 0.000 0.000 0.000 0.000
  666 9.983 9.983 9.983 9.983 9.983 9.983 9.369 8.974 8.622 8.275 7.921 7.546 7.151 6.722 6.255 5.739 5.163 4.496 3.698 2.650 0.536 0.000 0.000 0.000 0.000
  667 9.984 9.984 9.984 9.984 9.984 9.984 9.333 8.943 8.594 8.247 7.897 7.529 7.139 6.724 6.272 5.777 5.228 4.604 3.870 2.950 1.540 0.000 0.000 0.000 0.000
